"lemd_ptv_logarithm_glcm_SumSquares_250","lemd_ptv_gradient_glcm_Idmn_250","lemd_ptv_wavelet.LHL_glcm_Correlation_249","lemd_ptv_logarithm_glrlm_ShortRunLowGrayLevelEmphasis_247","lemd_ptv_wavelet.HHH_firstorder_Skewness_245","lemd_ptv_wavelet.LLH_glcm_Correlation_243","lemd_ptv_lbp.3D.m1_glcm_Correlation_239","lemd_ptv_wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis_236","lemd_ptv_original_glcm_Idmn_236","lemd_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_236","lemd_ptv_wavelet.HHL_glcm_Correlation_234","lemd_ptv_wavelet.HLL_glcm_Idmn_234","lemd_ptv_wavelet.HHH_glcm_Imc1_233","lemd_ptv_gradient_gldm_LargeDependenceHighGrayLevelEmphasis_232","lemd_ptv_logarithm_gldm_DependenceVariance_231","lemd_ptv_wavelet.HHL_glcm_ClusterShade_229","lemd_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_228","lemd_ptv_lbp.3D.m2_glcm_ClusterShade_228","lemd_ptv_wavelet.HLL_firstorder_90Percentile_226","sub"
-0.37416351143185,1.03100080682891,0.534914401154429,-0.604566753582049,0.222246220442882,-2.36777002188162,-0.209187524162399,-0.904315097009292,1.02818388124575,0.711626744512999,-0.700073976865661,0.623212324670503,0.259119914522529,-0.344711652979111,-0.317108654071801,-0.408335686124028,-0.466732494928853,-0.633413379917651,0.0630830141486479,1916742
-0.288657749747906,-1.95711288240381,-0.904469047298797,0.474826432306425,1.74322997065656,0.0553881785111461,1.44503864176659,2.46602053247544,-1.38144557311011,-2.39548596249261,1.48497265107053,-0.89338032781004,-0.704041812413692,-0.438931354273751,-1.56795318922096,-0.464897125722377,3.98920964655943,-0.961909922844993,-0.332903798511729,1980052
-0.347988975643191,-2.08507280895418,0.788456495424951,0.627049640809614,-0.812125513030422,-1.53377405976578,-0.45042607585107,0.43779735362849,-2.50405567211265,-0.103554849927048,0.106179055589993,-1.47848391084668,0.514037121100162,1.03605325603815,-0.449328857515882,-0.425419528595419,0.659023831059498,3.54496999688422,-0.380900166315049,1926770
-0.372137269499346,-2.20593352709068,1.67738138672507,0.0120533173135166,-0.20332095363541,-1.63035899689233,-0.302406836342913,0.0261150570433969,-1.04673590008001,0.625863692933844,0.741818001015891,-2.16232860619101,0.538788860985006,-0.248451254108843,-0.483426195292837,-0.340439529447689,1.31016976088716,0.68153555325641,-0.207307231689762,1979045
-0.191263519463341,0.907781015756178,0.0239577697071372,-0.673430402159555,0.0569468010310205,0.0652545925095092,0.830630143226653,-0.789454407285279,1.19302749770504,0.532653044946195,0.384032747550733,0.782145305840052,1.3149739186576,-0.260979055256318,-0.671530666604942,-0.059340202398045,-0.322980576645174,0.319008006595874,0.0566549328405027,2196212
0.618718989426097,1.14578467951108,-1.50767023197901,-0.663219919834495,0.996610254526831,-0.0332665328462025,-0.067922752236134,-0.719614209983678,0.765279922408864,-2.25956827637412,0.449201145515769,0.906469759663662,-0.157475527747768,-0.0379051904737807,0.458704737585293,0.5723370921745,-0.150148685966248,0.481929082620633,0.395076566030906,2393207
-0.36665500156759,-0.697704823193133,0.191545743204515,-0.395565785077629,0.682235341063288,0.780566416932481,-1.18271071926849,0.696139853705606,0.138694957315259,-0.290215333855635,-0.92940005210327,-0.0040810936956098,-0.779614498739519,-0.369856408535311,-0.841110898479209,-0.946302857785641,0.560376029445281,0.410393902162419,2.95456317688719,2146138
-0.390782261297846,-2.19699938731031,1.53675974538827,0.565655032854354,0.208971894012481,0.995060674510737,0.0113771593069387,3.84367957042294,-1.14019678590947,0.498127117386826,0.936876956676918,-0.324041876670594,0.0680168362143685,-0.411781794626416,3.04031427801682,-0.282221802019275,-0.802646894814464,0.969270486793031,-1.38258762770866,2228399
-0.389252524815714,-0.870476110615189,0.0766768298482642,1.81601204139603,-1.53906239125225,-0.163270780045351,-0.885222987664768,0.265121385333291,-3.29318665180888,-0.678307365317535,-1.07137461877953,-0.10603349968595,-2.26928333279096,-0.56482539887804,-1.6741328616175,8.64531216197499,-0.0500203591047685,0.257293231468072,1.08548653796204,2144796
-0.37929484793356,0.277639683423325,-0.170605659462371,0.258427390592924,-0.0707768350340271,0.590742492108626,-1.61795875624948,-0.110035092188313,-1.23555614326585,-0.671321249783413,-1.15785744410711,0.552074275825607,-0.205607931227396,-0.00263070972569552,-1.279646763738,2.67382833190075,-0.830820812773093,-0.0580712225663547,2.23609756988661,2234271
