"mkm10d_ctv_original_shape_Flatness_250","mkm10d_ctv_wavelet.LLH_firstorder_Mean_250","mkm10d_ctv_wavelet.LLH_glcm_Correlation_250","mkm10d_ctv_wavelet.LHL_firstorder_Median_250","mkm10d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm10d_ctv_wavelet.HLL_firstorder_Mean_250","mkm10d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ctv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm10d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HHL_firstorder_Skewness_250","mkm10d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm10d_ctv_wavelet.HHH_firstorder_Energy_250","mkm10d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm10d_ctv_wavelet.HHH_glcm_ClusterShade_250","mkm10d_ctv_wavelet.HHH_glcm_Contrast_250","mkm10d_ctv_wavelet.HHH_glszm_GrayLevelNonUniformityNormalized_250","mkm10d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","sub"
1.30881026026862,-0.0438283709229106,0.282660494661932,-1.08929822771267,1.1290714722352,0.384705446467459,-0.975143349273924,-0.20784780679343,-0.0573500657745157,-0.643882908898911,-0.0255811485658581,-0.665620533366987,0.152051694699897,-0.0628903613611423,-0.0966789026199414,-0.215727013508603,-0.0185578931226205,-0.563412399261567,0.329422723097816,1085983
0.207712242144571,0.462973735641199,0.957068453958547,0.423963055532458,0.331850771808449,0.191144595001161,-1.02479140375611,-0.207727051645602,-0.279787285684213,-0.342846274986362,-0.784919862492316,-0.692040043629084,0.0679378025408355,0.0507553159642429,0.469830134207325,-0.0106483010467077,-0.506426860941732,0.828895015839184,-1.28763171271567,1125173
-1.77978312813069,-4.54072563392055,-0.6130827503818,-0.640194682359774,-1.02846415967884,-1.63125863166659,-0.603280216486691,-0.194842293942089,0.392141430693884,-0.902854023486909,-0.652309284413001,-0.589607962516094,0.938202640661386,-0.392526139279776,-0.387783671857779,-1.22486271092366,0.217045232456568,-0.703765844886627,-1.02738695766718,1154608
0.947046439148062,0.194796386348164,0.405860246508654,-0.121915476195377,-0.324598009140066,0.483743896346649,-0.571121618442893,-0.213048594170321,1.37224133613091,-0.174154613853118,-1.21123118927302,0.222845104273929,-0.0797812501186034,-0.312753472083336,-0.00477480156056382,0.0512596624063393,-0.539840008688982,0.509354540772488,-0.596442774877354,1181124
0.498026448452127,-1.56597171095659,1.26742237542751,0.63977812185549,0.410569143084462,0.691520030806075,-0.698537775464336,-0.209269273817296,0.115318579028363,-0.788022590113303,0.373250794548701,-0.529581026271792,0.223993302148301,-0.305428331052672,-0.128474130756795,-0.588662906036694,0.217487998776734,-0.972363055256652,-0.340402215374294,1183075
-0.040555282256636,-1.07720121306003,0.260367450660827,0.0105298315838285,0.805324811893563,-1.35730502443409,0.360130939553942,-0.193154767368743,0.798354551479519,-0.934274715283479,0.369953460180733,0.0526991294306484,-0.180352615476122,-0.429920818064895,0.32352089359228,-0.0469232299359148,-0.325950874720726,-0.106795215297933,-1.02566515061545,1232870
0.326442447809471,0.0461276419894325,0.63273368818504,-0.830349856402481,0.738883063112232,1.01932038770616,-0.440188949274985,-0.127539841489554,-0.0828154278730145,-0.0572813463601646,-0.606366799462613,-0.57641667195129,0.0925472163109636,0.127240589741463,-0.00278404131006227,-0.103925256156611,-0.233107518317377,-0.308703317817996,0.168897943515297,1279943
-1.12719639939352,-1.19898552624178,1.1118622572241,-0.125083810343332,0.483934796405712,0.350749749587826,-0.550276525800381,-0.189993147477989,-0.279794834751595,-0.710995125947529,-0.815687658119048,-0.584396692932623,0.667763066521736,0.0305113977099103,-0.38119383556942,-0.315302581245318,0.612251492372195,-0.928560381122831,0.518502689963938,1329352
-1.34905215456648,-0.0319927695531998,-0.203116059805207,-0.308721436641019,0.437623436124995,0.242821184179238,-0.218025594060461,-0.191454956690458,-1.47230831466779,0.110423636298562,-0.16059452300037,-0.131032976900809,-0.271016720167137,-0.389443348701703,0.0446848270005789,-0.0622213264630803,-0.64263113084316,1.5978872897117,0.147835958059764,1330263
-2.0016901349136,-4.09956672913117,0.485268325387785,-2.29814426080559,0.839226461236265,-2.7542134645061,-0.291527187559464,-0.197342279207889,-0.689545588294052,-0.917045875806768,0.42319438513415,-0.619964699233009,1.50813850309005,-0.450914495994698,-0.382079336262441,-0.606990901552673,0.148715717715443,-0.517744201037269,0.255209378250312,1364384
