"mkm8d_ptvper_original_shape_Flatness_250","mkm8d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm8d_ptvper_wavelet.LHL_glcm_ClusterProminence_250","mkm8d_ptvper_wavelet.LHL_glcm_Correlation_250","mkm8d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm8d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ptvper_wavelet.HLH_firstorder_Median_250","mkm8d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm8d_ptvper_wavelet.HHL_firstorder_Mean_250","mkm8d_ptvper_wavelet.HHL_firstorder_Median_250","mkm8d_ptvper_wavelet.HHH_firstorder_Kurtosis_250","mkm8d_ptvper_wavelet.HHH_firstorder_Mean_250","mkm8d_ptvper_wavelet.HHH_firstorder_Median_250","mkm8d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm8d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm8d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm8d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm8d_ptvper_lbp.3D.k_firstorder_Kurtosis_250","mkm8d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","sub"
1.28773345349569,-0.195947618205679,-0.334925625736242,0.989025355562597,-1.13348160466294,0.664970065189542,-0.50305995046022,0.741789792839171,-0.876639484492842,-0.552382676556834,-0.472183917097993,0.0306955940325597,0.102927855665824,0.236879040908118,0.250523061762833,-0.207022925404061,-0.211696528619306,-0.181641711307214,-0.858297755385938,1085983
0.0020267008965909,-0.228955180775693,-0.181286317059149,0.485528087031584,0.196279324546205,0.0422103003039235,0.597812909833099,0.502487786067351,-0.265921123442264,-0.4605520131208,-0.607295785534269,0.375073637534964,-0.150399359149512,0.387264214967744,0.314802800315128,-0.263669071020153,0.869499607190263,-0.357488081618856,-0.205295205546038,1125173
-1.05817960667768,0.0414010634422028,-0.127471764942687,-0.652521349943527,0.914728710392903,-0.182013378478771,1.28000807292429,-0.275465357416073,0.218604209943361,0.950766761524601,-0.783202496597801,0.40010013556895,1.11981972269694,0.73618523395254,0.268014683661382,-0.0908494443828901,-1.21334603723703,0.289409238586926,0.756835098159127,1154608
0.780671015151353,0.207002149906725,0.283991297390159,0.728191603848289,0.420672295981119,-0.149636739094259,-0.416662958391086,-0.434225303885222,0.220465413668703,-0.503224618904648,0.178489161424146,-0.910060680969681,0.0838189937619717,-0.342846967418574,-0.0198382742508303,-0.0638546579660719,0.267932778992119,0.889671717011049,-0.57651183906865,1181124
0.406249523139593,0.0487216604555288,-0.259553416488768,-0.408097798067305,-0.689944215787378,-0.0809644280175419,1.6783140151387,-0.255109469671184,0.314926204398812,1.26343159948387,-0.108086688452491,-0.916456902521504,-2.25586388162846,0.847560666639979,0.335335306400921,-0.0492987859580461,-0.533312826518719,-0.760860322094403,-0.306529760815762,1183075
0.132815037026108,-0.118573623068758,-0.306943122025149,1.11466763851978,1.40013383032961,-0.15620369865358,0.556006470741404,-0.126559517780787,-2.44782985306459,-1.6352353111948,-0.790372045101557,0.826091106366428,-1.86014350361555,-0.0407583614539935,0.30181417097652,0.203074506407172,-0.850501227412338,-0.828418549267494,1.75211683436933,1232870
0.0528274881475076,-0.134759971989516,0.3097596586319,0.933698340554022,0.0831230830854766,-0.17962036894116,-0.702711154688681,0.379291973728256,-0.630333666200664,-0.588310167499748,0.235178474831619,0.742116341247604,0.194807307183623,-1.78340684033377,0.0229505142983964,0.144252626751584,2.15416547159917,0.157688609613309,-0.925697958185147,1279943
-0.782064036551383,-0.215969288389876,0.194903625853153,-0.874729516018182,0.438720424691938,-0.188415938541676,0.476533842140628,-0.400430567418564,-0.0670730198025685,-0.069712484302258,0.207997539911999,0.203416463444399,0.71344289114525,-0.702735411783009,-2.05339098041488,-0.198835604600132,-0.0576193151601723,-0.226050870805161,-0.476004473231724,1329352
-1.36273625294635,-0.201787736901672,-0.185174653348104,-0.372634290736229,0.372917695372133,-0.150782054203353,-1.19067087409968,-0.367091997159716,-0.309359703769956,0.228001957431937,-0.0381982453669212,-0.293916246068974,0.209676050289508,-0.446849579926504,0.0716599179625626,-0.221678899364539,1.75980049312232,1.35735814800451,1.47773306609909,1330263
-0.797302960312305,-0.17775619748594,-0.310945907898675,-0.699525801757572,0.849640449108885,-0.195195364581035,-0.819027392905673,-0.451531170277379,-0.550546020722875,-0.164123822812057,-0.172486637192298,-3.42217197634948,-1.81221422231643,-1.12239064219373,-1.68034938333695,0.0507076298906037,-1.53095172613359,-0.823158069078779,1.97147330831711,1364384
