"letdfirst_prp_original_firstorder_Maximum_249","letdfirst_prp_original_firstorder_Kurtosis_249","letdfirst_prp_original_shape_Flatness_246","letdfirst_prp_original_shape_SurfaceVolumeRatio_242","sub"
-0.241850407249706,-0.592411717310686,-0.64267421047591,-0.256757964355185,1916742
-0.270807229879315,-0.275554890051922,1.28457608628835,0.284803622788312,1980052
-0.485715568412998,0.986859079252538,1.84523036901419,-0.299500714262716,1926770
0.679368515895827,0.133527362449409,0.413043555264404,-0.19672559665882,1979045
-0.164270006955848,-0.455194680192877,-0.328047517622282,-0.120403864379025,2196212
-0.238652623386832,0.302723580857616,-0.291985151356299,-0.260404308394023,2393207
1.41752805821904,-0.432498393881952,-0.528314067990482,-0.243517615880892,2146138
-3.36759486248163,2.39184967326913,0.8145535692941,-0.174600614116378,2228399
1.29253426025119,0.14920119853789,-1.78008913203599,-0.00276291882947408,2144796
1.74817914611893,-0.0957490196942561,0.6377264452726,-0.304631764173538,2234271
-1.30349632262086,1.20276913543759,0.121211634441,-0.165983556408139,2296332
0.748548599882129,-0.316215804463024,1.94747991436161,-0.0784338395189259,1684230
0.261584468697397,-0.535068014388653,-0.6180690513483,-0.37933601595172,1720713
0.482577996600753,0.159663218400247,0.575586157211942,-0.180722139503964,2186951
-0.202839099473877,-0.720512686269902,0.175276587266919,-0.00125687325325398,2439458
-0.0581407098717961,0.0280153237247673,1.79791734893736,-0.23237532708445,2135748
-2.14348538720197,1.633484956808,0.440290818245564,0.0562199958129277,2141116
0.26489280637472,-0.133161656893499,1.36389450175301,-0.125096363515571,2108003
-0.205217484476714,-0.554282804701376,1.09354569320099,0.0265878761298741,2006164
0.968272828108356,0.0535093594116654,0.625816226726678,0.0478104084662929,308862
-0.852932773839719,-0.94658513042644,1.28773345349569,-0.188127279008228,1085983
0.149494724782969,0.201733559000219,0.737846437338638,-0.0283553492848258,2004451
0.181547645414034,-0.249832043850674,-0.850597043827389,-0.216162977930233,2359944
0.255770047493594,0.155048491306955,-0.145958635348486,0.191072137124735,2069079
0.535271373509227,-0.949446215258085,0.525719999175031,-0.03479337285301,2059713
-1.47334540941178,7.85325162447635,-1.40836934733967,-0.284450511650832,2294873
1.32513462918268,0.0709185459267331,-0.438286432328717,-0.056554000180881,2033049
0.322223531521387,1.68102638112856,1.33641822073201,-0.0338641452743267,1485662
0.921992163634822,-0.533764505300481,0.631565493020373,-0.261121802033614,1526417
-0.210365626809475,0.0285046969641655,1.13132504707476,-0.100821180574597,1386095
0.725079857784791,-0.0383192101903727,1.29532511725848,-0.0800358934911302,983079
1.35677962397434,0.245201832961355,1.13369558143128,0.0117873321334433,2132424
0.136892181132595,-0.37092699491774,0.783177178161988,-0.104957742813782,2138375
0.0243081966359214,-0.397972335628362,1.6632028401022,-0.0840687687670855,2490180
-0.233660557027411,-0.357583534383775,-1.79073282161041,-0.0987342226266965,2034136
1.57052448707039,0.72112877257719,-4.22190341723805,-0.11405863356713,2510402
0.104928531228705,-0.82383033746857,-1.36273625294635,-0.132961324197739,1330263
-0.147539135571244,-0.574968778959909,0.263990263337629,-0.138222568972041,1768972
-0.359055777669115,-0.243154724166641,0.547164505167734,0.0356971508392425,2306459
0.585734755828913,-0.342282914196141,-0.204675141783792,0.0838624678303107,2181724
-1.43044757342102,0.289190908261557,-0.60273044499853,-0.385715616100048,2217034
-0.0118464478702803,-0.792005293673003,0.979008561160571,-0.165788556323426,2218615
0.808028325646571,0.795552867225662,0.443166114885667,-0.429994644341189,92173
0.553681835197849,-0.214930773389573,0.0458054154770858,-0.242001876944119,2414406
0.53057667917477,0.228411740542048,0.778892049501306,-0.178365628366122,2381907
1.54751274015257,-0.101216303176218,1.21514314131311,-0.0980747536890238,2002465
-0.231843217852985,0.104269164508863,-0.426910296383551,-0.00853463544485325,2474709
-0.194179838937824,-0.716038265451423,1.76403107856737,-0.0486525031997721,2176530
0.71689769312179,0.357327204709352,0.0528274881475087,-0.346588467025009,1279943
0.749971019548255,-0.32314265661333,0.658637599585313,-0.0903732860281844,1976407
0.432423219046536,-0.594918280433606,0.624340718853475,-0.173911768612845,2250836
-1.17355893643683,0.80909861836824,0.409043395832256,0.0407894079423632,1915938
0.146746841737188,-0.745785091981397,1.59196354678907,-0.0335134319753153,2133380
1.32097851519562,0.0538038683356033,-1.28998300882318,-0.139001915418685,2271329
-0.486423822261718,0.0776144961410478,0.664071923898817,-0.214339245251212,2286108
-1.18441212855268,0.404644206838686,0.10561975626748,0.112503814687655,2040495
0.234987703967694,-0.945561244583097,0.0020267008965909,-0.117840883505965,1125173
0.857794095661174,0.392974988858556,0.585517402794183,-0.102635995118235,1767700
0.713617141697296,-0.0186828649790169,-0.724198244843071,0.0284005324751041,2138678
-0.305713857795662,-0.461879930255744,-0.567264780748301,-0.0699585818967262,2443354
1.55196149658964,0.130524014142755,-0.969468971940137,-0.287219501517863,2234422
-0.144707302570104,-0.795126352783806,0.291625665280973,-0.0880631269748167,2151024
-2.5326025938349,1.40228254472217,-0.792943967962082,-0.0638811040159644,2057358
-0.894396957423841,-0.767956120550584,0.536827174401405,-0.239169708962771,2425694
-0.395592926549375,-0.626148333442809,-1.26781607634885,-0.105068355135405,2500377
0.585670906567092,-0.446842085076633,-1.34604519638911,-0.289548769422745,2183356
0.442560471754374,0.12023883165542,-1.42002239532435,-0.123690000859191,2131601
1.23662477237691,-0.289429436024823,1.32731360223754,0.130434273630035,2152442
1.76824909741803,-0.340537502910206,-1.16979167552753,-0.226533726162683,2306893
0.889495254155352,0.0932466202270707,-1.45908008711461,0.0428648634910125,2009915
0.0120911133439475,0.136202585193582,-2.09450994798636,-0.251949970125918,58325
-0.198419902880242,-0.732534971691254,0.161537398873571,-0.181755153529686,2395943
-0.994802877621875,-0.46223204182309,0.229202371128953,-0.164554449062876,2480330
1.30397805803889,-0.0625462033631035,0.907037747004497,0.0821145638116249,2076301
-0.75829870867094,0.0150182040595974,0.343758951748071,-0.200251629353399,2205389
1.70907975000967,-0.188042021824221,0.588422874739778,0.0745324615215318,1975401
0.201603407988286,-0.225125711441721,0.208550713804973,0.00400026629411733,2250648
-0.498397332443781,0.975771051624326,1.19583206199727,-0.0542748628576209,2185290
-0.140484383336879,0.161360532538729,-0.985487323490489,-0.191157250987879,2091555
-1.42657523393095,-0.00179258542063176,0.132815037026109,8.1776297538072,1232870
0.431960311898333,0.436347137317533,-0.962986255005978,-0.203976706637863,2139733
0.339751336285019,-0.343830026143192,-0.0471667575146214,-0.106149164747368,2559453
-0.108367613443995,-0.554314320941046,-0.501455208153722,-0.286818810082064,1938156
0.77185476284057,0.776218271724931,0.130367613621219,-0.140650128133759,2158101
