"mkm2d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm2d_ptv6_wavelet.HHH_firstorder_Median_250","mkm2d_ptv6_lbp.3D.m2_firstorder_Maximum_250","mkm2d_ptv6_lbp.3D.m2_glcm_Correlation_250","mkm2d_ptv6_lbp.3D.k_gldm_SmallDependenceHighGrayLevelEmphasis_250","mkm2d_ptv6_original_shape_Sphericity_247","mkm2d_ptv6_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_246","mkm2d_ptv6_wavelet.HHL_firstorder_Mean_236","mkm2d_ptv6_wavelet.HHL_firstorder_Median_234","sub"
1.36448279820391,0.118688291427173,-0.563959729971705,0.206028017172084,-0.841192765814891,1.26304919603012,-0.272140077620829,-1.33296622214385,-0.0310879020202414,1085983
0.069001106395927,-1.23556486391213,-0.485833275031045,-1.52985566988769,1.30465728208106,0.533656452086097,-0.794655115478681,-0.508464825539208,0.269206581328741,1125173
-0.495206419500667,1.85595857598921,1.63862872775297,0.50629248624776,-1.874061134166,0.539696920621081,0.672180219473894,0.545459080600387,2.60844400671086,1154608
0.314269919689719,0.402776936839557,1.31317581827026,1.17751840120732,-0.640938796994609,1.18032951532809,-0.794397568569051,-0.27271178676845,-1.68590066656651,1181124
-1.13960563160533,-0.493433708613919,-0.563959729971705,1.05745136853687,-0.545441194487281,0.0369798798511974,-0.419226192693425,2.15468906518282,0.255670302871385,1183075
2.31746150269839,-0.487330816960269,-0.563959729971705,1.36455735039478,-0.236457382796616,0.483748936614683,2.56849788534168,-1.3376451314592,-0.178602983595959,1232870
1.08502632295317,-0.0971777101707433,-0.485833275031045,0.0412254562838088,-0.236143797667497,0.636835331859607,0.112862544717213,-0.719427747327985,0.0826063514794309,1279943
-0.239497953169217,-0.165628928714969,-0.563959729971705,-0.688779686337677,0.17109131632991,-1.57371086894662,-0.580224188926964,0.195618335106568,-0.219149314676992,1329352
-0.512930701421581,0.497866427081032,-0.563959729971705,0.419835268409016,-1.28004644461777,-1.19026639050154,0.657479928933315,-0.416533733442976,0.503097254987716,1330263
0.509166806456924,0.896349302225613,-0.563959729971705,-1.76169519404147,5.54999432619181,0.90192016753852,1.19225000070817,0.256541116222783,0.43763107356353,1364384
-0.768367585622525,-0.359833420175317,-0.563959729971705,1.31553628541972,-1.23063360480117,0.312723833355372,0.365928231703446,0.681624438877154,0.457068723463422,1386095
-1.40182936898063,-0.393067692478059,-0.376532403832772,-0.371836008757629,0.0529581981167014,-1.50459136192332,0.702246007561197,-0.526851619558394,0.261192898113619,1458656
-0.407959289718875,-0.0293203300615673,-0.563959729971705,-0.3761716705847,-0.224533495690701,0.627867234430281,0.10595447366878,0.754720209007717,0.0507520983306628,1485662
0.881384275555778,0.779237521681261,0.759798489954126,1.01356132263486,-1.16323015905603,0.693249085581562,-0.754812559309145,0.895192407321873,0.657465197714125,1497807
-1.85365237329988,-0.356107298116595,-0.485833275031045,0.0140126534393141,-0.415682543781021,-1.06530084495932,0.315127773142775,0.0444638734460985,0.505940748012634,1501387
-0.13980455509029,-0.960626555117991,-0.563959729971705,1.74052612381846,-1.16157290834467,0.736488031819407,-0.86250011882492,0.815504007720692,1.30084700273988,1518948
-0.44684840865901,0.32475480310172,-0.485833275031045,0.734997572001061,-0.436837185804297,0.883888958507897,-0.326305745193585,0.849227377073903,0.896331146090139,1526417
-0.524942254998882,0.0545146542703235,3.57439259479487,-0.494430411948009,0.27433247000292,-0.245246529167841,0.351620706440044,-1.53845696169422,0.72538381728103,1565177
