"mkm5d_ptv2_original_shape_Elongation_250","mkm5d_ptv2_original_shape_Flatness_250","mkm5d_ptv2_original_shape_Sphericity_250","mkm5d_ptv2_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv2_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.LLH_firstorder_Kurtosis_250","mkm5d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.LHH_firstorder_Median_250","mkm5d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm5d_ptv2_wavelet.LHH_glcm_Imc1_250","mkm5d_ptv2_wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.LHH_glrlm_LongRunLowGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm5d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm5d_ptv2_wavelet.HLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv2_wavelet.HLH_firstorder_Median_250","mkm5d_ptv2_wavelet.HLH_firstorder_Skewness_250","sub"
1.01806690669307,1.37792999372443,1.17661246002629,0.700770446651791,-0.108124104579793,-0.776670073853664,0.389345389377875,-0.70736083862346,0.451208982430494,-1.35980236645336,1.39799305804338,-0.697538768129293,0.428866768270419,-0.448952753729251,0.13166854897045,-0.124812942044865,-0.116971523237081,0.00889943424422007,-1.09297682122152,1085983
1.23435282731084,0.23240611901754,0.390269998199815,0.0268213317698962,0.204743115245768,-0.70346187700961,0.0987833814283108,4.07362273758662,0.101714117138921,-0.821422897709904,0.376406109948295,-0.00525663939467992,-0.162957567795394,2.38243510839047,-1.00495009191301,-0.172251616345982,-0.604748576138186,-0.149621026496867,-0.044492930223699,1125173
-0.162581048667446,-0.539354981104675,0.425768918230762,-0.661434041476438,-0.253171653502129,-0.869828042568722,0.586116717553704,-0.500829307825615,-1.86895691442249,-0.796103274422074,0.94528087860077,-0.396337657789906,-0.312346904528199,-0.578945267963384,-0.674953035108205,-0.172692594039186,0.243596770703975,2.34140741265797,-1.05620001391788,1154608
1.28049653327086,0.952066697046514,0.86945292609582,-0.806632815732289,-0.42847612035052,-0.349611726980738,0.890804620051028,1.60290344403191,-0.0465342222928492,0.612390430584404,-0.363450404218653,-0.413265808871674,-0.0299224368369571,-0.331359511258144,0.308939517999224,-0.102531689069975,-0.536049618271625,-0.472602874555649,-1.11798934509784,1181124
1.64129793827272,0.730707021701294,0.214411087201333,-0.0161242855894138,3.21258570952667,-1.19104750706221,1.46197570189943,-0.657180977061306,1.65072270919966,-1.23142230766618,0.499264680818311,-0.705478317831802,0.39010587243737,-0.582084533364366,-0.509356528590035,-0.174533665859812,-0.241542646939962,1.6666571394633,-0.870620503872403,1183075
-0.458228363792898,-0.388228755804,0.848605357827612,0.181436892321897,-0.183343070796565,-1.13730818283959,0.636649656835336,-0.603165906724684,-0.534021807269073,-1.04224716772385,1.09004878930308,-0.780469241680606,1.94390322413755,-0.597869620571327,-0.127584368875511,-0.164338395750991,0.325637569823512,-0.820504115043785,-0.655747874235112,1232870
0.1396104376246,0.153430801556624,0.520721967599033,-0.0281575046394213,-0.225302961754937,-0.356072114318808,0.485739885013361,-0.0508017432858111,0.625561986442012,0.0157721250357559,-0.387633038410564,-0.500099168434493,-0.00587720925059273,0.0302026719010737,-0.027432042295931,-0.0992395897915173,-0.396955506131693,-0.528671992395481,-0.932752683968307,1279943
-0.209564862005007,-0.552993831554433,-1.58504275440021,-0.491589104417559,-0.143368563519652,-0.00837575874597333,-0.960669411755997,0.497230929505238,-0.650818222733272,0.628924968771387,-0.396350505472046,-0.0525710307845923,-0.337569338992067,-0.423924936426997,-0.299836522599827,-0.156282484826302,-0.112152592510166,0.694125257967363,-0.144566179951191,1329352
-0.0507225658878753,-0.603327620828842,-1.37305750018093,-0.784099029377199,-0.510901351275199,0.230298423062278,0.392194651233129,-0.43799236468138,-0.44658282809659,-0.0344020592850615,-0.550366858908653,0.120926305696027,-0.318920340203128,-0.11599978478735,-0.160744820263617,-0.136026583671289,-0.412911300967227,-0.940634082590795,-0.481772051513146,1330263
-0.827246529542077,0.167508266395981,1.27443261241107,0.339579618996446,2.01738646246987,-0.443606119086431,0.746095256612875,-0.714118793730327,-2.26795289581006,0.920149404062876,-2.73597169636159,-0.0616504960052829,-0.344543737984584,-0.595826733906489,-0.479524270945092,-0.178187621201023,0.391962440188728,-2.93762327422918,0.194355624926373,1364384
0.914690288319695,1.119144326627,0.677891950368299,-0.62166029080613,-0.434496463629537,-1.13224767454406,1.43426894607711,-0.531010162558015,2.29914586735535,-0.71941989407328,-0.213665724996758,-0.624164732160287,-0.0369584163516422,-0.583426870445151,0.0211684175359233,-0.165866246107306,-0.205337460944059,0.404513477782372,0.0166303441790134,1386095
-1.06871917544613,-0.882265712365674,-1.52136036962426,-0.605214911955248,-0.356575978368497,-0.795760340392168,0.51774237370265,-0.017880293578081,0.310356850341871,-0.30314756719647,0.78151634142025,-0.407009410731621,-0.203719729432355,-0.016591423008445,-0.945108778367354,-0.174564814659267,-0.603997143352026,1.45230489605881,-0.032516484615245,1458656
0.974250059838691,1.35615581672509,0.414279860803634,0.394094475458979,0.0103478220059231,1.35874921061685,-0.79076867686082,-0.503708241288249,0.166322403261345,-0.142976348984496,0.130277530190332,0.0107905804956189,-0.287740318380473,0.0299163082272407,1.35614378124989,0.366978321813276,-0.23136038323697,0.781667996905243,-0.726846944846028,1485662
1.00643900762194,0.261650421208398,0.644277394537366,-0.12104644919353,-0.417770937998976,0.199035305603671,-0.613709438987966,0.305043744721152,-0.719444748445634,0.141531184961433,0.896428990486773,-0.281333096960189,-0.315309265204148,-0.414267293914103,0.240518490816966,-0.120347269572812,-0.169328239757508,-0.389132485120467,-0.334834024706721,1497807
-0.685719221779197,-0.305348058566826,-1.14201813931702,-0.0132098334346136,-0.43887755966741,-0.60353658516492,0.973410531656935,-0.325164769810151,0.74998240969262,-0.435076754010941,-0.728878798889912,-0.610765519500728,0.436111184420281,-0.314296203125698,-0.0273514781658563,-0.112835511601254,-0.510931934207226,1.55456654790326,0.917653786929979,1501387
-0.150495165700958,-0.194201761099874,0.870141892683621,2.86814892769035,3.72953243745831,-1.25632152481643,1.86901119711125,-0.720735206967387,0.278447000127465,-0.870220664169688,-2.24769328205582,-0.756876524195895,1.31096008860406,-0.598031405761297,-0.802254300324759,-0.179570131041083,0.0674951724805254,0.0248492730360783,-0.826699297434003,1518948
0.38044661528012,-0.115561137487709,1.03090019091155,0.73728706813533,0.237365578352445,-0.694840413320027,0.131546115980335,-0.485732083715191,0.425035847022334,-0.543244629539571,1.60243955355056,-0.603902427516556,-0.127304241318452,-0.53658323665046,-0.586280270684276,-0.168725354840587,-0.502061984977179,0.242609061822753,0.050552315531435,1526417
