"mkm9d_ptv4_original_shape_Elongation_250","mkm9d_ptv4_original_shape_Flatness_250","mkm9d_ptv4_original_shape_Sphericity_250","mkm9d_ptv4_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ptv4_wavelet.LLH_firstorder_Skewness_250","mkm9d_ptv4_wavelet.LLH_glcm_Correlation_250","mkm9d_ptv4_wavelet.LHL_firstorder_Kurtosis_250","mkm9d_ptv4_wavelet.LHH_firstorder_Kurtosis_250","mkm9d_ptv4_wavelet.LHH_firstorder_Median_250","mkm9d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm9d_ptv4_wavelet.LHH_glcm_ClusterShade_250","mkm9d_ptv4_wavelet.HLL_firstorder_Skewness_250","mkm9d_ptv4_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv4_wavelet.HLH_firstorder_Mean_250","mkm9d_ptv4_wavelet.HLH_firstorder_Median_250","mkm9d_ptv4_wavelet.HLH_firstorder_Skewness_250","mkm9d_ptv4_wavelet.HHL_firstorder_Kurtosis_250","mkm9d_ptv4_wavelet.HHL_firstorder_Median_250","mkm9d_ptv4_wavelet.HHL_firstorder_Skewness_250","sub"
0.396798371672479,1.06854900054944,1.30576548099094,0.574175762996764,0.866411325400546,1.36298010971991,-0.830470371559097,-0.819135538013149,1.22204268216535,-2.13707067255166,-0.510741165465754,0.0730345198969859,-0.110168108410919,-0.745633178157595,0.596740584956083,-0.697612112760357,-0.83523072579954,-0.592094620305471,-0.786617926326624,1085983
1.04086115749819,0.354501163226146,0.429056827880961,0.245467433227653,0.331048552773701,1.19545213756341,1.28949847723279,1.51113027274544,0.344973049225078,1.21416402542611,-0.42958407913537,-0.119803763540478,-0.239231269141897,0.362405636474279,1.79913752479364,0.379126833750735,0.208487740053744,-0.29683902480628,-1.07702674045014,1125173
0.835405299220606,-0.0765557024615884,0.533469221961684,-0.764384482918896,-0.220111023339662,-0.969783282120498,-0.00308803035788028,-0.885924816363554,-0.397911144703201,-0.553155802797902,-0.163277552774355,1.82822084931995,-0.178817891702757,1.81216999241752,-0.122665868504331,-0.908309657666851,-0.87219857144242,1.9434163318082,-1.47762246486895,1154608
1.39616034322812,0.940097272090689,1.0127534297702,-0.740069205016845,0.300493401109022,0.340141527749107,0.734831981947205,-0.248921204425208,0.339535891955184,-0.598610184891415,-0.286017932575144,-1.24433881646486,-0.231716514037524,1.73776436200977,0.261708807662911,0.117703410188815,2.72417874226437,-0.527000882255699,1.99904639098637,1181124
0.480265147760848,0.263638859654381,0.187453347958989,0.363074125356843,1.05121243852743,0.770747567545238,-0.784481889850038,-1.01287320477199,1.11887182172821,-0.794162699802757,-0.443631041416922,-0.284926605214251,-0.237126763555884,-0.181367657185165,-2.79840130059634,-0.764230700863174,0.350295662769047,0.48132292291893,2.88287736849415,1183075
-0.747701148831566,-0.783737688736107,0.711392666380653,3.24944008795682,0.763764466949999,1.18792172074349,-0.778159135285701,-0.812500376284514,0.914496502917585,2.30171067552836,-0.315240671382411,-0.213696011180456,-0.200638017804821,0.811136167364314,1.81631639136918,1.33813510253025,-0.415439327134991,-0.692375709711837,1.24281926806943,1232870
-0.176362121052602,0.217784317271122,0.616908983387075,-0.285068289427239,0.978729660304269,1.37862535501981,0.158192078107555,-0.301684604076216,0.475771910018056,-1.16842034358622,-0.406316001001646,-5.53432209896142,-0.192988457013678,-0.575943008239309,0.951305104601708,0.938942424554355,-0.644499626958762,-0.162558783864077,-0.62567497636576,1279943
-0.237164595360414,0.0872473650047468,-1.61085866311944,-0.570606303766204,0.0443518080068458,-0.414459626520274,0.152772426387441,0.774600562895858,0.408709914085169,-0.0585997209674995,0.935399086353101,0.669632320447155,-0.14539934933082,0.261624270918664,1.29465286319576,-0.794180946603439,-0.185128694920707,0.186419974797539,-0.0779384632329402,1329352
0.299224322918621,0.336280957137563,-1.35760436662229,-0.721506944886258,-0.332150438949437,-0.655080478806449,-0.0359096749403849,0.0501777170434046,0.164125431807962,-0.245438501507667,-0.0909177242897908,0.78242604022874,-0.100083823880377,-1.47137220710894,-0.608735132796973,-0.811443337787342,-0.401841219049175,0.660719904782923,-0.48604530100112,1330263
-0.761302649436175,-0.144506452321763,1.13075821350784,0.140702657836877,0.606679786422364,-1.27539242336804,-1.18591370404202,-0.591381489977185,-0.645786766014871,-0.294806679449808,1.12884474641374,1.7358327290916,-0.197352834126837,-0.136379530453539,0.464850037689199,-1.03606501536089,-0.822861989182042,0.383356149703307,-0.474676877794976,1364384
-0.158978402791977,0.398415274521501,0.475021081989143,-0.818420630312155,0.209698593698068,0.776866305674531,-0.832116957407986,-0.884081360687263,0.337622625797611,-0.602011141896613,-0.374133085027974,1.03145660691659,-0.19075344628866,-0.532073704265278,-0.527862974278622,0.310347444613835,-0.510607126243474,0.58155440434431,-1.12464048676042,1386095
-0.966686947509168,-0.0809947408050252,-1.54107601782265,-0.516316242990658,0.207875627422496,0.908762999408149,-0.26356095818571,-0.270299071503042,-0.303636280851844,-0.909791501951715,-0.39095767315109,0.657292329955371,-0.234575367546391,-1.66379464398658,-0.417727686911818,-0.507110079859554,0.0528817282719869,0.392346058358746,-1.65160207911082,1458656
0.715574475553812,1.12333587222391,0.545543247259213,0.781200923199884,-2.54456149404185,-0.979759682431598,0.556114565192773,-0.416802834638832,0.231999463918114,0.174237180839977,-0.300348556118665,-1.09818395636886,0.304033253047721,-0.232280609195965,0.249234097463076,-0.685397198877992,-0.263439274604109,-0.149795131741552,0.51556526736936,1485662
1.24187009081504,0.254443162346087,0.673326706668721,-0.697646412274175,-0.282962797235937,-0.212602864440157,-0.52975834481385,-0.640754689881511,-0.302805231545446,0.0808062110374941,-0.0326344136565512,-0.191236404606052,-0.172243568749209,-0.193227803724481,0.981819684432364,-0.537639718658306,0.713842782029915,-0.278516583057988,0.799647118376304,1497807
