"mkm10d_ptv2_log.sigma.2.0.mm.3D_glcm_Imc1_248","mkm10d_ptv2_wavelet.HHL_glcm_ClusterProminence_241","sub"
1.42484363151257,-0.289117249995545,1085983
1.01231841078321,0.0681302290118109,1125173
-1.66687343830058,-0.348656290211008,1154608
-0.118273159530899,0.0995826267735275,1181124
1.08204856291219,-0.166835898203519,1183075
0.388374034463599,-0.357039235536124,1232870
0.0559426949408436,-0.307455664626589,1279943
0.0865975074872917,-0.0124861411309084,1329352
0.394129996783802,-0.279855668904751,1330263
-4.9253673076366,-0.203052968490918,1364384
-2.77808303537853,-0.236479139156941,1386095
0.892439960022838,0.767893988500261,1458656
0.269677624759173,-0.326571112820486,1485662
0.573178392718769,-0.298106515278448,1497807
-0.14743627072111,0.252484022455041,1501387
0.386440602287351,-0.301960810306976,1518948
0.31706766872861,-0.251717900942616,1526417
0.429948192901172,0.35234040976924,1565177
-0.372282070261737,-0.360319851264349,1606693
-0.562584717449829,-0.356136426367374,1612262
-0.422162973202048,-0.156005165839837,1614566
0.276014549320648,-0.351429048683945,1644034
0.65550224546289,-0.215318787400383,1668599
0.988650758037315,0.271195510664981,1671370
-0.0860074847304497,-0.105080969605375,1684230
0.195692154883617,-0.308229033737172,1692385
0.364756842667608,-0.11112411793002,1720713
-0.0840754676037554,-0.3433888026828,1738800
0.89805545555821,-0.255851250397631,1740845
-0.113501795136374,-0.246864985169638,1742294
-0.761937926526792,1.60813775975379,1767700
0.83382307189052,-0.249980882630657,1768972
-0.0153010878686688,-0.177204100632594,1889409
0.2209519352639,-0.37285066475986,1915938
0.535925096044853,-0.342887222186089,1916742
-1.50565795602885,-0.372389996196717,1919296
-2.04130360573342,-0.329384312550217,1926770
0.278086295780254,-0.200693569659805,1938156
-0.18489611788917,-0.359612516458293,1938561
0.434763091471343,-0.361620895556655,1966316
0.329741579436892,-0.287565915987451,1967281
-3.17717890342234,-0.35598773216655,1973544
0.788807440250505,-0.23617370379127,1975401
-0.0671903269872183,-0.340621740978305,1976407
-0.168112712311519,-0.241972634837288,1978972
-1.02051680757165,-0.361734461081119,1979045
0.364983434310417,-0.376326374555582,1979422
-3.86491254464436,-0.358815944230131,1980052
0.514333028949833,-0.0182422372836095,2001182
-1.404720982711,6.4699572463698,2002465
-0.0254494481017569,-0.364521281122502,2004451
-0.645947965038879,-0.338453306743017,2006164
1.25027904562741,-0.231354172181655,2007309
1.09404104644781,-0.371364930703701,2009915
1.50665678811048,-0.0742963265460547,2010259
1.21444407996903,-0.0676126896636606,2010554
-0.0238007171768805,-0.116151308838682,2026671
1.01697590593615,-0.0917814151131863,2033049
0.441626968152061,-0.352098459615171,2034136
1.67485079011993,-0.327836519095,2040495
-4.05368930207473,-0.151602926169613,2047354
-0.218683406244993,-0.336896006829246,2051378
0.513995036413293,-0.368167243019697,2055667
1.16055429998049,-0.343925540733762,2057358
0.590890287981127,-0.340557417715404,2059713
-1.00409667146873,-0.0155575257727464,2069079
-0.58062398725991,-0.333724597535278,2070958
0.446796344516542,-0.325414960829709,2072215
0.228547816942778,-0.346110505186575,2075832
0.75111851538046,-0.304082533185361,2075846
-0.035709886228569,0.224180641035216,2076301
0.117631964996254,-0.291389184511758,2078198
1.26706264546814,3.9867062468183,2078899
0.0496754618565668,-0.119027364408978,2085349
0.181223328810098,0.280879709584622,2086044
0.0564293774919798,-0.356643703106341,2091555
0.895378274269058,-0.363848465185432,2092954
0.363877255206147,-0.222184757416068,2096627
0.297562535557668,0.271556943417514,2100050
-0.829433322772921,-0.0573151854667447,2108003
0.785812842362382,-0.294193962634567,2109902
0.305327154827617,-0.350615455400511,2110540
-0.319691069107185,-0.182495914628375,2116787
-0.247103409313565,-0.127730582060974,2119177
-0.402319265324564,0.206410290778054,2131601
-0.132689020182157,0.149692473808786,2132424
0.666434592482916,-0.329447653823171,2132982
0.612509827353807,-0.332365856340877,2133204
0.226228408512266,-0.094658251807799,2133380
0.525646932198636,0.0412583550244394,2134220
-0.448722932340418,0.592740828983101,2135748
-0.26477550035251,4.83598438984414,2137799
0.202040782517065,-0.341712003910854,2138375
0.610963284274225,0.105036975704145,2138678
0.186192157537227,0.745350423017911,2139733
0.819004780515995,-0.305269839330944,2141116
-1.28569678945619,8.31722266735002,2144796
-0.628658009387475,-0.104896785334855,2145166
0.555187456237204,-0.324306100291373,2145694
0.760355265754653,-0.0119325909368423,2146138
0.102040366192116,-0.282059420742726,2151024
0.0632434509741026,-0.351969594710424,215131
-2.32865992496192,-0.186302202164995,2152442
-0.0916207793880596,-0.282287993551999,2157529
-0.908306116787775,-0.155642332065425,2158101
1.05750231732329,-0.262573927058648,2158329
0.898297106023137,-0.374202828315987,2168082
-0.53971590487566,-0.367508764121038,2172217
0.235655658203496,-0.2903345789739,2176530
-2.74003531786889,-0.21190754560816,2176784
-1.56211619638374,1.1602852216507,2181724
0.659411700615367,-0.209715699114096,2183291
0.872560738173044,-0.109169608576889,2183356
-0.931088729573624,-0.338383251919889,2185290
-0.416279615104236,0.579404864200632,2186951
1.18779750769625,-0.295464745782791,2196212
-0.223924802121837,0.0745502996723895,2199403
-0.437014249160842,0.0281372828092358,2200416
0.41422413016451,-0.362363062302135,2200813
0.0343303128228746,-0.230437529262428,2205389
0.310854517671908,-0.179305330695545,2212664
0.154196252834604,-0.357831859206151,2217034
-2.25783981006191,-0.0690571744748441,2218615
-0.104940414744718,-0.375697083045307,2219842
0.570107871775967,-0.323912456869985,2224150
-0.089502710653361,-0.36009677526552,2228399
0.437689380366251,-0.321941163465142,2228400
1.30950334652868,4.04059153559816,2234271
1.43133187077454,1.84224780664839,2234422
-0.736643621699719,-0.228208549693058,2237571
0.278294680819266,-0.069370835288507,2244172
-0.181839844072253,-0.241278654765075,2247869
-0.848916182097172,-0.0948139004718961,2250648
0.391911456242445,-0.277787721497197,2250836
-0.245401905242428,-0.318617691936717,2267382
-0.113542199075842,1.81486953171558,2269346
0.681023121412632,1.80918131082127,2271329
-0.476657694523177,-0.342637202825204,2274521
0.726566387515157,-0.303225754981614,2276121
-1.88170892674331,-0.171909838742553,2278618
-0.153496808796071,0.0416115849913517,2285214
1.48227479647757,-0.362863585417722,2286108
1.49832856096601,-0.260952496779559,2293123
0.328183429138403,0.0779132004409892,2294852
-1.09828563765553,-0.183928847501825,2294873
0.826706943013675,-0.348015582681949,2296332
-0.252488774518456,-0.291462687503592,2305114
-0.18724180247238,-0.121405437503903,2305115
-1.39703401808608,-0.349985187934844,2306459
0.613020634149457,-0.126846225414074,2306893
1.13607579799171,-0.238479323756403,2317120
1.03622672890656,-0.363925620523534,2319068
1.07806004893148,-0.0987946183596245,2321962
0.0960612202464504,-0.234969913647394,2331869
-1.7094912213938,-0.362050582709887,2336735
0.579163329473782,-0.202558165827441,2339674
-0.678782654839492,-0.364100742640796,2340155
-0.0471576211477764,0.501656916869254,2340322
0.614791973328888,-0.290967660552256,2350037
-0.15132279065876,-0.227713813253211,2352038
-0.705312111087034,-0.0391760749559907,2359944
-0.304172517801482,-0.350718072540139,2381907
-0.260640432223539,0.505553092678005,2393207
-0.130083006309758,-0.247596430571761,2395415
0.0523503392534668,-0.320823973893234,2395943
-0.322377782362592,-0.337006723694298,2401405
0.417845001562391,-0.284419235491586,2405144
0.0699074339380459,-0.058835274148522,2414406
0.976749158886688,-0.342495716086881,2419459
-0.361471691002779,-0.326210064331431,2425694
0.689340683727473,-0.353464959034226,2426863
-0.663984371746525,-0.29708989373512,2430773
-1.17978402558065,-0.303268850917523,2439458
0.290294289294512,-0.305408973888998,2443354
0.0186823386933468,-0.27457162473838,2445526
-0.273490742588531,-0.316387546869907,2448298
0.870456661874353,-0.205765126703362,2453577
0.0858312343128551,-0.136992313810779,2474709
0.771926678595277,-0.145809984016496,2480056
0.905690354873087,-0.0535669592482601,2480330
0.156948290886978,-0.285020826066949,2487135
0.759600563847197,-0.359709738534489,2488660
-0.402173886641433,-0.287679320896163,2490180
0.841712292478434,-0.221174482142579,2493534
0.247492619766951,-0.199900587508704,2498991
0.702224175984173,0.0258003400729938,2500377
0.597938079834899,-0.232968927345476,2504802
0.0515400210793363,-0.268982366201384,2510402
-0.31343781379588,0.0141297841743602,2520618
0.808046178781782,-0.0734146042731426,2559453
-1.19253921901163,-0.310779594477329,277752
-0.952163978547683,-0.354834993437554,308862
