"mkm2d_gtv_original_shape_Elongation_250","mkm2d_gtv_original_shape_Flatness_250","mkm2d_gtv_wavelet.LHL_firstorder_Median_250","mkm2d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm2d_gtv_wavelet.HHL_firstorder_Mean_250","mkm2d_gtv_wavelet.HHL_firstorder_Median_250","mkm2d_gtv_wavelet.HHL_glcm_ClusterProminence_250","mkm2d_gtv_wavelet.HHL_glcm_ClusterShade_250","mkm2d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm2d_gtv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_gtv_wavelet.HHH_firstorder_Median_250","mkm2d_gtv_wavelet.HHH_firstorder_Skewness_250","mkm2d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm2d_gtv_wavelet.HHH_glcm_JointEnergy_250","mkm2d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm2d_gtv_lbp.3D.m1_firstorder_Skewness_250","mkm2d_gtv_lbp.3D.m1_glcm_ClusterShade_250","mkm2d_gtv_lbp.3D.m2_firstorder_RootMeanSquared_250","mkm2d_gtv_lbp.3D.m2_firstorder_Skewness_250","sub"
0.69847015605371,1.10620067850787,-0.682095051201917,-0.131783785849804,0.432978894422072,-1.17129301345595,-0.0838122586392504,0.10889145577676,-0.801107197317973,-0.358081701056549,-0.56913744673873,0.0803440864724295,0.20125638170264,-0.787285802082979,1.10054243463619,-0.0407931526842492,-0.625151623073976,-1.13076581620687,0.563927626190582,1085983
0.962137579248856,0.796438141055738,-0.314148961995655,-0.0866432350898209,0.404974347938883,-0.0214364278713426,-0.0782959219892744,-0.116178503846859,-0.750585125271864,-0.390258869832778,0.0542165547643287,0.234859812643313,0.0803418919525499,-0.100140764353777,-0.34329413070117,0.149592424972426,-0.29391549257325,-0.866913173139221,0.505738903178785,1125173
-0.8858295034978,-1.6700560069843,0.465162237927969,1.97146478357101,-3.06911897444606,-2.17418744666404,-0.0943047519105015,-0.232801105978209,-0.638445206788639,-0.377029749052539,2.53438057697712,-0.758991560589705,-3.90477172597781,-1.02465731412325,-0.414477195827546,-1.40739635362766,-0.271147147174199,2.69733875128111,-2.40221671284957,1154608
0.623014364482949,0.822227092376877,0.271106165500136,-0.15112761509393,0.220524257306152,0.249093529997322,-0.365315907195236,-0.117520136406385,-0.105135665467694,-0.0818375045418776,0.0338393748029708,-0.197886055769181,0.0273570254165257,0.0562619517384317,1.10749605621131,-1.67472891586567,-0.901323188699144,0.941447021897459,-1.31647235963268,1181124
1.17941388477205,-0.241603380840388,-0.548516189606206,-0.255944975272099,1.57328021952425,-0.469259666016749,-0.354550329260337,-0.0433468808838793,-0.478371469844566,-0.147606997670242,0.651813383915708,-0.908125135890032,-0.120369467077104,-0.583265959731917,-0.514886525038208,0.491314945274465,0.661888186692127,-0.694672667902678,-0.109098854006461,1183075
-0.643321885140262,-0.347241854915511,-0.155794115360909,2.25894963518919,1.21556196106392,-0.484965698549425,-0.408711892541096,-0.0867964714779489,0.154420031585485,0.478457688611717,0.637755367475508,-0.589198864073454,-0.346125636110227,-0.429686046962534,-2.38112552657097,-0.239329824020675,-0.994034254884528,-1.18559589791356,0.0857268828505243,1232870
0.753640874637782,0.738301545200129,-1.0610348823956,-0.113218274047775,0.30199790732195,0.371904731218108,-0.125093712503579,-0.186068850262415,-0.71912112210512,-0.363650286811509,0.111527278116369,-0.106885345908578,-0.0446590527210688,-0.733932621640834,-0.283931098725887,0.125976844773588,-0.0662844325578152,-1.5733529746666,0.867842731138313,1279943
-1.48853422497875,-1.60397004644515,0.408572698742619,-0.195812990380088,-0.141575578665505,-0.184434016609803,-0.248776432167797,-0.188032170458015,-0.587036500063629,-0.352717342076509,0.340588088432423,0.0421357052357646,-0.0232553519182028,-0.996693519880233,0.777427486355425,0.16577759071991,0.358505191050808,0.667016236954928,-1.16665883724729,1329352
-0.447657071602672,-1.37603671622577,-0.479799985127709,-0.127800272796117,-0.112537327494345,0.0318001673375672,-0.377050686673178,-0.132565689760551,-0.259032840786475,-0.261726421248626,0.220745288168731,-0.470331358161981,0.00962686705836503,1.59013603024073,-0.309742018354274,-0.0604641027070264,0.050887417332705,1.9903894049606,-0.909514960987943,1330263
0.655066831636685,-0.578075999521888,-0.201151414122759,-0.0935542791313747,1.42498287702311,1.57576872007675,-0.354704312239945,-0.26597910114684,4.01402193738558,-0.0516918764280219,-4.43147797857814,-3.18673998623533,0.0388816963665335,0.16943530149463,-2.79421172143459,-0.129860700613795,1.44618646661431,1.32548443224349,-0.542624204332985,1364384
