"lemd_ptv4_wavelet.HHH_glcm_ClusterShade_247","lemd_ptv4_original_shape_Elongation_246","lemd_ptv4_wavelet.LHH_glcm_ClusterShade_234","lemd_ptv4_wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis_232","lemd_ptv4_wavelet.HHH_firstorder_Kurtosis_231","sub"
-0.150803556209978,-0.27094848227626,-0.662804409880679,-0.582678164968877,0.528273507683796,1916742
-0.750554821342406,0.921205875248646,0.0353568369920688,-0.397725934587222,-0.197303794129009,1980052
-0.420375556736056,1.49546046123222,-1.42507741256376,-0.377783073771093,-0.262941051238714,1926770
-0.274137723190859,0.879666809400994,0.267843610365611,-0.226532022661556,0.274703963087258,1979045
0.0956354379414704,-0.022962400544767,-0.00661418932858127,-0.440850341762492,-0.375678369568184,2196212
-0.0087755609450103,-0.440936289414259,-0.0231602685446777,-0.139575906214072,1.24505756863648,2393207
-2.62048594849262,0.290404457345692,1.71232879892019,0.150187818946441,0.463170467859831,2146138
-0.0501646928568279,1.17375466782671,-0.256096532201099,8.79657105151315,-0.449598070075146,2228399
9.38216163164446,-1.54506850351632,1.11898182711409,-0.482046004079083,-0.462878207850911,2144796
-1.56392030716132,0.0230135048801359,0.660161873718481,-0.56260830448204,-0.34980762871406,2234271
-0.0637200675318762,0.749947990468693,-0.108089905894803,-0.170791193270183,-0.213647647193855,2296332
-2.39068025506303,1.09151711771783,1.42166393950832,-0.50624623131811,-0.287847812886439,1684230
0.407859391410757,-0.680271071843181,-0.0427126405842935,-0.229317250103117,10.7339562105717,1720713
-0.385985918422376,0.190660786482179,-0.0925265569236747,-0.527169504044255,2.48796170602647,2186951
-0.284011531396592,0.188091296633678,-0.0958649886307031,0.0768321285347592,-0.28069480699817,2439458
-0.171707691744074,1.23633044549722,0.902842849077542,-0.446700488145698,0.604486447548295,2135748
-0.0511999115652288,0.611422888437928,-0.155652214769161,0.732335467991703,-0.798786605953916,2141116
-0.060518784197515,0.27423277519604,-0.239390961594319,5.74031404615436,-0.474538200192454,2108003
-0.293718679721691,1.13403360025805,-0.130182072100206,0.00241623221698427,-0.359795742665092,2006164
-0.0139241416668719,0.995492772584554,0.0353260681777974,-0.472114430106876,1.99654116714692,308862
-0.00635326568916937,1.29611127453178,-0.160257594685578,0.149458015056979,-0.70494951413233,1085983
-0.0646842523691365,0.556278267383139,0.468147139161743,-0.401607110525472,0.624079776655426,2004451
-0.438140736788908,-0.372461649357863,2.08639183134438,1.26083702863979,0.622410422694415,2359944
0.344559812528657,-0.65354459159147,-0.334462874369668,-0.0205095416089386,0.0293617861033776,2069079
-1.18626312074633,0.789192390367158,-0.3329275431383,-0.00537415936371671,-0.366292359308921,2059713
-0.0812953408746133,-0.975094652449195,-0.00423300239671544,0.0535045877626963,0.215467139859251,2294873
-1.65628149152693,-0.99179782493662,-0.0600861861737381,-0.141257660935823,0.492739462605802,2033049
-0.0164944343741274,0.87876875361489,0.00816614751372754,-0.0886749292738366,-0.65293157085593,1485662
0.20407324796637,0.882335029827334,0.0277099773579534,-0.361152885732975,0.355441124827843,1526417
0.245095268079079,1.50337562535901,-0.0932364732797205,-0.418077057602,-0.221319133640709,1386095
-0.507513018833063,0.970541834304957,1.59536750813037,-0.52829299543033,-0.479534512982237,983079
0.83997589096729,0.713231005877932,0.053090653072801,0.0458200292904878,-0.174297989024211,2132424
-0.0529738097816459,-0.209559695365624,0.0996821882799195,-0.297755181747816,-0.374016013595746,2138375
-0.478643758579444,1.05257123596906,-0.229029476586242,-0.350178252925719,-0.601376648800006,2490180
-0.049583165739287,-2.16375621749931,0.156428192027121,0.0264160100477161,-0.631764346697934,2034136
-1.3812040282191,-4.23305708644408,-1.19026260826452,-0.333259679552407,0.194192272252898,2510402
0.0189531937545705,0.19794241709181,0.102645629867092,-0.511647012894778,-0.167724596968477,1330263
-0.0208219417511159,-0.131451810746478,-0.316018103921353,-0.442540318425787,0.187877742524374,1768972
-0.240871094431162,-0.0207066051474802,0.511295255388438,-0.488153791468757,-0.358065455266869,2306459
0.469791318352905,-0.0123060062695692,-0.0300754186264993,-0.436210544095549,0.728487859260846,2181724
0.00227791552752271,-0.708080029296164,-0.205539406348999,-0.042096713520198,-0.588289238579986,2217034
-0.261842411991013,-0.144280464117408,0.0628806329053002,-0.281444679867729,-0.695919367620266,2218615
-0.580159405593534,-0.188710481413919,-0.385911745118961,-0.457613404881406,1.0803249675622,92173
0.337699135433221,0.776509039774391,2.1901883286738,-0.587294954717776,0.171604198542388,2414406
-0.134714421805455,0.330671011375664,-0.186133368411534,0.814386563012114,0.382241381171497,2381907
1.33849616878061,0.654796918810081,0.132745550975193,-0.171906297601189,-0.299684121895983,2002465
0.542918664519483,-0.342760077461299,-0.328134582522003,-0.271005313535029,-0.284320819417804,2474709
0.0182756441896152,1.44069077571336,-0.728670768881018,-0.20847053520417,0.104858077032459,2176530
0.205854215506312,1.41171411820324,-4.61417212685602,0.230496011656755,0.415059907615219,1279943
-1.10925164099304,0.486536151080702,1.75309065423695,-0.387447723834642,0.614250493284507,1976407
-0.00447790556222034,-0.427496907508848,-0.107156768728622,-0.479992248902603,-0.421005143736887,2250836
