"letdfirst_prc_original_shape_Flatness_250","letdfirst_prc_original_shape_SurfaceVolumeRatio_250","letdfirst_prc_original_firstorder_Median_250","letdfirst_prc_original_firstorder_Uniformity_250","letdfirst_prc_original_firstorder_Maximum_249","letdfirst_prc_original_shape_Sphericity_245","letdfirst_prc_original_shape_VoxelVolume_231","sub"
-0.4623670994657,-0.496490057859436,-0.997307982841756,-0.695881581480729,0.642663306223582,-0.630721973386332,0.874999412100178,1916742
1.37700705184394,1.72574657444834,2.23727455290816,2.73395744172545,-0.962763991455083,1.59509211066336,-1.29057862993892,1980052
1.63032286950499,-0.718633382061856,0.727551207935041,0.555973822879389,-0.60640716689478,1.86760276649251,-0.898092263485564,1926770
0.0217609510748518,-0.622362736893239,1.53807811056642,0.142272065107591,-0.151759202896943,1.34848066317752,-0.786066004115965,1979045
-0.395939666445105,-0.535841825975262,-0.921482692880216,-0.378468171462822,-0.347423733381337,-0.769803225455379,1.28050291432535,2196212
-0.237738205342645,-0.515617559586213,-0.40321815974715,-0.378535732919862,1.27813122048667,-0.678985357780272,1.02607707878524,2393207
-0.752260725158333,-0.531718547024396,0.84606838927315,-0.291340760308253,-0.566358347904008,0.548832167693687,-0.455904105903447,2146138
0.909120020681207,-0.291524181297379,0.466247105918672,4.99955948122245,-2.36003534266317,0.902200488977076,-0.783699252157452,2228399
-2.18358983681797,-0.659923694899941,1.00941084815049,0.181024779814227,0.496409201907576,1.88385858674901,-0.929254497605981,2144796
0.592483730435698,-0.559951987111238,0.0944650192368754,-0.454226061048938,-0.253563884688897,0.192130454195354,-0.167160366964901,2234271
0.300651962068788,-0.511841063691595,-0.450571203280349,0.0611335164840697,-0.510289083568539,-0.483789885785199,0.633590712331886,2296332
2.0424851190512,-1.14629809197799,-0.0511731907231481,0.0113328139998675,0.204214748506626,1.8972476581262,-0.659050315675785,1684230
-0.648442907020276,-0.411952592587916,0.287548551019317,-0.641707986530586,1.42768979260184,-0.452369735427332,0.429261126580292,1720713
0.484925006428526,-0.611650515263535,-0.363730741818816,-0.465958243532784,1.8539018963074,0.314376648405388,-0.21370648881565,2186951
-0.150093691221457,-0.503671285149518,0.401551786043126,0.0593462031246972,0.854558790589786,1.36969220998355,-0.852335058954319,2439458
1.91474410892739,-0.314692475092777,-0.103207709607623,-0.716367882722207,1.05084222764514,-0.606352243174752,0.536948340692618,2135748
0.393879047941912,1.56402049341272,0.0914225820703008,2.50870736024191,-1.92719279363137,-0.694590216829242,-0.713485610721576,2141116
1.53844019720649,0.743813029816946,-0.603733938740448,-0.240279395476666,-0.523407149627733,-0.842470148402222,-0.187277758612259,2108003
1.12472467021306,-0.526710676119591,0.722408890413201,0.0401472088541762,-0.623488185223451,1.22629724128375,-0.786460462775717,2006164
0.686621011673155,1.02021476200649,0.773807897508232,-0.242289584381651,0.756214020230672,-0.541659929418059,-0.659050315675785,308862
1.40288253780765,-0.376488492046076,-1.02028967106156,-0.212701425963103,-1.08406967936337,0.0158421053703826,-0.175049540159943,1085983
0.690574061559542,1.51180204353747,-0.402006457925618,0.299394983599762,0.304290621767648,-0.26924833528707,-0.931621249564494,2004451
-1.10839304691755,-0.339287746344768,-0.172176393114862,-0.0768663650140274,0.12759308255476,0.749704889509018,-0.694157136393723,2359944
-0.354370749371292,-1.65420495023245,-0.0413323703085698,-0.222627455919402,1.30530517674177,2.77607487695554,-0.557674440119492,2069079
0.747926790723335,0.81618062981582,1.12136638399449,-0.568314894323304,-0.0756922011286912,-0.856637862399994,-0.229090376545983,2059713
-1.23633605430722,-0.214335619944794,0.782008581187047,3.93533635433417,-0.705888798072841,0.534318691846209,-0.659444774335537,2294873
-0.269077810625115,1.72256809873775,0.427547898377417,-0.3604983516207,1.75485160687295,-0.927638631404064,-0.575819538468089,2033049
1.28943635094053,1.3672238115195,0.257630611393215,-0.322463166478041,-0.206146693306504,-1.1805596975398,-0.145859599338287,1485662
0.67862918402236,-0.193862242891061,1.59961015265856,-0.523572910391118,0.663512828881458,0.314605161956758,-0.554913229501227,1526417
1.07223304739818,-0.497159792752051,1.40632338892962,0.262539383845434,0.40106604237871,1.73485700874195,-0.952527558531356,1386095
0.878250839041538,-1.57186484902955,1.64191590333679,0.22519250693759,0.635161860315312,3.45449626930562,-0.831034291327705,983079
1.07281531632292,1.02007748776159,1.0884395130092,0.0610536935974618,0.106709717924978,-0.166025860783821,-0.815650403597373,2132424
0.757542171438697,1.52761495291671,0.396150210470623,-0.504349995297774,0.00773915788197378,-1.29315845977273,-0.141915012740766,2138375
1.71779262960689,-0.471531928223342,-0.254396898084599,-0.184185985835442,-0.0415227077656738,0.166623536999541,-0.229090376545983,2490180
-1.79453385077743,-0.606888463950876,-1.00399321533036,-0.30864398571112,-0.359455988375815,-0.938489937010056,1.93096524425658,2034136
