"lemd_ptv4_log.sigma.2.0.mm.3D_firstorder_Kurtosis_250","lemd_ptv4_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv4_original_shape_Flatness_250","lemd_ptv4_wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis_250","lemd_ptv4_logarithm_firstorder_Maximum_249","lemd_ptv4_logarithm_glrlm_LongRunHighGrayLevelEmphasis_248","lemd_ptv4_original_shape_Sphericity_247","lemd_ptv4_wavelet.LLH_firstorder_Kurtosis_246","lemd_ptv4_wavelet.LLL_firstorder_Minimum_245","lemd_ptv4_lbp.3D.m1_glcm_Correlation_243","lemd_ptv4_log.sigma.2.0.mm.3D_glcm_Imc1_243","lemd_ptv4_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_243","lemd_ptv4_wavelet.LLL_glszm_GrayLevelNonUniformityNormalized_242","lemd_ptv4_log.sigma.3.0.mm.3D_firstorder_Skewness_242","lemd_ptv4_wavelet.LHL_gldm_DependenceEntropy_238","lemd_ptv4_wavelet.LLH_glrlm_LowGrayLevelRunEmphasis_238","lemd_ptv4_wavelet.HHL_firstorder_Skewness_237","lemd_ptv4_original_glrlm_ShortRunLowGrayLevelEmphasis_236","lemd_ptv4_lbp.3D.k_firstorder_RootMeanSquared_236","sub"
0.828170907514668,-0.159523040598097,0.341922698108423,2.04658671290393,1.10419109963101,0.00819561234687122,0.571454240928398,2.0199007560868,0.527888481098966,-0.352461764829526,0.545083098378708,-0.187590424144334,0.0856069580350386,-0.556433865604448,-0.0120124477948199,-0.474638089207509,-0.0262990572567492,-0.331827644033932,-0.388178848970826,1916742
-0.458638214129792,-0.152372362804785,1.2061301732378,-0.796985331214702,-1.65538786092367,-1.4012792695166,1.03379883111114,-0.532009176816903,-0.242572546678109,1.36872047910004,-0.413928829619056,-0.342198446297071,-0.578829492127036,1.50239750386329,0.0382229193634838,0.00861371216465828,1.43640362655203,0.0554718104613679,1.9800424935862,1980052
-1.82328024549528,-0.109681222766247,-1.88411139822261,-0.0360518570180513,0.582050256996116,-1.47244720898253,-1.59105426961776,0.200045475205503,0.67658064167804,-0.0412438092160907,-3.4318046915535,0.0336399282486949,-0.498388915428537,-0.0197743166541573,0.388153678647781,0.313283988206331,-2.58555952588834,0.868009259592289,2.11258288106298,1926770
-0.936609988506022,-0.157023157995526,0.117340204761096,-0.855631196197578,1.29862168214357,-0.262810491278641,0.224530846125654,-0.978398599937956,-0.306228354571193,-0.195312784621001,-0.439115297743726,-0.405632076001859,-0.780954975789701,0.371362796959529,-0.214995589235567,0.269827892191476,1.00421236768339,-0.0989231584536972,0.527358520764736,1979045
0.226338057898626,-0.166093097768952,-0.511520877529742,-0.0511787611702642,0.825223183800438,0.126349329704878,-0.0910372067284455,0.845593665254263,0.293421982710909,0.591620351193333,0.365792639724672,-0.228941006312785,1.2181598516816,-0.910883502392419,0.473882295875706,-0.373987047058612,-0.225209153612146,-0.318619494079273,-1.14069551742074,2196212
3.23062764459963,-0.162285257758448,-0.805308214741176,1.02986788748029,0.615419385683228,1.49975291379345,-0.0242523256670127,0.565282680058635,-0.0376235534711582,-0.11169359442397,-0.292273901404703,-0.0644417637333335,1.26427081556522,0.368789306889748,-0.102767929804253,-0.354941889587793,-0.724748583935397,-0.326358241340468,-1.42002010278887,2393207
-0.577781431492647,-0.163203300071712,0.151518480582763,-0.878084197429156,0.602114743271369,-0.169313469262204,0.342496756023108,-0.974683146189556,-0.138338068907366,-1.23396507587804,-0.158660684782452,-0.405214226295087,-0.215882666253236,0.58656691005864,0.0715339291356898,0.451430897235823,1.3448933357799,-0.199916058647186,-0.267434211989499,2146138
-1.61573778982781,-0.149577361419342,1.31788548953669,-0.639822155620926,-0.138330182312129,-0.254890861411214,1.45451027583422,-0.398403310271915,0.45689423627752,-0.0174311083758228,0.619397847787137,0.179359512956915,-0.749645705557857,0.0474502282798796,0.970725240406009,2.91910666427462,-0.207400768488819,-0.245837528997329,0.320015368643145,2228399
-0.973503714769008,-0.145616176304408,-1.06952089864372,-0.955492979254347,1.2541750814941,-0.29700727231952,-0.646169568238373,-0.991350881751847,-0.59046509144875,-0.702179364691268,-1.91863158172538,-0.460746452345157,-0.717995957121206,1.03444133242917,0.17632332000413,0.102044361458786,-0.309627332629511,0.0156086227792296,0.651625639469077,2144796
-0.250465576903695,-0.14436256298311,0.948080714868262,0.519180234803219,0.786409188380005,-0.0198156858032823,0.860252148694573,-0.278627438757833,-0.0881521676113333,-1.62821482223842,0.389165324337313,-0.39788551735541,-0.0138434378077914,0.424055206079454,-0.841345460886823,-0.412069183604379,-0.227273083906934,-0.200570295527053,-0.57168546561901,2234271
