"lemd_ptv6_original_shape_Elongation_250","lemd_ptv6_wavelet.HLH_glcm_ClusterShade_250","lemd_ptv6_wavelet.LHH_glcm_ClusterShade_249","lemd_ptv6_wavelet.HLH_firstorder_Median_247","lemd_ptv6_wavelet.HHH_firstorder_Kurtosis_241","lemd_ptv6_wavelet.HLH_firstorder_Skewness_236","lemd_ptv6_wavelet.HHL_firstorder_Median_232","lemd_ptv6_wavelet.HHL_glcm_ClusterShade_231","lemd_ptv6_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_227","lemd_ptv6_wavelet.LLH_glcm_ClusterShade_226","sub"
-0.630257158729284,0.214601801518215,-0.695679962361336,-1.38360145514174,0.271951306508092,0.275975049445587,-0.927739608456212,0.220292971301457,-0.214086622286523,-0.567855741964864,1916742
0.472858873964065,0.674621029891346,0.564278032640282,-0.912643785307959,-0.226454777549623,1.5556651662875,-1.19126674184927,0.311384151424864,-0.178208928841156,-0.157640740280473,1980052
1.61263285642622,0.205062570664049,-0.839618547536084,0.133972415686119,-0.0526054394723961,3.46484591578718,1.35187942923507,-1.81017009974486,-0.0204141433657314,-3.01745575288168,1926770
0.904940437160189,-1.28182928470489,0.287536328554665,-1.06584211253253,0.177418954095487,-2.45624795530395,-1.10911178291035,0.447964969427657,-0.197820103016074,-0.31160920250352,1979045
-0.08716422296195,-0.200773397628298,-0.0973102184756192,0.761912201595811,-0.402178454078716,-0.495607692105032,1.24088494896264,0.101711173764602,-0.0966116889458971,-0.129953884233909,2196212
-0.423483845679906,0.961873598345505,0.00357452746267251,-0.278103022580983,0.614160736704689,1.38578438391471,-0.537721979877256,-0.262051311869875,-0.211816791753407,-0.252368545207223,2393207
0.354260420142779,-0.715135335930925,1.35598258631264,-0.367846120350698,0.581289690288679,-0.252964558235466,-0.64806648964636,0.484086247926481,-0.169908776151131,0.0458555369769805,2146138
1.19007470491377,0.00707711073708896,-0.138279719968046,0.138040536012375,-0.448562279841987,-0.636799064296844,0.263851811773455,0.176896993110887,-0.0371686721931842,0.912217607245184,2228399
-1.47199659824902,-0.613280084250591,2.7933477220838,0.722460188405031,-0.193771014187986,-0.0849400879788859,0.960838922365495,-2.77924380946545,-0.163170065747593,-0.116914862480592,2144796
0.000334578127510584,-0.621025412828065,0.78988355694779,0.75944631375593,-0.308055768276489,-0.250913872806436,0.390815400233855,-0.793972171051297,-0.192127269348023,0.285870739529597,2234271
0.516311488014596,0.0483096229980182,0.0334178118631383,0.488806031508687,-0.167138925673339,-0.0547376422227851,0.355527987394062,0.207110003900829,-0.100172468075422,-0.0564848253620471,2296332
1.19445061602516,0.376416293644133,2.34436128841003,0.52268836258675,-0.208789152103255,0.210252775283846,-0.831288966231296,1.59567919386048,-0.175587926083294,-1.10228539430331,1684230
