"letm_prg_m021_250","letm_prg_skewness_234","letm_prg_m012_228","sub"
0.111148291955274,-1.01516182368531,0.0450935302129441,1967281
-0.177692558620983,-0.0166636326882634,-0.043249218554696,1973544
-0.119211511172749,-0.39902015727279,-0.064542382098018,1975401
-0.231605729421374,0.0117385468324856,0.166175019496868,1976407
-0.0315942151486364,-0.109771867570007,0.0860108931475636,1978972
-0.178761883031509,0.509780266135667,-0.101073667665061,1979045
0.0123253462643249,-0.464857830628922,0.0834366613287858,1979422
-0.173337102314264,-0.7806383206435,-0.128083604702453,1980052
5.52255395879136,-1.0475570680408,-3.41991692312399,2001182
-0.17505608846884,-1.26868722230524,0.0177613896195732,2002465
-0.185820941219143,0.580208698417077,0.060145418694884,2004451
-0.339454258774081,-1.04820904393466,0.0681787790063768,2006164
0.0207323090527582,-1.2698642749838,0.265766402299369,2007309
0.419709462172562,-0.298321822762489,-0.083897585783698,2009915
1.94647316205223,-0.5761879758876,0.652220416713574,2010259
-0.402262932423588,0.26713929979989,-0.683936387007228,2010554
-0.164949495769811,0.759243788750104,-0.0096201152311767,2026671
0.225744699549234,-0.611524267173165,-0.184660886287458,2033049
4.84615373608402,-0.898539647510675,6.65161700596421,2034136
0.673527054229838,-1.69571158997842,-1.04560803433438,2040495
-0.173240362083599,1.45314245665308,0.0551735199114114,2047354
-0.234220057040121,0.525831351273606,-0.092204709764144,2051378
0.176375892393939,-0.531457501389481,0.163015743959729,2055667
-0.0546865934690602,-0.437225517633464,-0.102278508865712,2057358
-0.294253734841102,-1.14321631428541,-0.00129182919752394,2059713
-0.82778553259875,0.411990889193102,4.96047153008443,2069079
-0.352621283448046,0.723525798283214,0.12538957659697,2070958
-0.0909920878687803,-0.248730276454667,-0.108211121427663,2072215
-0.321933525927106,-1.78577393949282,0.0481496158906148,2075832
-0.313844915159976,-0.223798615813468,-0.0476783973987691,2075846
-0.221167571961257,0.159749545150965,0.0961188402526084,2076301
0.261083130447891,0.660528222584986,0.394695792147749,2078198
-0.0425282928999209,-1.60668452048972,-0.69201572259332,2078899
-0.42793675359559,2.38722300516729,0.228084890341914,2085349
-0.115521601081538,1.14649748749214,0.682440138694052,2086044
-0.567646376407805,-0.0550676305542054,0.293929268449876,2091555
-0.114638122278528,-0.382920477678955,-0.200506721614526,2092954
-0.0497297647741122,0.694386191361971,0.0305491020004162,2096627
-0.276509258075827,0.203423612501792,0.138713090637152,2100050
-0.246720322025855,0.132502902182077,0.0939255287537769,2108003
0.420977063910302,-2.55801057478217,-0.1915783916009,2109902
0.297872804313845,0.112302974568763,-0.151495235630299,2110540
-0.201609413250686,0.718853039309603,0.22846631097746,2116787
-0.165323839884335,0.530698237834407,0.403700839159382,2119177
-0.463871337281957,0.694786058389772,0.177396489373395,2131601
-0.222637275952764,-0.0197085016974048,0.00935552967985116,2132424
-0.163044351485699,0.113383715205715,-0.0629278912635457,2132982
-0.194211850959312,1.11494093991956,0.0966568998011633,2133204
-0.191986253142767,-0.594313643421836,-0.0705877381101106,2133380
-0.312284647111943,-2.07509419943406,1.58921534956779,2134220
-0.165383001750623,0.920851871922549,-0.112944810509208,2135748
-0.042077357005369,0.823244736406053,0.150657676036327,2137799
0.103200208832302,-0.363177631702278,-0.133614479836754,2138375
0.0456744035826194,-0.25264625431314,-0.2113811196392,2138678
0.374971618155063,0.395715885010321,-0.504212058287095,2139733
-0.259851221207743,-0.9133054558961,-0.302912830750834,2141116
-0.381742377998019,0.110467479546835,-0.274467257791628,2144796
-0.238531147166345,-0.364962767166749,-0.0129445711717461,2145166
-0.156310666551058,-0.389689594763126,-0.205717072199626,2145694
0.330177340592134,-1.19953165750914,-0.161137756310324,2146138
0.175328850133793,-0.650862920727907,-0.32809962700286,2151024
-0.289946485804387,-0.156122994456699,0.0455121398333828,215131
-0.192761832515271,-1.03374926059786,0.0441632472451345,2152442
-0.153969932896047,-0.0106266249365795,-0.0936821524167213,2157529
-0.157428666979248,-0.108699817491605,0.0332245183162985,2158101
0.526466782775229,0.38351369532786,-0.446283586329504,2158329
-0.17681411554434,-0.889027457931081,0.00359382281520574,2168082
-0.332546401498326,0.0721985477363594,-0.468009795723986,2172217
-0.3542437414087,-1.63610049829861,-0.0481903947947738,2176530
-0.138039317013828,0.709617248745212,0.0632365060184764,2176784
-0.183583494972316,-0.296529465601099,0.11345976683836,2181724
-0.442716466953161,0.59585616692492,-0.30234403134252,2183291
-0.684349883599305,-0.714781297650152,-0.614362648823075,2183356
-0.17684578782984,0.0303050193772681,0.0137351598859865,2185290
-0.262191453859692,1.72015733029221,-0.204162276104788,2186951
-0.256537739797222,-0.59637670901509,1.58235460553723,2196212
-0.0385666482675086,2.83368273711833,-0.186526261195524,2199403
0.00917148845857393,-0.416746063687156,0.123883215517682,2200416
-0.141924326937191,0.209467419274796,-0.0666100155338574,2200813
-0.0215934530277333,0.0514530590921919,-0.0765715659803907,2205389
-0.173161217069249,-0.0427661621279105,-0.0625847380825294,2212664
-0.190913691028814,0.741122197808918,0.0969788367386692,2217034
-0.114728275629726,0.904738587878136,-0.111872632677528,2218615
0.202479409532847,-0.0404124615192804,-0.576141996361869,2219842
-0.140973523814944,1.97065247446066,0.405933983166722,2224150
-0.271183783259995,0.054008435027162,0.0237266673993211,2228399
-0.136311761731859,-0.429107690036709,-0.0684843574819356,2228400
-0.283176298335698,-1.30619918433657,0.0911290951402289,2234271
0.6005885764443,-1.17413787539083,-0.071150429630522,2234422
-0.177089863471824,0.520812119230729,-0.218187100878004,2237571
-0.1178646048592,-0.0576431152105528,-0.335397673116395,2244172
-0.0107422815568763,-0.393619211697014,-0.0213167701218251,2247869
-0.0861490487341741,0.103407337141952,0.0952110574485292,2250648
-0.175493551754555,0.575171767926508,0.0908570301917556,2250836
-0.486567270766976,-1.83252667451849,-0.265189628059235,2267382
-0.17839017606825,1.6794460047536,-0.12760023834768,2269346
-0.293389103507671,-0.498544518030106,1.0182385790072,2271329
0.189275044263619,0.993112583562278,-0.027691217827764,2274521
-0.250530505642449,-1.16504329420098,-0.0899191836252535,2276121
4.92807386256154,-0.506928067957282,3.00202412834374,2278618
-0.371203524688404,-0.5861954741945,-0.0046556976203149,2285214
-0.232215402570743,-0.293547840498763,0.0395736382973493,2286108
-0.759562942600459,2.37348175113108,1.27147055835436,2293123
-0.0860491705719162,0.471433273890951,0.0315176572470638,2294852
-0.190523982478388,2.20727933016474,0.329418842536457,2294873
5.38457883826852,-1.08303958122643,-4.64990996024571,2296332
-0.154539577536979,0.360213596846462,0.0501904880109414,2305114
-0.164541991555755,1.09850944879593,0.061971797808907,2305115
0.207817745152798,-0.331989902585227,-0.156119680998415,2306459
-0.121978921020517,-0.540755014170052,0.0449704823199973,2306893
-0.442854967648864,0.513411324288297,-0.543684116954328,2317120
-0.641385177398395,0.565903010793345,-0.255149646811279,2319068
0.667592513625903,-1.39012355286755,-0.354511469999367,2321962
-0.313285907315975,-2.85004275420522,0.033859750803781,2331869
-0.117575419282526,-0.323746685447664,0.060616538997938,2336735
0.418183979760534,-0.346092166904913,0.966572407004001,2339674
-0.058900258308717,-0.394683248118295,0.0121419001752066,2340155
-0.195043423771279,1.70307726464889,-0.0392981018130414,2340322
-0.193944051463532,-0.65735622680874,0.10222103367236,2350037
-0.0954597127465617,0.0405824052849251,0.362774359558748,2352038
-0.168642801256971,0.0762718632419153,0.0729226550156115,2359944
-0.224053071083821,0.636361824837333,-0.201473392426743,2381907
0.0408947800593914,2.39593203877061,0.0732563896248327,2393207
-0.455316759566661,0.304292766553576,-1.45238923552165,2395415
0.0687834316725257,-0.543378570501472,0.00102490767515005,2395943
-0.335499633282166,0.27476895957417,-0.01753069066749,2401405
-0.124330357136261,0.222276922951606,0.190886824414482,2405144
0.239575525028661,0.465522385511896,-0.274433067595062,2414406
-0.12878210951188,-0.516299134896027,-0.0109799818645209,2419459
-0.221640912920032,-0.3654165038396,0.127311948449234,2425694
-0.647458981600971,0.573861466251137,0.307391193153574,2426863
-0.30554264838995,0.167621622122388,0.0429985978069199,2430773
-0.0927327403772271,1.79932923354319,-0.0334546484834773,2439458
-0.27186301458503,0.820905606291404,-0.34414752977676,2443354
-0.876936482737644,2.24286737488111,-1.7089174659227,2445526
-0.160540772472081,-1.4451007782798,0.283495002726484,2448298
0.725687601002093,0.118879802113527,-0.262495411284621,2453577
0.153855274464362,0.495761345161631,-0.631338252876248,2474709
-0.517496518512359,-0.293518540222872,0.0880001476339692,2480056
1.14717567486962,-0.721181771364554,-0.629876110198853,2480330
2.21770269283386,-0.769098482511393,-2.5491233904943,2487135
-2.26395638535863,3.05472862168637,-0.240007752013078,2488660
-0.495672362401188,0.0468280801928639,-0.101509656066133,2490180
-2.78004768783003,1.04140743268657,-2.59742424937968,2493534
2.81680524377696,0.469680694239296,-2.04352520451101,2498991
-0.817879156373641,2.36842160336193,-0.931750464925485,2500377
-0.188941191311448,-0.0936481123434794,-0.120335877420847,2504802
6.17341838642791,0.67940994460146,5.99187882558619,2510402
-0.287934819677612,1.44858753445193,-0.0579080057736032,2520618
-1.30099946289323,-1.09729543339373,0.538290567846493,2559453
-0.143506327179746,-0.117289189951182,0.0413937261430819,277752
-0.173165667710159,-0.105450472291413,-0.0461794959158515,308862
-0.442654765248763,1.82075449219078,-0.527658661742832,58325
-0.505427899185375,0.454393751603401,-0.252472631941948,92173
0.053832368237071,0.617372016132408,0.262103304186992,923666
-0.619686076893166,-1.02918865950881,0.313427866292248,965005
-0.14499233211029,0.584763216953504,0.0191593388787629,983079
