"letm_ctv_kurtosis_250","letm_ctv_v32_250","letm_ctv_gradx_250","letm_ctv_grady_250","letm_ctv_m002_250","letm_ctv_gradz_249","letm_ctv_m200_249","letm_ctv_m003_249","letm_ctv_d6_246","letm_ctv_eigen_min_243","letm_ctv_m300_240","letm_ctv_m201_233","sub"
-0.397494777730304,-0.227615191965477,-1.11024372559775,0.0346368722131243,-0.456160237522321,0.35917220619842,-0.321144200202597,-0.118356858652624,-0.535280579405072,-0.264439050072652,0.0209735758008557,0.0792751801620301,1085983
-0.358946329890857,0.31244296505606,-0.851845013771317,-0.45849927902688,-0.185600307866468,0.736525839986521,-0.397176571866199,-0.174049465697002,-0.182497287091496,1.93835053510049,-0.0694584992569266,-0.324321082343727,1125173
-0.455661279618121,0.31244296505606,0.703132256659528,1.3866749897936,-1.44098162759635,-3.02202103444495,0.147979585214408,-0.148883100382373,2.39825565332405,-0.661043300081743,0.0151840103943652,-0.225683151353668,1154608
1.55969991122331,-1.07841518493499,-1.41747138481032,1.2642972174711,-0.583130125591391,-0.0197547270237857,-0.392638809317515,0.258048303363829,0.295668689398835,-0.0738480282037289,0.0304253782824415,-0.14327458866166,1181124
-0.5472667688316,0.31244296505606,1.4749017584933,-0.43015914271557,-0.499923770898157,2.09349639947214,0.421223293092514,-0.11229581825415,0.565642298723759,-0.626041692886026,-0.11914105770076,-0.771802516835269,1183075
-0.422212937477064,0.31244296505606,-1.20095349873168,-0.8322986901546,-0.405254539670495,0.0895607428745375,0.863988102213997,-0.547924009291158,-0.166454994322587,-0.644100253416659,-0.421815524058596,0.213044243686037,1232870
-0.444572535371055,0.31244296505606,-0.973432753833553,-0.569042823394289,0.0562803329222559,0.803415242929159,-0.186041384923945,0.249268474851492,0.132964487206218,0.467994646280733,0.420753413872846,-0.181155301823823,1279943
-0.358788475333544,0.305872891124666,0.51414012426254,-0.797999098898098,0.591350591461645,-1.00413255110095,1.85561766025139,0.229988899830666,-0.282841023319787,-0.515792547589978,1.48415679111477,-1.34061502794214,1329352
-0.70452713584211,0.283453472063533,1.00469923938021,-0.335711409682174,-1.0137259906876,-1.68436984970883,1.64995396867241,-0.534396279676759,0.575641135942908,-0.34078370943899,0.364975258776063,-0.640450255364535,1330263
-0.748503371191064,0.31244296505606,2.35082378987089,-4.17374493926295,-1.37246354397584,-6.35799804165169,0.534237103632893,-0.328657361368038,3.66460590251902,-0.668200060032523,-0.0209466348753969,0.167401409393548,1364384
-0.459377547860797,0.31244296505606,0.988842985723811,-0.335784515716173,-0.857681832443945,-1.55195413749667,-0.680797529515411,0.0739018712292643,2.25050718495273,-0.648943929152851,-0.120822611973968,0.012584167752428,1386095
0.985161803622509,0.226651066800816,0.796539559849773,-0.501453847156139,0.121470714556279,0.263346560077561,3.14099061593581,0.562186853530202,-0.922342691676152,0.441310252961683,3.65261208557476,2.59293311303556,1458656
0.361925932634398,0.31244296505606,0.513472055403438,0.059683440522597,-0.294177766194469,-0.204278011824797,-0.0957586996599295,0.0952275179363284,-0.380547161742763,0.446208728109842,-0.379918806790671,0.0736384401602178,1485662
-0.8796701959593,0.143221445464313,-0.543489401664156,-0.948655041323775,-0.150442960842551,-0.172845058179321,1.80034602293543,0.433444257589763,-0.915078972528897,-0.266838914944323,0.364867934998961,-1.34228527955271,1497807
