"mkm7d_ptvper_original_shape_Flatness_250","mkm7d_ptvper_original_shape_SurfaceVolumeRatio_250","mkm7d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptvper_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.LLH_glcm_Correlation_250","mkm7d_ptvper_wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.LHL_firstorder_Skewness_250","mkm7d_ptvper_wavelet.LHL_glcm_Correlation_250","mkm7d_ptvper_wavelet.LHH_firstorder_Mean_250","mkm7d_ptvper_wavelet.LHH_firstorder_Skewness_250","mkm7d_ptvper_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.HLL_firstorder_Kurtosis_250","mkm7d_ptvper_wavelet.HLH_firstorder_Mean_250","mkm7d_ptvper_wavelet.HLH_firstorder_Median_250","mkm7d_ptvper_wavelet.HLH_firstorder_Skewness_250","mkm7d_ptvper_wavelet.HLH_glcm_ClusterShade_250","mkm7d_ptvper_wavelet.HLH_glcm_Idmn_250","mkm7d_ptvper_wavelet.HLH_glszm_LargeAreaHighGrayLevelEmphasis_250","sub"
1.28773345349569,-0.188127279008228,-0.164499714029035,0.605986590751045,0.789661613743498,1.00169387206374,-0.639462294207956,1.02967619307774,-1.06491893410315,-0.811072710118576,-0.358960097278871,0.349277908069639,-0.414888866516622,-0.780267365361468,-0.50703363662245,-0.69099247058047,-0.335587668925832,-1.01930171524572,-0.104537806222846,1085983
0.0020267008965909,-0.117840883505965,-0.196430433228334,-0.54394564259027,0.701912513605584,0.370376517125425,-0.691183013563284,0.445817402719562,-0.654130925536399,-0.994766283177499,1.60821553580124,0.0327005339635429,-0.40620855275017,0.870524959469402,0.589392789415114,1.07218258091187,-0.138561696995248,0.0342469699114755,0.339278247126712,1125173
-1.05817960667768,-0.0576298016652,0.0593058886875053,-0.393821764131084,-0.0261611564135464,-0.227955935977089,1.79778210833862,-0.687406363505216,-0.58192948340338,0.0952150972078685,-0.55521950424754,-0.175710418673272,-1.23578913496783,0.430774928450953,1.26461220460337,-0.546820787676023,-0.262250643510777,-1.67813646786953,-0.543117099973764,1154608
0.780671015151353,-0.184230533658342,0.0104018830863221,-0.485175871930033,0.415167612131663,-0.294419799324784,-0.814697518400623,0.731927812349625,0.417409557992806,0.156115504266965,-0.056462210455623,-0.145107479248739,0.665839366583723,-0.628670368811895,-0.430378843035749,-0.385929553693771,0.163406407115654,1.19792116454657,3.03681995330746,1181124
0.406249523139593,-0.0514746362123101,0.0648293127885086,2.41187527936683,-0.680683595357542,0.838312796130359,-1.36467841099588,-0.326594503809515,1.13893318353344,-0.268226441075384,-0.46701923617001,-0.066817719588265,0.0840826889368206,0.911543131791241,1.70748177994555,-0.725545036227663,-0.267564081767247,-2.51665884854278,-0.52801270036111,1183075
0.132815037026108,8.1776297538072,-0.0937957513483401,2.88665155270273,0.511032086212005,0.535294424692946,-0.981747410060464,1.19061576509491,-0.650501194411673,-0.150007687839872,-0.600116062073098,-0.143702981040962,-1.47106313864269,-1.89028893737259,0.634541930823191,-1.26694990063618,-0.399842696251527,-3.71159489193124,-0.55582447965811,1232870
0.0528274881475076,-0.346588467025009,-0.153930547183989,-0.548662422550588,0.838859674887203,0.438956666688312,-0.149417638730485,0.901657024520178,-2.22074875544875,-3.67923287238688,6.04733008335282,-0.169132747779286,0.721771387231226,-0.52113988846929,-0.730798986786353,2.67304404240953,-0.146713871569322,0.958332903898552,0.948736542714086,1279943
-0.782064036551383,-0.238408969571237,-0.172377066681679,0.583930199832242,0.388161661382215,-0.309289662248288,0.952866297961303,-0.937102576424548,0.0573098996445847,0.531103709940185,-0.282652895279021,-0.178165745275553,-0.714378779598004,0.428328792271562,0.475905753481301,0.140196728509354,0.177317996182856,-0.747366911836603,-0.510512196999551,1329352
-1.36273625294635,-0.132961324197739,-0.173801281001259,-0.641830441309323,-1.34097426912595,-0.32468532906526,-0.233080627005075,-0.416712975730047,0.00838037270477886,0.669248186071267,0.0582802912141884,-0.143455521192985,-0.44652244988611,0.364312477276028,-1.07128731003489,-0.721429975330525,-0.143535154619385,0.490833649976301,0.0869094335610915,1330263
-0.797302960312305,0.0713237880780497,-0.145896371935453,0.352934922601673,0.499617758997962,-0.231543393212293,1.02434188593728,-0.805618390478014,1.93111209565384,1.37568659515253,-0.510126651057425,-0.184821871907938,-0.888472777819522,4.6121318561485,-0.625736854815817,0.97151471567589,3.50064492150509,-1.36645531819115,-0.531091322594199,1364384
