"lemd_prp_original_shape_Flatness_242","lemd_prp_wavelet.HHH_firstorder_Median_239","lemd_prp_lbp.3D.m2_firstorder_Maximum_239","lemd_prp_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_237","lemd_prp_wavelet.HHH_firstorder_Skewness_236","lemd_prp_wavelet.HHH_glcm_ClusterShade_236","lemd_prp_wavelet.LLL_glcm_Imc2_236","lemd_prp_wavelet.HLH_firstorder_Skewness_235","lemd_prp_wavelet.LHH_glcm_ClusterShade_233","lemd_prp_wavelet.LHL_glcm_ClusterShade_229","lemd_prp_wavelet.LLH_glcm_Correlation_226","sub"
-0.64267421047591,0.0147628133845881,1.53571592915443,-0.321906940945689,-0.925867112801014,-0.350377053041594,0.104679692333227,-1.4060381404908,-0.0399745442531232,0.150240594307847,-1.29627895540457,1916742
1.28457608628835,0.728706118795381,-0.824381707911909,1.44137213503226,0.53181420817422,0.519784882310211,0.282857629395677,-0.565705223005692,-0.0333454527596213,1.12694966257619,-0.840950208492396,1980052
1.84523036901419,0.601374146855332,-0.485023413338565,1.17924990486224,0.670666206584909,0.170775522951967,0.291093748474289,0.0804122437885244,0.053224748873943,-0.538580025509186,-2.1808736429757,1926770
0.413043555264404,-0.0534383220147076,0.567882073796804,0.26561099478888,-0.227759231373988,0.133568231059411,0.286849368728257,1.28061513826023,0.0371663024560761,-0.780827209281783,0.688088724004222,1979045
-0.328047517622282,-1.20933967726854,1.15619897423839,-0.375490640599013,0.57725394743555,0.286106985361464,0.0679460081735385,-0.440756976663449,0.00384778577562861,-0.537604678378367,0.404632000792231,2196212
-0.291985151356299,0.567402026871078,1.45606626876588,1.09594285876983,-0.0968759910394066,0.0251422727939717,-0.525871090572879,1.99167765989524,-0.284840778265198,-0.131967303258556,0.679054724419307,2393207
-0.528314067990482,0.393709268198341,-0.325992088778298,-0.935052072127494,-0.627478203285491,-0.213550648898221,0.274901315130942,-0.857895297738605,0.18734947766608,-0.339693917388915,0.528690849060524,2146138
0.8145535692941,0.175151751171849,-0.485023413338565,-0.69755996671453,0.0296807503728599,0.163415104014378,0.263868221117315,-0.416690120993939,-0.25906869903432,-0.352906866492224,0.253770399097866,2228399
-1.78008913203599,-6.42516056160328,-0.325992088778298,0.850701395329415,0.752323964649338,3.88589757814417,0.288005431438421,-0.731461778603218,-0.76538338359426,0.511021982631285,0.170402715905127,2144796
0.6377264452726,0.301104563446813,-0.325992088778298,0.161944531710834,-0.516349226600953,-4.51258908638058,0.180307735901298,0.0444790075845355,-0.298105770116378,-0.479457658898087,-0.0873875688956195,2234271
