"mkm10d_ptv2_wavelet.HHH_firstorder_Median_250","mkm10d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm10d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm10d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm10d_ptv2_wavelet.HHH_glszm_SmallAreaEmphasis_249","mkm10d_ptv2_wavelet.HHH_glcm_ClusterShade_248","mkm10d_ptv2_original_shape_Elongation_247","mkm10d_ptv2_wavelet.HHL_firstorder_Skewness_246","mkm10d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_244","mkm10d_ptv2_original_shape_Flatness_243","mkm10d_ptv2_lbp.3D.k_glcm_ClusterShade_243","mkm10d_ptv2_wavelet.HLH_firstorder_Skewness_237","mkm10d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_236","sub"
0.0850273875853502,0.555705818020832,-0.469209334323602,-0.181080050623266,-0.53623002688535,0.267532590653989,1.01806690669307,-0.503550430631854,-0.911468892027647,1.37792999372443,-1.23342058372722,-1.10175448423314,-0.67897579761834,1085983
-0.557149249209253,1.1306536710109,-0.217887368760292,-0.507536898429198,-2.2416814080886,0.346273701924519,1.23435282731084,-1.78140022047092,0.0517539192982829,0.23240611901754,-0.651659496561709,0.122644540563419,0.0548399787040314,1125173
0.95944785601568,0.627214732969834,-0.469209334323602,-0.493527035061755,0.619455765988563,0.324093659173475,-0.162581048667446,-1.09261441139565,-0.435899292726975,-0.539354981104675,0.00569500830595577,-1.06426252372973,-0.491791120293431,1154608
-0.0243180202593584,-0.608378969982123,-0.469209334323602,1.52782227232722,0.122661568930414,-0.0674385158917604,1.28049653327086,2.95370582365563,-0.920824504096011,0.952066697046514,-0.286873701141436,-1.15319008406208,-0.358002351351354,1181124
-2.56152440619601,0.675245342979472,-0.469209334323602,-0.399822758765976,0.126805500167091,0.47196751762258,1.64129793827272,1.10311242636407,1.07523972140534,0.730707021701294,-1.23482162998503,-0.75519196152424,-0.701532343988596,1183075
-0.334691599185369,0.173667697310894,-0.364449294138077,-0.988102599701119,1.20467342096944,0.339275029777497,-0.458228363792898,-1.02906356946804,1.24943057973822,-0.388228755804,1.21067263050481,-0.770111917719521,-0.731435554856302,1232870
0.143926362168198,0.409462261632701,0.635694254075911,0.518939031872457,0.148575773892861,0.266116890380497,0.1396104376246,-1.48546268609,-0.420887736605848,0.153430801556624,-0.243735306705236,-0.949340395756162,-0.410179589989581,1279943
-0.489717989940562,-1.58154227948434,-0.469209334323602,0.0336419833933918,1.0896168968731,-2.78343836139278,-0.209564862005007,0.510977890716191,0.25139462228576,-0.552993831554433,0.0393047797950442,-0.243090061568522,-0.0849209675195308,1329352
0.534315950923389,0.469196859889862,-0.469209334323602,1.43980150731718,-0.505380767435205,0.175977200656688,-0.0507225658878753,-0.24145093662663,-0.276259708045305,-0.603327620828842,1.3831047011832,-0.639984299778489,0.183538022768786,1330263
2.27264823712326,-1.24218542806371,-0.469209334323602,1.11979120087897,-0.100613542638234,-2.62047770994801,-0.827246529542077,-0.567004238458103,-2.32525742144548,0.167508266395981,3.38025012236787,-0.0308710775836777,-0.237733524369825,1364384
-0.0416681869720461,1.14514785898531,-0.469209334323602,-0.129760470961081,-0.485178578988024,0.650563706210244,0.914690288319695,-1.56732704930714,1.13355723913362,1.119144326627,0.430439683481727,0.0542932627487767,-0.640252013802265,1386095
-0.934405477859542,0.63736046260622,-0.364449294138077,0.0105619733550217,-0.411873155410302,0.285021718541468,-1.06871917544613,-1.58652450867227,1.41270749155792,-0.882265712365674,-0.685028192934537,0.121699738403931,-0.356932820109536,1458656
-0.147549899721996,-0.443614128313458,-0.469209334323602,0.0102746332607153,-0.990884206012748,0.204427393043758,0.974250059838691,0.238961887132451,0.601890109578026,1.35615581672509,-1.01143781683795,-0.61202404659492,0.258698656592688,1485662
0.190591734237268,-0.619482063855763,1.66235986842181,-0.565052213475027,-0.0923627663107014,-0.137873068829578,1.00643900762194,-0.626072855664612,-0.164234666538945,0.261650421208398,-0.746635700149259,-0.317074932368765,-0.220062292915249,1497807
-1.57743612742389,0.779668697946831,-0.217887368760292,-0.253479698103413,-3.19820514422373,0.274201231367513,-0.685719221779197,1.44373818927025,-1.0358541561406,-0.305348058566826,-0.849600754164674,0.859950428961649,-0.584620066593744,1501387
