"mkm9d_ptv6_log.sigma.4.0.mm.3D_firstorder_Maximum_250","mkm9d_ptv6_logarithm_glrlm_LongRunLowGrayLevelEmphasis_250","mkm9d_ptv6_wavelet.HHH_glcm_Imc1_249","mkm9d_ptv6_lbp.3D.k_firstorder_Kurtosis_248","mkm9d_ptv6_wavelet.LHL_firstorder_Skewness_248","mkm9d_ptv6_lbp.3D.m2_glcm_ClusterShade_247","mkm9d_ptv6_lbp.3D.k_glszm_ZoneEntropy_246","mkm9d_ptv6_logarithm_glszm_SmallAreaLowGrayLevelEmphasis_246","mkm9d_ptv6_wavelet.HHH_firstorder_Mean_242","mkm9d_ptv6_wavelet.HHL_firstorder_Kurtosis_239","mkm9d_ptv6_wavelet.LHH_glszm_ZoneEntropy_236","mkm9d_ptv6_wavelet.HHH_glcm_ClusterShade_235","mkm9d_ptv6_wavelet.HHL_glcm_Idmn_233","mkm9d_ptv6_wavelet.HHH_firstorder_Kurtosis_231","mkm9d_ptv6_original_shape_Elongation_230","mkm9d_ptv6_wavelet.HHH_glcm_Correlation_228","mkm9d_ptv6_wavelet.HLH_firstorder_Kurtosis_227","mkm9d_ptv6_wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis_227","mkm9d_ptv6_gradient_gldm_DependenceEntropy_226","sub"
-0.792485642367593,-0.143228647985859,-0.371482774172548,-0.691422536813861,0.67841727995601,-0.00423362981824085,-1.46137331744422,-0.543787255743878,0.365207109959007,-0.71601820650071,-2.09899226036961,0.587865271323188,-0.808524992785977,-0.730397606976527,0.0156521533844088,-0.731328184312363,-1.05032236720261,-0.726369724639624,-1.19141075138886,1085983
0.21070083183213,0.166346042756042,-0.266980407732098,-0.814174665491457,-1.34978168965446,-0.261861718041982,0.68502391757735,0.0686492476784383,0.144580484158304,0.00834548720692452,-1.94948223390507,0.442179171724301,1.06024673766682,-0.534425154510916,0.819466147881683,0.0967892749523257,-0.47641917440163,-0.643920847959418,-1.08690144151348,1125173
0.39500389070787,-0.390465092431659,1.17550816125311,2.02756523594136,3.36462318324818,0.878675158909985,-3.16472909302201,-0.283576892966688,1.15346267223635,-1.00748534818625,0.1940089785545,0.517644033362562,-0.815348904307247,-0.872871137317736,0.714584916723728,0.892714499289955,-1.43350739616099,-0.580055942523968,-0.0867552518121931,1154608
1.09192484693159,-0.400199496794263,-0.497681981893482,2.53110316017927,-0.584915709397002,1.04084547006591,-1.19461964550729,-0.335293208694025,-0.141449885354119,3.2142135601036,0.463221568570305,-0.256891878698906,1.46966375533479,0.448154956818376,0.900951073501308,-0.0414525703335335,2.06696144491443,-0.0862961891868077,1.12407946436454,1181124
-1.3702501779913,1.33618658110603,-0.418184232402013,-1.00064003301394,-1.63828596401968,-2.49795411350196,-1.13522854072123,1.56573966279301,2.06058237840623,0.283818568399651,-2.00808597313592,0.211043128067858,0.247650645295389,-0.00110296914922305,-0.0974075874976722,-0.649050609252496,-1.08664389479112,-0.775655679800307,-2.02260788040311,1183075
-1.14037878733153,0.912595411984753,0.106277733560083,-0.449594832766769,-0.758380329756142,-1.77737495849933,-0.00759904362786354,-0.380202270214105,-3.19458846164441,-0.318888939810819,-1.58206892040906,-0.400022740567271,-0.765939897044463,-0.629515543053578,-0.940863784276112,0.115211425837141,-0.768781490833901,-0.742666268527119,-2.28760756118582,1232870
-0.35358563499284,-0.140617876013607,-0.321997538587636,-0.488478053770343,-0.684350904636643,0.126511582703991,0.421872553979701,-0.708926719744907,0.645163450931013,-0.0437900763441006,-0.405384113330487,0.320556490919938,0.865766758127519,-0.628986027820012,-0.298909267731006,0.0104892967558912,1.30229346337575,-0.634852399621291,1.19884971718934,1279943
-0.0786107382020093,-0.350908349942199,-1.11712503333045,1.39217245705162,-0.192272565908544,0.261918060955541,0.609939937475645,-0.537222334442957,0.715184724277307,-0.227661684587996,1.12378223540228,-3.20127911811246,0.239334142194394,-0.121528716689057,-0.150656528504674,-0.554595393738315,-0.729273262838443,0.297568135765703,0.88425728312076,1329352
-0.00572311726824951,-0.338161459904669,0.0828030266763043,0.0398061810721269,-0.662232783711043,-0.36896330654783,-0.0505701938440117,0.0147678616966596,-0.109302615984412,-0.404351216773932,1.215598800874,0.429950458855627,-0.465257485736314,0.297632742196204,0.8680922599465,0.987069509015115,0.0139240838759203,1.21187550397818,1.62473978049423,1330263
-0.430656478454672,-0.387066419211572,-1.58140982866102,0.115235037008454,0.981539696118575,-0.409436758793058,1.93468906577621,0.0735487318233632,-1.07932731991836,-0.733219814280286,0.917383101747953,-0.912564985410471,-1.90115153811918,-0.180658721116817,-0.955943622690444,-0.0591648521139553,-0.50746294058675,0.768160394910087,0.215464737211017,1364384
