"lemm_prc_m012_250","lemm_prc_grady_249","lemm_prc_gradx_247","lemm_prc_m011_243","lemm_prc_m003_240","lemm_prc_density_239","lemm_prc_m201_238","lemm_prc_sphericity_233","lemm_prc_m120_228","lemm_prc_eigen_min_226","sub"
-0.00889191801277651,-0.0135989780343782,-1.44991173755037,-0.19306421395496,-0.114117169170111,-0.339997586823418,0.0146885567922124,0.752428346435609,-0.207462760463953,-0.0919210086988422,1085983
0.0707362347250467,-0.103937198532617,0.267426081553634,-0.00506006766863168,-0.125431796962429,-0.452123285700162,-0.0867229587631119,-0.22915037648958,-0.158073741697046,2.31975401831939,1125173
0.0263133179203942,-1.11450208168299,-0.740445062354904,0.47829245532629,-0.120963872969278,0.396744611910513,-0.0412407491911068,0.246330617990013,-0.381739229409093,-0.692530510638645,1154608
-0.0257359461925626,-1.0752422109945,1.2036688741003,0.0633611938375224,-0.112462910737715,-0.355481076765913,-0.0368085234089312,-0.378343480575766,-0.140796470220767,-0.0524380369314629,1181124
9.43591622007582,1.30804991479104,1.27994790663466,4.42936661584519,2.56323233651341,3.74125307368185,-12.4414080124497,-0.408805587489532,7.97918401682666,-0.721845170832931,1183075
-0.00321210140835903,-0.0753522493158035,-0.952921496007466,0.218286824448206,-0.230436321030936,0.417891348432999,0.0473566025691479,2.90080149462826,-0.140068820102071,-0.670215041133041,1232870
-0.0387142292934054,0.0340184509033835,-0.0796096284526344,-0.509024523122828,-0.133075065384931,-0.427385253107045,-0.0416039995482296,0.815283813957202,-0.298656129012822,0.929685090267187,1279943
0.0721244912878282,0.574981958167726,0.0548623081591859,-0.621174809139299,-0.181667652536437,-0.326056537553109,-0.305531390344478,0.165506582330942,-0.324414634116535,-0.444961491239649,1329352
-0.0309357418913305,-0.104994604318284,-0.84910731457635,0.018500809847221,-0.238258993924705,-0.398938947362935,-0.159535749191368,-0.0475781985332368,0.234255678654274,-0.145826649269771,1330263
0.119087286130011,1.0461371863879,-1.00308585159879,-0.624069497743158,-0.230516273534228,2.46385069204772,-0.0420745966961105,1.86277159134844,-0.147244305399891,-0.716503807466087,1364384
0.0208741132015216,1.11222941808842,-1.48714563225402,-0.267719938234095,-0.108959608259153,0.439416579170998,-0.0445764026480751,2.42532154279121,-0.109092823619803,-0.667360619984158,1386095
0.0581880490579373,-0.139955151007252,-0.731124386678852,0.235831806452854,-0.12121328750684,-0.446798551880214,0.264940264046516,1.50395532758341,-0.423479363956593,1.05022079496913,1458656
-0.00612924481978311,-0.320520942791161,-0.0347301570319972,0.332434861997517,0.349721671209132,-0.266226283370246,-0.0372160920465205,-1.1589923777586,-0.556304632402381,-0.516206935592538,1485662
0.0756214573192563,0.219620517780623,-0.355938344361665,-0.0680757453603953,0.0211233531710578,-0.355866744549803,-0.22892402408019,0.993334524415355,-0.136186100367071,-0.143621508474776,1497807
0.398175074669696,0.0476223744253631,-0.58567899418001,-0.357810472247582,-0.653036889214265,-0.381234974464762,0.0297024080057612,0.217254651493823,-0.10320300262754,0.0288125112490216,1501387
0.0876055785508551,1.32742089180292,0.131190610340762,-0.559786170089031,-0.148437700031338,0.492052467756619,0.0407144376138153,1.63095511297952,-0.190625778805783,-0.679423598092677,1518948
0.249424042330328,0.370148366642201,1.38376239634576,-0.0462875427277286,-0.785002206987809,-0.190485349583279,-0.215435274259355,-0.161210142525628,0.0304157602530312,-0.555117670051167,1526417
0.142659639098099,-1.43224809636639,0.0428307688186388,-0.701374069126118,-0.0541621853376734,-0.397402118601021,0.0106233513059673,-0.414215312155696,0.104376022548842,0.235897667811325,1565177
-0.0482285551817614,-0.856358758661767,1.83117567422206,1.76821663226063,-0.230223493406069,-0.430926929460146,-0.336214020109388,-1.39380339545529,0.97284039086221,0.26249698379818,1606693
0.0313976765358218,-0.392759894678972,0.383472579848308,0.3425974296065,-0.151661966639579,-0.356865928846227,-0.0163611664673059,2.76453183773733,-0.136506861643876,-0.078867853270423,1612262
0.1013523605402,1.62492524912058,0.748808994398367,-0.309159283797255,0.0850609114255722,-0.290233575509196,-0.079972276068914,0.133399168516062,-0.138881793252147,-0.349780871484924,1614566
0.148770420668087,-0.327421104059581,-0.553541047136591,0.178863287656207,0.13545213631276,-0.308510203640648,0.0215215871178524,1.98455602911258,-0.191770093493994,-0.393348657160078,1644034
1.07328836526959,0.438384121992439,0.83300335516648,2.47921043712695,0.725265156800298,-0.217464390150546,0.493282414302794,-1.17670478472793,-2.42667236724206,-0.568287653917646,1668599
0.144768851022148,0.0205190315026773,0.761966288541515,0.29848188586931,-0.0489427323213437,0.0053077407529538,0.017579374198533,1.98155726212068,-0.199603293289616,-0.615208851080641,1671370
0.150402217445781,-0.227824868929561,-0.111570848993077,0.0638945599003868,-0.157748093010052,0.0023655558023001,-0.0149950137495334,2.85319903907965,-0.147181620050079,-0.563646295684075,1684230
0.110107513965703,0.141633867982977,-0.185909195406263,-0.247989723138934,-0.36769347140365,0.162998577561838,-0.0259995170291158,0.246063567639297,-0.288500922356111,-0.629423340441879,1692385
0.0787316740993383,0.328803343778314,-0.674472841615228,-0.405983427637948,-0.1198508809602,-0.41492554632632,0.0397650175970228,0.423898512266819,-0.288118478970078,0.274478360837415,1720713
0.043396916304339,0.0168320240296224,-0.2670025727297,-0.128338028407109,-0.0449583237328249,-0.394960797799152,-0.0412578067550691,0.633234471677249,-0.144014451321799,0.473176530550223,1738800
0.0340912047754976,-0.524459914933939,1.15487974744664,0.153628537792942,0.470996022604173,-0.39216725749747,0.714232890162024,-1.37665638984067,2.43883607114141,-0.187979062432744,1740845
0.101041680620786,-0.55836421932455,-0.425044134791134,-0.0725128159749631,-1.15241632595661,1.07286279758987,0.700534256823012,-0.838341234329515,-0.395491767914053,-0.704810551981451,1742294
-0.0551520353446541,1.08596882411036,-1.57005117107987,-0.158578834591315,0.887869984623099,0.264163980681645,2.16407693148223,-0.815215141781285,0.974597535391622,-0.66870537166383,1767700
-0.0473103608261862,0.190531816029453,-1.04161127659279,0.410881845343647,-0.0805574135006553,-0.439643374225785,0.104588967059956,-0.894549348748912,-0.311024278334656,1.29953496759085,1768972
0.124996560420886,0.0397345315862667,0.265514967361033,-0.563584362228831,-0.114293579083477,-0.420717334008146,-0.117722440049641,-0.0790918363156439,-0.374724326963761,0.658155741696913,1889409
2.00417963033757,0.932024949575512,1.72184276438311,1.24524667091404,0.972639900174676,0.946838559876927,0.532178118547298,-0.862303544461874,1.69381383467126,-0.700270400678661,1915938
-0.012060175384558,-0.341090923935785,0.00828434158376651,0.486428368203415,-0.028736631177722,-0.433716004062459,-0.0125831325726848,-0.333100120988005,-0.198132410319226,0.745863168719951,1916742
0.0249169025057713,0.12816263935941,-0.765138372810881,-0.0210493559462658,-0.194145022463865,0.804031267966773,0.0185274474049698,0.495237217786875,-0.0411173935231868,-0.687182704998015,1919296
0.0635385132689988,0.0888022803280883,0.0474691639883199,-0.0832352393828957,-0.101944540202442,0.297933402197387,-0.0239771622583077,1.59840325685047,-0.210574422014769,-0.629797258871945,1926770
0.108711781286646,0.492989415496617,0.885131890568495,-1.02770551714408,-0.341431441824708,-0.454424856008944,-0.0550631329152032,-0.604546133574249,-0.583952969981371,2.17459042155312,1938156
0.100631841681785,1.33413499421187,0.421222968095834,2.9552221825507,-0.49996106478712,-0.13305687941865,0.343272791273227,-1.15851902100718,-0.921229897669394,-0.616217665630736,1938561
2.05725484812657,0.165124911124907,0.671707822508426,-1.82092475137988,-2.43525021279364,0.513574375217988,-0.490505485183264,-0.774201417628678,0.115233595396252,-0.691871511924728,1966316
0.0287615889568681,-0.122368514731661,-0.114196879406244,0.210306042697803,-0.290473524223098,-0.20869202758205,0.0118462723467627,0.223398587147438,0.033305045157703,-0.506026991490373,1967281
0.454366760488937,0.711383133354886,0.31200896768169,0.223660841398797,2.52382488661355,3.07283363772975,0.245738157031501,-0.410372366724864,0.263764979796802,-0.716915402327474,1973544
