"mkm9d_gtvper_original_shape_Elongation_250","mkm9d_gtvper_original_shape_Flatness_250","mkm9d_gtvper_original_shape_SurfaceVolumeRatio_250","mkm9d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm9d_gtvper_wavelet.LLH_firstorder_Skewness_250","mkm9d_gtvper_wavelet.LHH_firstorder_Median_250","mkm9d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm9d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_gtvper_wavelet.HLH_firstorder_Median_250","mkm9d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm9d_gtvper_wavelet.HHL_firstorder_Median_250","mkm9d_gtvper_wavelet.HHL_firstorder_Skewness_250","mkm9d_gtvper_wavelet.HHL_glcm_ClusterShade_250","mkm9d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm9d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtvper_wavelet.HHH_firstorder_Mean_250","mkm9d_gtvper_wavelet.HHH_firstorder_Median_250","mkm9d_gtvper_wavelet.HHH_firstorder_Skewness_250","mkm9d_gtvper_wavelet.HHH_glcm_ClusterShade_250","sub"
1.02769013153375,1.31168292717136,-0.883493588008831,0.294496914407624,-0.380937186603333,0.692975592745872,-0.134519937472829,-0.825489788426299,0.561649530863387,1.04679095715545,0.169148286729518,-0.109064143530317,-0.0883348781524121,-0.726798202376367,-0.337417555429212,-0.357268252728055,0.367147007160718,-0.154620966485487,-0.128674859295657,1085983
0.903315011727641,-0.684619025977092,-0.101898225844604,0.507163472237773,-0.331866058257147,-0.375968257725164,-0.0703577137708496,-1.12112055668267,0.189865447567463,0.451712443704775,0.644036030884288,-1.03371171179653,-0.608726115419662,-1.0339042675415,-0.377604337902699,-0.643360174323342,-1.16115281068612,0.308704721835918,0.0721345909854228,1125173
-1.09125817683295,-1.6945783928603,1.75088930515183,-2.14289977898129,0.375380521043635,-1.81379700581734,0.389577204222271,0.899012556779493,-5.10055532818007,-0.573270175154512,-0.879346357661889,-0.0960184951594468,-0.106946267104164,-0.0652507533811674,-0.361707855295968,2.12252780553756,2.40412339730947,0.830948010190242,0.422026509571566,1154608
0.128547106063381,0.978025873237056,-0.103970383034318,0.762450806733858,0.743486025523648,0.221385025728345,-0.180606898312422,-0.552924946142999,0.108520698354727,-0.18720303691544,0.197747807445237,0.277029145340718,-0.494660335511356,0.5395751429646,-0.235466564640137,-0.472623856189993,0.149331901440667,-2.11382505705329,-0.187306205624614,1181124
1.3884677017123,0.612247159021528,-0.236949225246524,1.37567371905435,0.431644500939043,-1.77649660097672,-0.170050205058659,-0.627393538041134,-0.263595775143739,-2.83001529889641,-1.22899678002282,0.495614519275909,-0.252519013477444,-0.75419310095263,-0.371598749388526,2.27249547531156,2.79488596710144,0.498575594449455,0.135627432599976,1183075
-0.515882743954256,0.174462190666563,0.645630178101319,-0.656560182775803,0.482941849312979,-0.180916682465971,-0.152358063194913,1.29260568668278,-1.87764882097311,1.70536352383534,1.11949188118599,-0.887827918965257,-0.211716044049564,0.100386812516961,-0.337079631178987,1.56574846153726,3.43835589747263,0.286330544075438,0.119732999669427,1232870
0.0607759317154871,-0.314533799260688,0.153425922093812,-0.242542972223776,-2.09521689549538,1.59844160016653,-0.0607378119576278,-0.792382708438292,1.15704337197228,1.46886048209464,1.23758289583355,-0.262310764265926,-0.179929671195702,-0.471665497603289,-0.351850766765187,-0.54748779427245,-0.732659335867299,0.167061270119325,0.0699775256405413,1279943
-0.201139121923733,-0.906227840114156,-0.541548722030418,-0.307534399079289,0.435034636726205,1.31895421590373,-0.0106232212795607,-0.627816849231186,1.10787451850263,-0.477427367920264,-0.317396419038503,-0.794260780574866,-0.316656558531315,-0.663709420332616,-0.369769952580534,-0.232685820951192,0.413942590371335,0.279989183012823,0.281766692360744,1329352
0.300674203552877,-1.04583905399901,-0.393082761067541,-0.057845882628197,0.5489445907057,1.35458391040759,-0.0342322399516746,-0.369410658927228,-0.793277179721405,-0.0555796630799337,0.0959892157649851,-0.359977095293799,-0.167942284179954,-0.0549013014663087,-0.177110050196006,-0.202058904085503,-0.285113449666364,-0.176211690923886,0.0755611801677338,1330263
-0.778798785706111,-1.81078084550867,-0.0505483638997014,-2.91045525027895,1.81222307990559,2.93476709194228,-0.145966229200754,0.535349809101429,-3.77256751132985,-1.26257167099583,-2.13090596402151,0.436421953181313,-0.0505551426923502,-0.593188573570971,-0.367780571907795,1.8590443860364,2.78511018547371,-0.353444574793299,0.276535814536104,1364384
0.550834506291019,0.629068428428744,-0.308947263716357,0.527867700552878,0.301150092132614,-0.445170039357548,0.0346829371955715,-0.679281396836745,-0.741287595728736,-0.61545306970479,0.319143012760854,-0.637530920951068,-0.27569703772277,-0.434530163140769,-0.365414148882522,-0.131921094132999,-0.848732655501953,-0.811869279579972,-0.240192651541696,1386095
-0.929661778444626,-1.12689880153666,-0.21609791895031,0.3803867077127,-1.21163050875903,-0.683259425352077,-0.144271285717069,-1.04559536495953,0.26076429232912,-0.0491666092599085,0.58570701636322,-0.799879239786397,-0.558123467325586,-0.981979217246733,-0.378542052771438,-0.593009630365592,-0.626364811320484,0.248794274749087,0.00203138249681431,1458656
0.705670136509656,1.51968160629526,-1.31361709314172,-0.133036447354017,-1.35026930925826,0.596853031641355,-0.206885788493732,1.39433401615035,0.156762375342842,-0.36398152756121,-0.212105156063762,-0.520523564484414,-0.242949279924384,-0.0926753971702765,0.616553154566945,0.109551047447452,-0.0501623030249978,0.168621059662787,0.111301901683082,1485662
0.275885909030906,0.567426327208087,-0.619611793684804,0.865495311089583,0.470464845427741,-0.292112014641871,-0.0672613410761976,0.300041999079402,0.347966709092836,0.348828743045599,0.54327477479199,-0.835477247072859,-0.263002063130847,-0.110250420111528,-0.230739571580484,-0.295903265554698,0.429441664172245,-0.843103205053386,0.0327644132843452,1497807
0.100023363668544,-0.0310849832723612,-0.205822725180149,0.249508225623245,-1.7753584734758,0.336083246817907,-0.138409438227552,-0.287321091149241,-0.913298360795587,-1.37847685432402,-0.973525452794796,-0.790694240143009,-0.363905144759528,-0.581881919135752,-0.356412528334157,0.48368587551479,0.826049585900341,-0.301605097897841,0.0977715149369055,1501387
-1.34544525662363,-0.502271961202471,-0.294235027379524,-3.04096399910128,1.1011736520404,0.871154872303334,-0.732345604677652,-0.635530244328388,2.26561747513342,1.60521392236794,2.20665556572166,-0.816866504698841,-0.298635681638075,-1.02837485228723,-0.373137789874484,0.0732739347415624,-1.62998430163814,0.804094503143512,0.173086117661207,1518948
1.51096136027969,0.666429207101459,-0.54813128248572,0.38078366427655,0.0924410382611853,0.523136376385209,-0.0639332974777784,-0.905510524336532,1.66408853785727,1.13648106180764,1.05025809190653,-1.08709042926681,-0.380125679480567,-0.633031225370964,-0.363635736230428,-1.40954294689536,-0.938174024038263,0.818747924618268,0.999525725355421,1526417
-0.131026322266124,-1.03519235787732,-0.0302680482709581,0.294267303914107,1.35122384635281,1.52008508705723,0.782282887227209,-0.0096975807033584,0.262957259621387,0.2503146423246,-0.647704534413494,0.333881729655017,0.687939821457542,-1.05045246127127,-0.376748136113322,0.25990207599561,0.571902142470786,1.04084559940575,0.192716751285724,1565177
