"mkm5d_ptv4_log.sigma.4.0.mm.3D_firstorder_Maximum_250","mkm5d_ptv4_wavelet.HHH_glcm_Idmn_250","mkm5d_ptv4_wavelet.HHH_firstorder_Kurtosis_250","mkm5d_ptv4_original_gldm_SmallDependenceLowGrayLevelEmphasis_249","mkm5d_ptv4_wavelet.LLH_firstorder_Kurtosis_249","mkm5d_ptv4_wavelet.HHH_glszm_SmallAreaEmphasis_248","mkm5d_ptv4_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_246","mkm5d_ptv4_wavelet.LLL_glrlm_LowGrayLevelRunEmphasis_246","mkm5d_ptv4_original_shape_Elongation_242","mkm5d_ptv4_wavelet.HHH_glcm_Correlation_241","mkm5d_ptv4_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_240","mkm5d_ptv4_lbp.3D.m2_glcm_ClusterShade_239","mkm5d_ptv4_wavelet.HHL_glcm_Idmn_239","mkm5d_ptv4_wavelet.HHL_firstorder_Kurtosis_236","mkm5d_ptv4_lbp.3D.k_glcm_DifferenceVariance_234","mkm5d_ptv4_wavelet.HHH_firstorder_Skewness_230","mkm5d_ptv4_gradient_gldm_SmallDependenceLowGrayLevelEmphasis_226","sub"
-0.823973008600207,-1.28406422916238,-0.695434018889405,-0.594692404076332,-0.792613505495288,-0.404909453153497,0.0393332636554068,-0.443262884435082,0.396798371672479,-0.841489366492167,-0.436241558333479,0.714799348391607,-1.30605308276651,-0.888245274953666,-1.03139504941838,0.502721819801485,0.412742644468785,1085983
0.316654598105246,1.0931518510696,-0.386566071153284,-0.376778487342328,-0.718703955708558,-2.34223843143771,0.298438582327785,-0.217750900639905,1.04086115749819,-0.00366624609867179,0.471791357245898,0.0201807254650312,1.21303378229513,0.282488296800518,0.330803600842619,0.834094668583604,1.787406332386,1125173
0.576169151424759,-2.43070669489441,-0.803564521323532,0.550108228057263,-0.553967020410821,-0.0213381480304548,-0.326111795460714,-0.114631597228147,0.835405299220606,0.845640878007601,-0.500326334123011,0.115188921439578,-0.317581358244342,-0.762201051676637,-2.17361331977319,0.56740269805566,-2.1709219121031,1154608
1.23612080136529,0.966366849426865,0.545794001612573,-0.572228489292792,-0.42329235821605,0.11742667829744,-0.465840652490286,-0.535993868651682,1.39616034322812,-0.0317778477466801,-0.262088253878251,0.953927311559302,1.31571320154375,2.57641138467501,-0.924680672696857,-1.3024006042405,-1.66969011639665,1181124
-1.75683289459049,-0.35864139508748,-0.097441928691441,1.67103508990706,-1.21898153209471,1.78400143006843,3.13577757343728,0.098974962445334,0.480265147760848,-0.683978506324919,-0.508118893853478,-2.16668141333942,0.342300772708828,0.266814790280002,-0.46616397151171,-0.0793621855943058,-0.157321296984353,1183075
-1.70631350126408,-2.86542316328039,-0.802939131435738,2.11956457155504,-1.11330607976007,-0.257839695877348,0.232312810902479,0.245523238504159,-0.747701148831566,-0.169290879706193,-0.49876530422931,-0.593930246821519,-1.04807103800948,-0.478502947269202,0.738271118020582,-0.348144734255116,0.213997009779799,1232870
-0.197987552573953,-1.97074744852716,-0.856071120748982,-0.455582027451992,-0.53844851790439,-0.373062646089248,-0.211854613332179,-0.368573143063643,-0.176362121052602,-0.0583688062612887,0.0971033288717314,0.900390047604155,-0.136304761997935,-0.693048960088822,-0.0304664374635253,0.0910946990379144,0.917207905280068,1279943
-0.112527350913718,0.371554943826238,-0.121942603022844,-0.425947301683064,0.354716898968642,0.862562080918536,-0.181854987034632,-0.375932772324441,-0.237164595360414,-0.66972623134318,-0.344364233673723,-0.683512435042802,0.0819765796880749,-0.279728537575828,0.0075192409151698,-0.714847043149785,-0.137245267501239,1329352
0.209942815478015,0.523871218302273,0.238315375575606,0.0910624168705074,0.426905198329468,-1.31083554187482,-0.565927984152478,-0.00204761854715481,0.299224322918621,0.99866481613858,-0.238533267230113,-0.987401115705223,-0.540796934901993,-0.439286782659497,-0.406815836317152,0.43108542731384,-0.981967936892346,1330263
-0.199266287347648,-0.845822017135766,-0.256455544808761,0.72226800071744,-0.317870525162267,1.08056999902792,1.67430892784777,0.113537942812143,-0.761302649436175,0.170072989094453,-0.460471983527006,-1.85211734596116,-2.75750909420865,-0.850126970021821,4.59144833288758,-0.496864828586351,-1.3427223662635,1364384
0.172719119368254,-0.404017650819469,-0.234454377068573,0.945780438796879,-1.00126808295077,0.257337603501663,-0.502765858597419,0.811042794789218,-0.158978402791977,-1.24905884856876,-0.502629054402388,-1.29417543659621,-0.80539364960779,-0.561491156071746,-0.340378104302553,1.00697209661824,-0.909767844637334,1386095
0.506397113370359,0.755618844835758,-0.128029525377717,-0.271934731695969,-0.843884446917778,-0.404125622153844,-0.38507188292595,-0.0164504851914214,-0.966686947509168,-0.78184446755789,0.0531351140688967,-0.520071057867574,0.652751634276948,0.0481262240630944,-0.059143995861819,1.04902229645239,1.08865442937891,1458656
-1.11456945616189,-1.06549956609522,-0.787158443446171,-0.706917784506461,1.52677841873888,0.255677916612242,0.0899938830271415,-0.287652374278415,0.715574475553812,0.818478499359394,0.416277840071708,-0.540853680185577,0.795437696110866,-0.257930269299257,-0.369773903335496,-0.466628231042674,0.965610811516619,1485662
-0.635631352679202,0.121223021919062,-0.215978945411515,0.000609748726915279,0.0683211152422655,0.0161713668008967,-0.454752096181826,-0.366402997624748,1.24187009081504,-0.150374314933591,-0.486759852117716,-0.037259433122848,1.22041587313881,0.762817037124601,-1.36558753030905,-0.902963848115194,-1.08256142642123,1497807
0.7043748584448,0.391938408226123,-0.205125563570952,-0.562133421823239,-0.735665232064343,-3.02846795722749,-0.48261814659355,-0.334620784393129,-0.934491161435334,0.685970719657998,-0.231389476545704,1.42798043926429,0.908881193556522,1.13852892951606,-0.648679304709073,1.38161743619041,-0.323323877521013,1501387
-0.684741946182285,-1.80379422687523,-0.838050501761151,0.718463817371981,-1.31034285935963,0.253097554079191,3.75272423814137,-0.0943625468544065,0.172442549694298,-0.327953650491514,-0.507594670935241,-1.26719654081821,-3.11442413117402,-1.18449763335768,-1.55406864689134,1.2563332235608,-1.27875585721752,1518948
-0.804858369401074,0.744839196739046,-0.0363002235570379,-0.466219090711329,-0.601796373231355,0.512423184978716,0.268799718817992,-0.404831200084367,-0.339376284039363,-0.565357135648961,-0.484897055347792,1.11575221310906,0.936033814412336,0.638312807820384,-0.212605892345674,0.270390868683478,-1.45685101592857,1526417
0.08230659962768,0.0499330722241969,-0.226651077530922,-0.259317049224266,1.28339246554398,0.374293566909528,-0.53071770314823,0.0647229137226079,-0.824772531066935,-0.235265677364103,0.33945452179416,0.950909402126485,0.871870821472176,0.543464666059189,0.0594363971995044,-0.336805318031128,0.357918114973935,1565177
