"mkm8d_ptv4_wavelet.HHH_glcm_ClusterShade_238","mkm8d_ptv4_original_glszm_LargeAreaLowGrayLevelEmphasis_227","sub"
-1.2875874753039,-0.237583251730441,2224150
0.365921911211977,-0.0183912157469967,2228399
0.415693913934094,0.70341575758013,2228400
-2.52603850185988,-0.241129043594258,2234271
-2.90443586745675,-0.115765251908825,2234422
-0.400608886408653,-0.238808853771088,2237571
0.15605811402551,-0.227710616101011,2244172
1.20151000171459,-0.236679004426315,2247869
0.413526058260654,-0.225595765411115,2250648
0.0988567150983928,-0.244441398728073,2250836
0.0832492611890714,-0.237923230573095,2267382
-0.27375392584557,-0.242178757251499,2269346
2.14605715387193,-0.220185289837423,2271329
0.395889674071248,-0.240374007867133,2274521
0.34313014427632,0.340727814667145,2276121
0.550275398677048,-0.210681246719589,2278618
-0.238210660356964,-0.240881899538419,2285214
0.11639453672479,-0.227096948341504,2286108
0.261848315774544,2.6042576015667,2293123
0.424194172892451,-0.169486737785672,2294852
0.4034684169791,9.0245955627017,2294873
0.36894105516951,-0.178390616676965,2296332
-0.514588459946501,-0.222810279139683,2305114
-0.138665659256103,-0.246372485456147,2305115
0.325099244792431,-0.214851258591668,2306459
0.0630477382239499,-0.243464623256644,2306893
0.214303297685008,-0.234045156634202,2317120
0.337384379806641,-0.231046354132545,2319068
0.363966612110031,-0.237324384168489,2321962
-0.22383801858369,-0.244485850156019,2331869
-0.0347937059058022,-0.239930793715328,2336735
0.134491764851147,-0.242957489063749,2339674
0.331021668440257,-0.145751821179195,2340155
-0.424420450385337,-0.242485190964221,2340322
1.44904977055863,-0.247131065215913,2350037
-0.197756543519658,-0.244630912202393,2352038
-0.413093888013384,0.108562447773773,2359944
0.308007768872651,-0.226033952515848,2381907
0.203993921333142,-0.247052433895896,2393207
0.0665961143729733,-0.244688775672148,2395415
0.289522635774713,-0.21029448561908,2395943
0.115082769112222,-0.233829503107622,2401405
0.0338423479036815,-0.246520881887184,2405144
0.486990375173741,-0.241958818133293,2414406
0.267925312621898,-0.23656150261687,2419459
0.223390200288035,-0.246079031915185,2425694
0.284545252659248,-0.24632627005897,2426863
-0.980575560106773,0.0369180383744133,2430773
0.13550310901406,-0.216352605601804,2439458
0.131418913341028,-0.240635778188177,2443354
0.350759301844604,-0.23838953035528,2445526
0.414650196763232,-0.224659408195026,2448298
-0.351571031839903,-0.245133142219854,2453577
0.0741190765590661,-0.245754873946388,2474709
0.304476921638343,-0.204392983599114,2480056
-1.21877305085802,-0.246828232623048,2480330
-0.0761866310291284,-0.24144218011085,2487135
0.410482981196962,-0.224021159738633,2488660
-0.182672846259805,-0.226486490978193,2490180
0.279006840804736,-0.236289496379447,2493534
-0.0304098405728529,-0.245886655715256,2498991
0.367185870048536,-0.242248993733614,2500377
-0.169216166167479,-0.23639518018744,2504802
-0.215355623253585,-0.233942829726717,2510402
-0.725005280641775,-0.147152745220651,2520618
0.186712071012959,-0.246407506816684,2559453
0.186803444076691,-0.178152721068537,277752
0.330210042646953,-0.23507116782318,308862
0.176740449909114,-0.224303597991196,58325
-0.568720367890269,-0.0738680863536624,92173
0.397778085555823,-0.238269390905182,923666
0.0079444208586384,0.229540164429417,965005
-0.0231663755818281,-0.152952290994593,983079
