"mkm9d_ctv_original_shape_Flatness_250","mkm9d_ctv_original_shape_Sphericity_250","mkm9d_ctv_wavelet.LLH_firstorder_Median_250","mkm9d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm9d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm9d_ctv_wavelet.HHH_glcm_ClusterTendency_250","mkm9d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm9d_ctv_wavelet.LLL_glcm_Imc2_250","mkm9d_ctv_lbp.3D.m1_glcm_Autocorrelation_250","mkm9d_ctv_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ctv_lbp.3D.m2_firstorder_InterquartileRange_250","mkm9d_ctv_lbp.3D.m2_firstorder_Median_250","mkm9d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm9d_ctv_lbp.3D.k_glcm_ClusterShade_250","mkm9d_ctv_logarithm_glcm_JointEnergy_250","sub"
1.30881026026862,0.800584781239504,-0.349175208387722,0.101471278401353,-0.993303836276455,-0.634265910617827,-0.662904921144286,0.31593041071991,-0.00618437112358314,-0.785833917456192,0.838423225731283,0.502464765909974,-0.639109341967176,0.901205794882666,-0.511066186804417,-1.31897493164932,0.538926394448709,-0.423648521304783,-0.486890064480063,1085983
0.207712242144571,0.603637414643192,0.292038835097068,-1.00747253830377,-1.03499951509598,-0.348377905685811,-0.688165695690335,0.0374636109180625,-0.504048313854731,0.258906525721155,-1.68056708079284,-1.08698609927873,0.0137473386322721,0.0247206344036172,0.64202274565762,-0.643859770545025,-0.275328399083266,-0.284868536977094,-0.202883165346438,1125173
-1.77978312813069,-0.472203251817337,-4.47638157143945,0.261250293514379,-0.565096905262779,-0.8794395177925,-0.580196876448258,0.260626762573746,0.246517665792893,-1.01978962058814,-1.44600994352875,0.777349991702228,-1.61430624341163,-0.889184166685695,-0.573985102971483,3.88000264935538,-2.91468798738398,3.01797536904517,-0.434878117003428,1154608
0.947046439148062,0.512255643198397,0.257274997015082,0.397645180361829,-0.574159350514835,-0.173231698232101,0.214735680736513,-0.0633267975086922,-0.541134238195265,0.661760654487295,-0.0960191749064484,0.681131280675928,-0.375976401735007,-0.540951606060006,-1.13188972600321,0.502186264152009,0.537806345392476,-0.253190691653201,-1.05224025266121,1181124
0.498026448452127,0.506177227649935,-1.48547660384591,0.466443042400479,-0.695067847240188,-0.77293106822371,-0.531060322764106,0.107642107080715,0.223906561521071,-0.696928179325167,-1.05813338105607,0.414401146108398,0.184963871703883,0.101229781227392,-0.0191287667225712,-0.0574574162375013,-0.600587016337023,-0.875550414709567,-0.287424076785228,1183075
-0.040555282256636,0.885648114442777,-1.37640291918712,0.369742621491184,0.250673912236852,-0.91335713334032,0.0699132300407257,0.410647087796926,-0.31095367525963,-0.474887334462028,-3.15933114950612,0.389965804686007,-0.668322489387365,0.414242972578229,-0.0238879282292808,-1.12292425344768,0.432574934387082,2.61976879548978,0.919080456546532,1232870
0.326442447809471,0.714335481417378,-0.435983697625564,-0.655255253734911,-0.451447314808054,-0.0687442368593484,-0.575755422505282,0.0732095500457086,-0.232149465131206,-0.48700050110014,-0.300350637899012,0.180582459472892,-0.590339473439149,0.404518869234713,-0.110043225767321,-1.51844999548044,0.721763292498837,-0.385364927400742,-0.230818072125611,1279943
-1.12719639939352,-1.48133400742435,-0.310007688763814,0.192804096226983,-0.490245344014673,-0.70148702557941,-0.58409161338041,0.904474966808518,0.606434568415771,-1.16422359624596,0.920037645684913,0.480807141498368,-0.805255144320248,1.05853977497092,0.705078728897945,0.0295576172305367,-0.905356650490172,0.850206230708686,-0.197022786701119,1329352
-1.34905215456648,-1.06866605295259,0.532582290526489,0.390690004778023,-0.225794951423423,0.0995999789144157,-0.133040226507371,-0.218218665636776,-0.643915045011771,1.43193896999613,-0.37055371983876,0.529766264907647,-0.196154448129527,-0.833965874859197,-0.798984263990449,1.76204262121915,-0.847703354019196,0.733038493156925,-0.667484670280021,1330263
-2.0016901349136,-0.180199441281054,-8.40621530870248,1.91956572568277,-0.153784176801047,-0.888400099967139,-0.588809546345866,1.11495597317138,0.0621571751636329,-0.96706670780499,-0.491265728824587,0.785064860156756,-3.51445461143025,-0.704958506580201,-0.945929764465728,2.1742948782328,-1.53580965641175,-1.16330761024315,-0.224149666312773,1364384
