"mkm6d_ptv2_original_shape_Elongation_250","mkm6d_ptv2_original_shape_Flatness_250","mkm6d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm6d_ptv2_wavelet.LHH_firstorder_Median_250","mkm6d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm6d_ptv2_wavelet.LHH_glcm_Imc1_250","mkm6d_ptv2_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm6d_ptv2_wavelet.HLH_firstorder_Median_250","mkm6d_ptv2_wavelet.HLH_glcm_MaximumProbability_250","mkm6d_ptv2_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.HHL_firstorder_Median_250","mkm6d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm6d_ptv2_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm6d_ptv2_wavelet.HHH_firstorder_Mean_250","mkm6d_ptv2_wavelet.HHH_firstorder_Median_250","mkm6d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm6d_ptv2_wavelet.HHH_glcm_ClusterShade_250","sub"
1.01806690669307,1.37792999372443,0.397618724400261,0.526732376048956,-1.37446352571701,1.39986917155297,-0.443055020479176,-0.620281161136079,-0.132232521597668,-0.0419749456860666,0.280575226848142,-0.118300414422552,-0.26782175201506,-0.474360155477002,0.00209836058887865,0.463867565701527,0.109876993965969,0.537129102977673,0.267605644954619,1085983
1.23435282731084,0.23240611901754,0.116584903204769,0.0896363151892647,-0.757364918506897,0.345147225656962,2.40002444531869,0.101839889076747,-0.176192744673417,-0.159754093122056,-0.364339877992419,0.0148745528400536,-0.289662571520461,-1.79371726452181,0.62643459630939,0.615073385070382,-0.520091533107101,1.11678019182463,0.304430605474747,1125173
-0.162581048667446,-0.539354981104675,0.564202300436181,-1.87010770052932,-0.803017844363153,0.996855302992286,-0.590899832898892,-0.488640860241692,-0.175133116724822,2.32453363497618,-1.0322161562004,-0.220770547548241,0.983754291178565,-1.10419714916779,-0.888833417114288,0.719705164694421,0.580106855858978,0.637855673746142,0.236679290493605,1154608
1.28049653327086,0.952066697046514,0.863039168003935,-0.0528922066019466,0.669432057001476,-0.379097736665065,-0.343894091351915,-0.344611331742992,-0.095856843999717,-0.467500621239621,0.426473344165637,-0.209028955448176,-0.278964367834844,2.79162810949221,-0.0218368623045001,1.11334477353107,-0.0106599192407838,-0.465494818771748,-0.0218991483757305,1181124
1.64129793827272,0.730707021701294,1.46623168400725,1.74042019587112,-1.23641039302303,0.430404157093459,-0.59035761614484,-0.632873034457143,-0.177404584479725,1.60224272123857,-0.821683915365343,-0.216207456093059,0.547535820562722,0.802985836658101,0.27048741864105,-1.82085276768517,-2.77790025750183,0.731310797697032,0.320522914063749,1183075
-0.458228363792898,-0.388228755804,0.640207616244335,-0.480647883210565,-1.04251359147899,1.09483418272205,-0.608144649275188,-0.713988545293087,-0.170068744407092,-1.06281749721313,-0.888940850753874,-0.218540717875542,-0.880287131102272,-0.996814397418464,-0.668821467339954,2.1839449795303,-0.3120345579907,0.0704160212466345,0.248758301100451,1232870
0.1396104376246,0.153430801556624,0.469710572370799,0.584537235355416,0.0515395165653473,-0.451652550177432,0.125442936759656,-0.399519976844348,-0.103614080150556,-0.539810133655294,0.656863522364639,1.22598794554577,-0.300143105846196,-1.42830087427348,-0.164675578302159,0.602838680251985,0.0245032758441847,0.362600705120292,0.242211867271071,1279943
-0.209564862005007,-0.552993831554433,-0.976959295557044,-0.777497997647535,0.674302707597669,-0.382393632474415,-0.43012332267032,-0.0806929681286387,-0.158991175834083,0.617684605868385,-0.797076213308592,-0.219782745439471,0.113914013012477,0.44274538102843,1.26573032479587,-0.145530534417664,-0.71569686149303,-1.43175077419627,-2.49077753968541,1329352
-0.0507225658878753,-0.603327620828842,0.445189809094294,-0.513896221057972,-0.0866785062781771,-0.584734331701527,-0.111676074886642,0.180995813296273,-0.135621964369265,-1.11182193546826,0.250059672213977,-0.187382582113865,0.801924293246455,-0.275075784533328,0.00464037959578973,-0.101086156550176,0.654502506761397,0.359646254277571,0.138471862537243,1330263
-0.827246529542077,0.167508266395981,0.767435445672736,-2.17850094986835,0.861127985819881,-2.7507096405989,-0.607565523312246,-0.154721450403559,-0.181068326138414,-2.35662785012846,-1.13892805986016,-0.222674016400691,-0.276958587735967,-0.548771602769109,0.720442813634866,2.19111794858381,1.9056997676555,-1.42745463912044,-3.03109772727301,1364384
