"letm_prp_entropy_250","letm_prp_subvol_z1of3_250","letm_prp_gradz_250","letm_prp_m222_250","letm_prp_density_250","letm_prp_eigen_max_250","letm_prp_v29_248","letm_prp_m120_248","letm_prp_d99_247","letm_prp_m111_247","letm_prp_m301_242","letm_prp_m021_241","letm_prp_m011_238","letm_prp_m310_231","sub"
0.466903175242579,-1.08580025948317,0.245044210068,-0.137550696059468,-0.325489719397266,-0.436337284821712,-2.65071933540708,0.123618188158608,-0.898208471808292,-0.208532467633984,-0.520887622122231,-0.234864201883073,-0.268559203802057,0.0828854615097055,1085983
-0.179090667700945,-0.986629745361351,0.597054097272376,-0.0751977419029421,-0.631671023807217,1.33209363236588,-0.333034927418445,0.357823903098594,-0.739203084299198,-0.623724804252125,-0.756716647223654,-0.0162063245023164,0.0751340396040172,-0.453972838407523,1125173
2.33976605120154,2.1514136001882,-2.76136791312079,-0.157478737503783,1.03515986280978,-0.693289900349818,0.700022877206854,-0.716832353275748,0.802895376188287,-0.269695788439459,0.697702843291227,-0.28635191436463,0.357157000411438,0.646708382241829,1154608
0.523303612411879,0.0667754658330262,0.377179391868163,-0.171151551533484,-0.421986406621297,-0.259879991558684,-1.89890426842474,0.462868151086883,-0.974323229196294,-0.283989716084755,-0.0140029369793004,-0.250390857563872,0.0995871234274343,0.176906208071625,1181124
-1.74888119911479,-0.954310905177935,2.10603901939543,-0.146968620408384,1.09674410007322,-0.711074731147037,0.603085226089971,-1.02066040747405,0.099290654420836,-0.275889662734999,-0.574363105060488,0.233278727936733,0.471953588135865,0.48341139160728,1183075
-0.206294110035893,-0.739840242768795,-0.129331149226404,-0.0412028113102469,2.08892909163551,-0.727105341335155,0.528765980220204,0.335851689304067,-0.196761765297934,0.264950322144017,-1.44573406891296,-0.0785095576901118,0.508482575177783,-0.66837031397148,1232870
-1.14094861561925,-1.21099566681633,0.630378550805448,-0.0936016653587562,-0.558219179604621,0.306930459967095,-0.0642045219444289,-0.218071212624199,-0.57851609695544,-0.143010232646149,-0.433351501659454,-0.174760462844787,-1.02927126617259,-0.267248263851343,1279943
0.39160176148192,0.383166765145368,-1.7193770703677,0.0119482923575746,-0.323154397837412,-0.37097067112298,-0.711531340216738,-0.817663118243159,-0.978994118522747,-1.02503619556442,-2.04536892793043,1.27322213713042,-1.24064876318369,0.610887679214301,1329352
1.57765011033763,0.762640833745587,-1.10265459950085,-0.0788135552050614,-0.494553523488842,0.0520508161422998,-0.180773555073455,0.896847764574237,-0.702597355380373,-0.0596534472832468,1.87204995560093,0.203227844999024,0.133430876580006,1.25721262375068,1330263
2.38795829977716,4.34913986768531,-6.05896685541095,-0.200108802513918,4.36342936284859,-0.745444602356253,0.700022877206854,-0.0392221748932441,0.724318110412822,-0.0740421276196981,1.01032508184635,-0.0516254530378014,-0.728804617243436,-0.472734299440746,1364384
1.46354816988513,1.469703641296,0.308255573074263,-0.220565162696432,1.2815035631468,-0.71965415802692,0.700022877206854,-0.00778717042892334,0.33101645238162,-0.0700551345295408,-0.182585543541531,-0.285505637280078,-0.298873575979707,-0.202995184508225,1386095
-0.530506781599214,-1.09551035427013,0.49727786361457,0.240697287722907,-0.615592057941021,1.39449518747355,-0.394896043062824,-1.46038416319797,-0.964128327508412,0.563211676604935,4.76146605110309,-1.10161027720548,0.748486616082032,1.65771613654459,1458656
-2.11872042753206,-0.0906532276088253,0.480261810103172,-0.164767015350758,-0.477906444410049,-0.165247323366079,0.420740932243291,-0.468040549571594,-0.0567684672326294,-0.455839280569835,-0.22996147032198,-0.161654554519534,0.13536724487208,-0.627374841656984,1485662
0.463478144880457,0.214516936564093,0.0227244748831456,-0.0987597878776412,-0.370862785012839,-0.326021316231647,-0.117035298856926,0.329382619159459,-0.596663533458061,0.751498842972492,0.264912390481553,-0.167007930652904,-0.0615560230281787,-1.23379025986479,1497807
-0.146161854218584,-0.292760458437698,0.9464089363728,-0.165305292145851,-0.450690838756623,-0.126598316281759,0.426606903047995,0.108725458336023,-0.172448823085578,0.52108398137274,-0.02793401335073,0.0809434655723605,-0.678361774526238,-0.0176250747087778,1501387
-0.0943640215261929,-0.337545929462672,0.580780496741933,-0.110553426814854,1.36738536213149,-0.709143599109994,0.700022877206854,0.0325842212117492,3.89560582531109,0.376734999250607,-0.397820233622326,-0.144081968319642,-0.889922424969172,0.589742134983523,1518948
