"mkm7d_ctv_wavelet.HHH_firstorder_Skewness_246","mkm7d_ctv_wavelet.HHH_firstorder_Median_229","mkm7d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_229","sub"
-0.108710500102515,0.250098374984702,0.224813563862078,1085983
0.43722533667365,-0.575943788726549,-1.34688421185717,1125173
-0.38331909479905,3.51057548289001,-1.27963703614691,1154608
0.0276817232617703,-0.0574811027143631,0.12917095286181,1181124
-0.0992672919729935,0.972430103014004,0.0252237783804659,1183075
0.29717619850013,1.16060491375312,-2.06055269756912,1232870
-0.0254740436504362,-0.206441115852134,-0.477379704657242,1279943
-0.34666375257678,-0.57395902174401,0.633293365289273,1329352
-0.00746813889283851,0.626426756933914,-0.718930203220624,1330263
-0.28211655679921,3.67923783019953,0.375892886118958,1364384
-0.792194730459833,0.0228472044992411,0.18365781807601,1386095
0.209352503628457,-0.378036867915794,-0.249695239490362,1458656
-0.251642308256464,0.325008431533392,-0.382560640010201,1485662
-0.994677537375988,-0.429206326166324,0.453640200390237,1497807
-0.0983880564064371,0.143095628730196,-2.64851416317864,1501387
0.0866898742804018,0.237772821125181,-2.24183604083387,1518948
0.447425888270914,-0.612201041573183,0.0980716415267243,1526417
-0.709167620810232,0.780492022223456,-0.359703635109017,1565177
0.393575863581902,-0.178060185291581,-0.307861800382135,1606693
0.113774734346137,-0.957093837482388,0.774941963116892,1612262
-0.874746314621335,-0.15587903103049,0.863865854470113,1614566
0.568192626380126,-0.214447298491112,0.875229620330021,1644034
0.067228760887862,0.373978744910355,-0.44930175940585,1668599
0.086963934454201,0.732945069367018,-0.0286400286577465,1671370
-0.509014689683117,0.0573416085625268,0.837218006236541,1684230
-0.0206357448962252,1.13012000315776,0.581269732916134,1692385
8.40819229045956,0.278075130341731,0.942249970415082,1720713
0.137842145854059,0.538851020342713,-0.0790829244486281,1738800
0.0650316933284838,0.554192972829068,0.471425987178694,1740845
0.318681852009479,-0.783988371618583,-0.163593571554522,1742294
1.00668392133849,-0.690065411971565,0.138719607806496,1767700
1.15405203220454,-0.132493483493622,0.681356607189615,1768972
0.260727579088344,-0.555889781557846,-0.0582428354203748,1889409
-2.10436678666294,0.130453336034249,2.1196349414356,1915938
-0.0491824079550047,-0.00339768021205812,0.327708827730356,1916742
0.305007270917064,-0.122517632845847,-1.47111515947265,1919296
0.36929790505088,0.66351079103214,-1.57482319252826,1926770
-2.06779443059941,-0.180659925672769,0.0424486028377236,1938156
-0.0806302120535931,-0.071679296466306,1.24056008935395,1938561
0.331065712240222,1.72383323904993,-1.14115281224351,1966316
-0.16332203821233,-0.447071762332434,-1.82586768676912,1967281
2.96946937486575,-0.383905219446921,-2.25647914010516,1973544
-0.249590914984637,0.593603845978801,0.00734852752518976,1975401
0.0546564944138812,-0.371283450340815,-1.72401792449661,1976407
-0.0471200212815026,-2.68953668383404,-0.447137678515141,1978972
-0.244826659348789,0.91549715078617,-0.946584181240833,1979045
0.266401051411171,-0.524810659800077,0.095726071413093,1979422
-0.401129982295986,-0.39359734706894,-3.24357497342026,1980052
0.709194359642524,-0.253288761345941,-1.96750064942355,2001182
-0.287265320427752,-1.18196203653098,-0.346670285141058,2002465
0.737526401349312,0.0730032737865191,2.49513203937024,2004451
0.197055991617595,1.2449712602148,-0.40380564081382,2006164
0.297763698251594,-0.124135389211298,0.667544332863295,2007309
-0.309888709265382,-0.0782718847294772,0.519009882736966,2009915
-0.188085719707465,0.340133068942337,0.16740258849938,2010259
-0.20437863563132,-0.0944024350444629,0.0432297944767904,2010554
-0.522864520601428,-0.0403672007562311,0.104848501420024,2026671
0.95039150431755,0.0177968731434522,0.746941662757722,2033049
-0.645881521847522,-0.381015780701432,0.0365427373253316,2034136
-1.01185756691826,1.33539100094965,-1.19519018888369,2040495
0.637740091615188,-2.43161764816713,-2.82550989089611,2047354
0.0394254355644157,0.0573545321826058,0.0543578342241603,2051378
0.265254175411346,-0.220647882516828,0.682744133714957,2055667
-1.60339375840347,-0.313685078538229,0.771635956642495,2057358
-0.252974606196033,0.076714170133283,0.717836284950684,2059713
1.01770267116727,1.06322639104297,-0.113495070175467,2069079
0.198427423446817,0.0172692810396564,-0.674820537225144,2070958
-0.517349021435961,1.24715425056327,1.60694658520539,2072215
0.640350396716811,0.0751286952819077,-0.0647664699691813,2075832
-0.0842931324828162,0.355934360663945,0.780993404196544,2075846
-0.197370079635107,-0.937842930500075,-0.778294325946721,2076301
-0.761016921617051,-0.197792221760616,0.114278064206191,2078198
0.0952673702944832,0.677110257697607,1.04539591381226,2078899
0.401407399345217,1.18955866908775,-0.0828618526317057,2085349
0.843559228722383,-0.181476390057196,1.10966636142236,2086044
-0.795607964754948,-0.0881308628953862,1.04261597782811,2091555
0.0407569129917887,-0.194225541265189,0.367740658782673,2092954
0.228247675197095,-0.0596974484856773,0.759600662785588,2096627
0.429221095773586,-0.666392130313789,0.313495388723616,2100050
0.145364807682778,-0.30221336475984,-1.57480623612181,2108003
0.763782009800144,-0.450049188167467,0.959800704283675,2109902
-0.00412101270274698,0.0971281294930521,-0.0615237146798093,2110540
0.58802401426974,-2.24045880292362,-1.66870831476463,2116787
0.844878483599182,-0.375351765555391,-1.1409361776678,2119177
-1.27387882800209,0.755000915914104,-0.723105732943933,2131601
0.298197396549194,0.00358426882082451,-1.61770785407684,2132424
0.185873397968194,-0.144450512249326,0.274929025245924,2132982
-0.396033802919415,-0.0308013537912062,0.927372179932539,2133204
0.198718826856496,-2.37853505356694,-0.14745305486757,2133380
0.0914797586790972,0.0536448657826392,-0.782860248182347,2134220
0.287356637221338,-0.435463194026078,0.854228530877345,2135748
-0.575644744472275,-0.692994814809259,-0.193724423969394,2137799
0.0101699979048906,-0.107465828480458,1.29541935371041,2138375
-0.855116825191977,-0.268940733854874,0.034815690474255,2138678
-0.800697342005223,-0.541978569272801,-0.226045629986933,2139733
0.132198142585451,-2.17843174149485,0.867858737308565,2141116
1.18207199598908,2.96097474781827,0.255237466618116,2144796
0.272005121780358,-0.341097490246862,-0.723177800765398,2145166
-0.0467061567655917,-1.76059700584419,-0.790783777041591,2145694
0.442203631255547,0.61283140232938,-1.08668812890709,2146138
0.189768947968709,-0.044871192498273,-0.457810687452728,2151024
-0.146035401047779,0.0439599709820848,0.498679342920566,215131
-0.774718303341315,-1.71910895448539,-2.36648254512957,2152442
-0.257818722355703,-0.123908367650768,-1.52131452308796,2157529
-0.583873932405211,-1.38580860907227,0.26250836091239,2158101
0.111630341970759,-0.249608907387748,-0.125381662341642,2158329
