"mkm10d_ctv_wavelet.LLH_firstorder_Mean_250","mkm10d_ctv_wavelet.LHL_firstorder_Median_250","mkm10d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm10d_ctv_wavelet.HHH_glcm_Contrast_250","mkm10d_ctv_wavelet.HHH_glszm_GrayLevelNonUniformityNormalized_250","mkm10d_ctv_wavelet.HHH_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ctv_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ctv_lbp.3D.m2_firstorder_InterquartileRange_250","mkm10d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm10d_ctv_lbp.3D.m2_glrlm_LongRunHighGrayLevelEmphasis_250","mkm10d_ctv_lbp.3D.k_glcm_ClusterShade_250","mkm10d_ctv_logarithm_glcm_JointEnergy_250","mkm10d_ctv_original_shape_Flatness_249","mkm10d_ctv_original_shape_Sphericity_249","mkm10d_ctv_log.sigma.2.0.mm.3D_glcm_Correlation_249","mkm10d_ctv_wavelet.LLH_firstorder_Median_249","sub"
-0.0438283709229106,-1.08929822771267,-0.975143349273924,-0.643882908898911,-0.665620533366987,0.152051694699897,-0.0185578931226205,-0.563412399261567,-0.413636240926538,0.900351498486322,-0.470964662347858,0.578648650250844,-1.25508929073881,-0.444137942093597,-0.507555587506015,1.30881026026862,0.800584781239504,0.464136284933226,-0.338903008369487,1085983
0.462973735641199,0.423963055532458,-1.02479140375611,-0.342846274986362,-0.692040043629084,0.0679378025408355,-0.506426860941732,0.828895015839184,0.13709058173005,0.115912560412875,0.614644220839696,-0.26847876177651,-0.621159450847774,-0.325554334673333,-0.188279823474017,0.207712242144571,0.603637414643192,-0.185211076655205,0.29989516345933,1125173
-4.54072563392055,-0.640194682359774,-0.603280216486691,-0.902854023486909,-0.589607962516094,0.938202640661386,0.217045232456568,-0.703765844886627,-0.541160984651009,-0.733074536644274,-0.520931852931285,-3.01033396702049,3.85076444058667,3.62710355966082,-0.479509146259894,-1.77978312813069,-0.472203251817337,-0.420423311509716,-4.4854303489581,1154608
0.194796386348164,-0.121915476195377,-0.571121618442893,-0.174154613853118,0.222845104273929,-0.0797812501186034,-0.539840008688982,0.509354540772488,-0.213108184625243,-0.567460446341711,-1.17229515293451,0.532142962523978,0.530767518835428,-0.251668068536295,-1.09804605809431,0.947046439148062,0.512255643198397,0.487228801931813,0.255733685598007,1181124
-1.56597171095659,0.63977812185549,-0.698537775464336,-0.788022590113303,-0.529581026271792,0.223993302148301,0.217487998776734,-0.972363055256652,-0.554947533007796,0.153690546121919,-0.0513499881280997,-0.590850188596143,-0.2009427896738,-0.949111760788287,-0.340875440001598,0.498026448452127,0.506177227649935,-0.608763166267588,-1.48604547582644,1183075
-1.07720121306003,0.0105298315838285,0.360130939553942,-0.934274715283479,0.0526991294306484,-0.180352615476122,-0.325950874720726,-0.106795215297933,0.0575582740813731,0.512229103082477,-0.0505349698991327,0.461962965955764,-1.29361359688908,2.48410239366615,0.970266647591381,-0.040555282256636,0.885648114442777,1.04223035001211,-1.36494927361392,1232870
0.0461276419894325,-0.830349856402481,-0.440188949274985,-0.0572813463601646,-0.57641667195129,0.0925472163109636,-0.233107518317377,-0.308703317817996,-0.0651594406136517,0.370249643027359,-0.0780704991934627,0.743510578256128,-1.536040936445,-0.408241721580281,-0.215295361182688,0.326442447809471,0.714335481417378,-0.439720388614353,-0.402512042631594,1279943
-1.19898552624178,-0.125083810343332,-0.550276525800381,-0.710995125947529,-0.584396692932623,0.667763066521736,0.612251492372195,-0.928560381122831,-0.609664057699365,1.36187423744997,0.736835116679172,-0.905227850950268,-0.107265260278778,0.810062465308732,-0.165694854735761,-1.12719639939352,-1.48133400742435,1.00436726748743,-0.299304203851859,1329352
-0.0319927695531998,-0.308721436641019,-0.218025594060461,0.110423636298562,-0.131032976900809,-0.271016720167137,-0.64263113084316,1.5978872897117,0.308314824079168,-0.828696936361875,-0.766031690879825,-0.894462949165588,1.62517964902842,0.823150203789186,-0.69226341035291,-1.34905215456648,-1.06866605295259,0.363184247562012,0.501581680421663,1330263
-4.09956672913117,-2.29814426080559,-0.291527187559464,-0.917045875806768,-0.619964699233009,1.50813850309005,0.148715717715443,-0.517744201037269,-0.495037323680951,-0.732233594252036,-0.79839415382943,-1.72273154387464,1.4221859937549,-1.04673436015593,-0.262037022787137,-2.0016901349136,-0.180199441281054,-2.11327211256472,-8.45641302628161,1364384
-4.86585989107902,-0.573998124610102,-0.86593258829346,-0.896953485652862,-0.52283248621346,0.1553820469167,0.162134079412122,-0.522143833704631,-0.57769902055397,-0.427390067241085,1.44982723573625,-1.3526048601239,1.79867673719041,3.32907943700836,-0.166130359579572,0.619699225547716,0.475938388643323,0.0551454000595524,-0.0994637243949442,1386095
0.859732743926763,0.92873390314186,-0.990286117243656,-0.0257276988300943,-0.763220926774591,0.246865787102738,0.0273474124355526,-0.786377568088179,-0.560788450264965,-0.333291513957707,0.802508406860176,-0.598416823856435,-0.263174736157147,-0.779066493067408,-0.316956312917724,-1.23162889338185,-1.32559025059151,-0.51803107011898,0.569289572152638,1458656
0.910207451709666,0.498050318431545,1.30173285096121,2.16125844998636,-0.199052495280444,-0.722970846716939,-0.58324349633178,1.28926595812378,0.682394105856833,-0.388556543161418,0.245992989717978,-0.650645143939216,0.462075340101956,-0.445057352009686,0.129695984463088,1.6065714486148,0.388489437145123,-0.0950545863070948,0.401855396246649,1485662
0.318066249619177,0.851365101072509,0.134402143481799,-0.356605720184485,-0.0739244466133664,0.169993750198225,-0.405627527912614,-0.107057058024469,-0.418652321643055,-0.560534602552385,-0.9508974218158,-0.121585820122084,1.35335274935656,-0.80764118918131,-0.850418247020349,0.282152634392141,0.473403687051222,0.972342677336318,0.611652400568087,1497807
0.502892956685516,-0.0203641384601715,0.290802140458209,1.74310398093377,-0.398245945259012,-0.308878802962899,-0.595281838912811,1.59122883820008,0.620226054146236,0.0879969977617871,-0.364231428516549,-0.145653131124079,-0.902414428242295,-0.402070617633339,0.208138205180183,0.642043114724185,-0.925144582582686,-0.874173661779716,0.351336369865985,1501387
-2.90833015210477,-4.29014846039943,-0.818733478242125,-0.359437445931007,-0.762531772486103,-0.297218327628455,-0.315712933366717,0.164417982193653,-0.0267846947445339,1.12334085702148,1.27604899673858,1.26954545053061,-2.01477202518541,-0.436683470562039,1.79119137778079,-0.559060039216753,0.634975165692865,0.667875667994911,-4.27260763800295,1518948
0.160033119089938,-0.481676708637561,-0.85910759351131,-0.904101563799729,-0.561530071164839,1.02543636427473,0.583255957683572,-0.960339616025172,-0.573036344983676,0.0219909881458602,-0.505562435714029,-0.271739368798111,0.0283675601356245,-0.78059187453435,-0.981547762248062,0.497182512383408,0.977405226754402,0.617321153743902,0.289692891666552,1526417
