"mkm5d_ctv_wavelet.HHH_firstorder_Skewness_249","mkm5d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_249","mkm5d_ctv_wavelet.HHH_glcm_JointEnergy_248","mkm5d_ctv_original_shape_Flatness_244","mkm5d_ctv_lbp.3D.k_glcm_ClusterShade_244","mkm5d_ctv_wavelet.HHH_glcm_ClusterShade_235","mkm5d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_234","mkm5d_ctv_lbp.3D.m2_glcm_ClusterShade_231","mkm5d_ctv_wavelet.HLH_firstorder_Skewness_230","mkm5d_ctv_lbp.3D.m2_firstorder_Range_228","sub"
-0.11872375979025,-0.657221931684853,-0.754829020727476,1.30881026026862,-0.492696653274258,-0.177871621401036,-0.245490894497107,0.392739265928911,-0.00964038657433178,-0.0109977068998522,1085983
0.407083798532551,0.124739611298826,0.0812522093530455,0.207712242144571,-0.169661251731619,-0.0365569057656632,-0.241922019389439,-0.319112254250881,-0.233314692927432,0.0402903619059123,1125173
-0.379949910043866,-1.37562685272835,-0.944563421717656,-1.77978312813069,1.38178016984173,-0.912559080232638,-0.324311326135754,-2.55572633971578,0.468977032499328,-0.325894116988746,1154608
0.058888371023318,1.45619903835439,0.52643562526684,0.947046439148062,-0.193057028666791,-0.0147646085440767,-0.312248716328917,0.499976431794096,1.17122704666054,-0.0109977068998522,1181124
-0.0814733393695279,-0.388787607232761,-0.662167797562721,0.498026448452127,-0.481040424568981,-0.246640846495848,-0.332402329253552,-0.59481848812442,0.0671096166886878,-0.0109977068998522,1183075
0.272005234704385,1.16698576627585,-0.505431991005181,-0.040555282256636,3.65230928831513,-0.165575812922613,-0.31309218811694,0.231107983155841,0.895234692944916,-0.0109977068998522,1232870
-0.0436816386949276,-0.117940195323394,-0.513904193119833,0.326442447809471,-0.218159826326461,-0.12341254618721,-0.246524758257108,0.660769568361915,-0.0578894116983271,0.11204365733964,1279943
-0.317170163353552,0.0552326461439818,-1.06241444820523,-1.12719639939352,0.664825365572223,-0.313162748936358,-0.314308807397982,-0.868086004669458,-0.24698157644633,-0.0109977068998522,1329352
-0.0531202475038318,2.44775112734335,1.39521711134988,-1.34905215456648,0.213869626977093,-0.0908862799672459,-0.317022619840473,-0.649947992412232,-1.4833097655545,-0.0109977068998522,1330263
-0.227544365247014,-0.116209239704994,-0.87033334977029,-2.0016901349136,-1.26715006568503,-0.355413279304433,-0.334996692438601,-0.965439552875707,-0.758995845581787,-6.48871056469169,1364384
-0.751614575289642,1.20274737485922,-0.810873477568644,0.619699225547716,3.59721357419548,-1.08393044438082,-0.245434398031968,-1.45736649276615,2.37260832172487,-0.0109977068998522,1386095
0.19816587208421,-0.280888876584355,-0.722667511950579,-1.23162889338185,-0.539615515389778,0.00433656448608362,-0.209214825884099,-0.72678690800415,-0.30814372899084,0.11204365733964,1458656
-0.251152432321822,1.2482782437924,0.686921028647173,1.6065714486148,-0.589423783083562,-0.10010938630426,-0.093707793043225,-0.549420306202114,-0.00899662878160934,-0.0109977068998522,1485662
-0.953989444562227,0.872843068144267,-0.101967001895625,0.282152634392141,-0.904787774303367,-0.303414483287511,-0.330980153118412,-0.00205381079794117,-0.430046718957625,0.858016543360442,1497807
-0.0969986132874653,-0.326002026869667,0.788013453783707,0.642043114724185,-0.415365793811702,-0.0964205123186013,-0.308884172627752,-0.0305778894186619,-0.895096882658948,0.127428076737193,1501387
0.0733669948656969,0.483960542335713,-0.518082409940365,-0.559060039216753,-0.371104231543487,-0.27975910362539,-0.329074207457714,1.02986652897562,-0.332205372454509,0.0402903619059123,1518948
0.415314507582261,0.168315519201211,-0.966732422450238,0.497182512383408,-0.694684533892974,0.58368951501312,-0.331885529663633,-0.171774154394806,0.581108609084366,-0.0109977068998522,1526417
-0.686172771996251,-0.161926946567723,-0.961654715076928,0.533346297044829,0.229895419947023,-1.51694774744511,1.38228253974664,0.571056487480614,0.408351100556774,0.11204365733964,1565177
0.345319720911303,0.523984528460791,1.47474493758406,-0.474379824368576,-0.48483392385679,-0.0750973178953451,-0.224294537309356,0.252924555669463,0.681770655090023,0.0402903619059123,1606693
0.0980107718825905,-0.762982050980361,1.83949048206507,-0.0118805872187325,-0.280708631391854,-0.0753865770299822,-0.303647431347817,1.05516875526921,-0.267873215427588,0.0402903619059123,1612262
-0.848294495209424,0.519900381077692,-0.190980731645943,0.560164658066285,-0.723028408640808,-0.0805353090578453,-0.32441487331106,0.440967999512788,-1.17608056148871,-0.0109977068998522,1614566
0.528414427828695,-0.775951293478348,1.81415031915744,-0.697454558639788,-0.911671130775411,-0.0702162671524308,-0.28505504808114,0.429927894260242,0.392249530319771,-0.0109977068998522,1644034
0.0237582417271514,-0.105314693282148,-0.611565075515318,-0.925870237246028,-0.956790499216175,-0.101261879202114,-0.271000425284497,0.0884369108307244,-0.227725213750033,0.0402903619059123,1668599
0.0841150099715206,-0.377740340703972,-0.947894691503102,-0.330403089081099,1.01218915546814,0.197351944106577,-0.333426364157847,0.987826307719102,-0.374264499571743,0.0402903619059123,1671370
-0.49799176725368,-0.320401703512951,-1.18962192564622,1.71468162878226,-0.964299461501336,-0.958384163356984,-0.333636331886217,-0.93744826793255,-0.175954359821173,-0.0109977068998522,1684230
-0.0571416450657107,1.0248504503716,1.46494489524332,2.42442289358085,-0.91455313938161,-0.0961684748681216,-0.33179482476584,-0.166236762215351,-0.729302258882141,-0.0109977068998522,1692385
9.09066095859145,-0.455876438976518,0.465089054440887,-0.849335205294719,0.149054968843377,1.0521961171962,-0.26337366250641,0.285065002621882,1.82848105569305,-0.0109977068998522,1720713
0.109908209341844,0.0313686971859875,-0.127324409121215,1.47093682366307,-0.513795568470069,-0.0953666764522192,-0.22714836652727,-0.318723512650894,-0.228753918436143,-0.0109977068998522,1738800
0.0488961779511258,-0.162001668702828,-1.08219178164469,-0.984289282577566,1.52938418991195,-0.0336406146589308,0.043742560271547,-0.882650754710099,-0.251689722843004,-0.0109977068998522,1740845
0.270202616644635,-0.149911802152735,-1.19144752621179,-0.0162214967025699,-0.0109762537448481,0.348200398601928,-0.333042934692833,-0.566519905190747,-0.413388230868882,-0.0109977068998522,1742294
0.944884873804066,0.00968020336971786,-1.13866325968033,0.301188642516276,-1.30467469100886,1.91969958972109,-0.309402216109494,-0.330157505570125,-0.50485660477494,0.0402903619059123,1767700
1.07450964537057,0.988869860753848,1.65034903713763,0.0893497944395825,-0.422669379187924,0.0491476192230297,-0.268653118172457,0.690085066370434,-0.392069708416063,-0.0109977068998522,1768972
0.233563427962377,1.70939412707087,-0.385324472397871,0.0394145328552414,-0.332053603823993,-0.0546754413825614,0.277266093194306,0.9623702082171,0.907842247878975,0.20868045472739,1889409
-1.94758340114062,0.038536443412366,2.23563777157279,0.594829207078501,0.600033739419195,-0.114168251972052,-0.329865480710005,0.416091465733326,-0.743076703217824,-0.0109977068998522,1915938
