"lemdfirst_prc_original_shape_MajorAxisLength_238","lemdfirst_prc_original_shape_Flatness_228","sub"
0.932605021266872,-0.4623670994657,1916742
-2.00897851441336,1.37700705184394,1980052
-1.34063970828574,1.63032286950499,1926770
-0.965617432445873,0.0217609510748518,1979045
1.00349785977377,-0.395939666445105,2196212
1.04474574168282,-0.237738205342645,2393207
-0.436242194123412,-0.752260725158333,2146138
-1.05427706729643,0.909120020681207,2228399
-0.87442294000048,-2.18358983681797,2144796
-0.198335958619565,0.592483730435698,2234271
0.287604822025765,0.300651962068788,2296332
-1.209251522282,2.0424851190512,1684230
0.753496567639048,-0.648442907020276,1720713
-0.283668792020916,0.484925006428526,2186951
-0.980999267306848,-0.150093691221457,2439458
0.205483609252674,1.91474410892739,2135748
-0.470558104808038,0.393879047941912,2141116
-0.163583126094614,1.53844019720649,2108003
-1.21815943298057,1.12472467021306,2006164
-0.528738967323715,0.686621011673155,308862
-0.41270409790228,1.40288253780765,1085983
-0.875194287608277,0.690574061559542,2004451
-0.533001712736977,-1.10839304691755,2359944
-0.908575813807835,-0.354370749371292,2069079
-0.0423412997895224,0.747926790723335,2059713
-0.275949853427531,-1.23633605430722,2294873
0.0334042735104564,-0.269077810625115,2033049
0.0858556887791966,1.28943635094053,1485662
-0.692369599301996,0.67862918402236,1526417
-1.45573428769661,1.07223304739818,1386095
-1.50022499550175,0.878250839041538,983079
-0.975379746249519,1.07281531632292,2132424
0.185426856517891,0.757542171438697,2138375
-0.618664184928189,1.71779262960689,2490180
1.88807715570919,-1.79453385077743,2034136
4.81656212793506,-3.99051624320788,2510402
0.598184885780663,-1.39734278488104,1330263
0.949478267676359,0.406347831241383,1768972
-1.37269622711595,0.493480694747941,2306459
-0.993855394073557,-0.301020678718229,2181724
0.281389813262244,-0.764038664575856,2217034
-1.29328993811912,0.879282309086527,2218615
0.879875255950948,0.5297142883594,92173
0.805442144097277,0.0984586031659391,2414406
0.260772678258975,1.0794280520492,2381907
-1.54730170260583,1.30172700639824,2002465
-0.706946742788722,-0.40289155900929,2474709
-0.858351567862469,1.79405618275126,2176530
0.572704591886555,0.346969164738447,1279943
-0.421189640902797,0.565693398757764,1976407
0.319675718425416,0.632541455499567,2250836
-0.977498932127416,0.297421044879166,1915938
-0.736118770838504,1.79236881225997,2133380
0.031924372100983,-1.43147605550052,2271329
0.531967175300909,0.679445102532215,2286108
-0.863369034510681,0.121252847771729,2040495
1.13843019129852,0.20065718124509,1125173
-0.66225096084288,0.469418766134224,1767700
1.04041158693588,-0.782319612248392,2138678
0.063007664543872,-0.615771065996555,2443354
0.0503431360227941,-1.11122542950875,2234422
0.522226936546254,0.372958446275001,2151024
0.688283076299957,-0.743236532798085,2057358
0.350377593639685,0.586154892745681,2425694
0.773148191485882,-1.26583911190917,2500377
0.594526627233155,-1.38791894389442,2183356
0.40555088566481,-1.3410443251859,2131601
-1.5188896937476,0.853699751947714,2152442
0.286433924021899,-1.07461996658521,2306893
0.233641366354292,-1.20400541363421,2009915
2.2580502410437,-1.97342474542942,58325
0.419405802979234,0.116242911226126,2395943
0.811361528107738,0.301562944710741,2480330
-0.723855726766192,0.943323786782771,2076301
0.114520636835595,0.41155331853335,2205389
-0.826435383270089,0.356815544847211,1975401
-1.02176964761967,0.106858353496964,2250648
-0.88884040881225,1.39620280243187,2185290
0.233893159809348,-0.924916505051524,2091555
-1.22941608911346,0.0637789562715618,1232870
-0.406300423786005,-1.12451998266193,2139733
0.910680092235652,0.00062815455920938,2559453
1.55127175733983,-0.365900728929661,1938156
-0.942110187309551,0.312056297478434,2158101
0.271426431799749,-1.20987438187,2199403
-0.567905245961533,-1.08476607749886,2430773
0.0275016798293014,1.13105140770582,1738800
0.494385332100529,0.102584334082809,1565177
-0.988706637054807,-0.233183914374181,1978972
0.415911335366642,-0.0384028106449863,2487135
-0.0693481790026498,0.227075679172601,1612262
-0.466965636610713,0.722965600706151,2051378
-0.076046840656905,0.25612905997972,1497807
-0.638718154979628,0.947772908354535,2026671
0.916243834718793,-0.3645933760553,2340322
2.42089682994874,-0.995955054793581,2293123
0.520808847883043,1.16469406074888,2395415
-0.906515877378137,0.208298403929399,1966316
-1.44811653221907,0.115555796394022,1973544
0.629574234371611,-0.667238226009969,2010259
0.263370083226702,-0.849929903010942,2145694
0.520754047141273,-0.786089999259794,965005
0.455247760378682,0.221836402799392,2096627
-1.74478191659249,1.81606551940819,2047354
