"mkm10d_ptv6_lbp.3D.m2_firstorder_Maximum_246","mkm10d_ptv6_wavelet.HHH_firstorder_Mean_245","mkm10d_ptv6_wavelet.HHH_firstorder_Median_241","mkm10d_ptv6_wavelet.HLL_firstorder_Skewness_238","mkm10d_ptv6_wavelet.HHH_glcm_ClusterShade_236","mkm10d_ptv6_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_235","mkm10d_ptv6_original_shape_Sphericity_232","mkm10d_ptv6_wavelet.HHL_firstorder_Skewness_232","sub"
-0.627848564893176,0.318456728075667,-0.0117253238156233,-0.233378676925216,0.500268366486687,0.630351717092457,1.26304919603012,-0.549954906647832,1085983
-0.426252321276062,0.151681619517541,-0.863227080359126,-0.178012844685583,0.476485488117664,0.22064424077513,0.533656452086097,-1.08330990804749,1125173
1.36582750084134,1.18277737952112,4.90553564826343,1.26590390987606,0.632207442680937,-0.0282928290431127,0.539696920621081,-1.31828961157097,1154608
1.19233030547861,-0.128726431313257,-0.0952759972240012,-0.457512763325027,-0.187393046974403,1.57635858029471,1.18032951532809,0.992036245689962,1181124
-0.627848564893176,2.08581552540402,-0.364026897432636,0.0247466091069067,0.262313639153896,-1.12679843673895,0.0369798798511974,2.14192560955235,1183075
-0.543815995216095,-3.08479024458216,-0.561941549738161,0.0941046811139631,-0.409334725964855,-0.935484776016692,0.483748936614683,0.394776440965248,1232870
0.258442501950719,0.661483503104807,-0.0835181864837124,-3.89103360049454,0.328162629291322,0.654175342879076,0.636835331859607,-0.0385086683178477,1279943
-0.627848564893176,0.718672445504926,-0.310212663226779,0.640331248847196,-2.1025143375223,0.874477726563863,-1.57371086894662,-0.210376096294701,1329352
-0.627848564893176,-0.116863347700963,0.504425587582239,0.713370059946358,0.365176812156849,0.651990959632276,-1.19026639050154,-0.452472488016947,1330263
0.760986526836846,-1.05014748315677,1.73844183592632,1.24924254478595,-0.599590008339575,4.40580719813269,0.90192016753852,-0.319124321390076,1364384
-0.627848564893176,0.707612937240342,-0.73771656127727,1.13287545218017,0.696163043339725,-0.916256970418215,0.312723833355372,-1.06999418608025,1386095
-0.543815995216095,0.367931713938631,-0.636625702767056,0.65125577454941,1.09688696248666,0.0484469095125589,-1.50459136192332,-1.55410580599284,1458656
-0.627848564893176,-0.0497942279212201,-0.201817488988029,0.556695165304852,0.296423262035196,0.201368475278901,0.627867234430281,0.350356180110426,1485662
1.08197549811794,-0.863616134836559,1.04832320674688,-0.582994476782975,-0.268441882315508,-0.204650075466957,0.693249085581562,1.20964503843548,1497807
-0.426252321276062,0.493003161231074,-0.267891592591085,1.00815129404569,0.507611115549137,-0.889852033198957,-1.06530084495932,-0.596318345098095,1501387
-0.627848564893176,-0.881268162040932,-0.366551657711298,0.485063084205943,0.524290512748083,-2.78145486234636,0.736488031819407,-1.48261542976689,1518948
-0.627848564893176,-0.28023845660266,-0.0872868839515614,-1.57335527262291,1.35649699680022,-0.137370302882747,0.883888958507897,0.842333504764542,1526417
3.87638800680565,-0.0177830966242605,-0.431893242044149,-0.110649158572555,-0.1902803984212,0.154449727456059,-0.245246529167841,-0.165555462010033,1565177
0.134555691101218,-0.273363912980008,-0.0701517900657272,-0.808968542157623,0.423855394081695,0.0372579892968025,0.0569667937889996,-1.42389401143598,1606693
-0.352262482939724,0.785983435683402,-0.0938769323808455,-0.0740992902395912,0.416757712005423,1.27918120040436,0.883221439599567,-0.0755050212220252,1612262
0.576199708852689,-1.10428569165394,-0.646747138434828,-1.11021550022953,0.167958945496569,-0.800817240531915,0.489367956538935,2.22815211452517,1614566
-0.543815995216095,-0.0847675504540985,0.349915885877382,1.17303642279844,0.301954636509765,0.962300704090674,-0.305781566439429,-0.593885799364734,1644034
-0.543815995216095,-0.235591483665828,-0.151540197079797,-2.74266697999511,0.518241395072082,0.56409554224144,0.0680460406262799,-0.702413992865749,1668599
-0.543815995216095,0.724537818633492,0.211095578404027,0.420429889288732,0.578956506186126,-1.75307847048806,0.159314675751154,-0.852831319750324,1671370
-0.627848564893176,2.45153533511883,-0.0505375760825308,-0.158356614427975,-3.18511890742732,0.443811481737372,1.37169812026531,0.580442474653059,1684230
-0.627848564893176,0.448824913845705,0.445619541859803,0.888926191969949,0.308821067681644,-1.18352180638103,0.762676649856691,1.47687760348439,1692385
3.8153625082686,-0.135681121807547,0.254148060886969,0.666677547397055,0.759098625608877,0.260837599604444,0.873952742396466,-0.9615925778117,1720713
-0.627848564893176,1.14780346863946,0.44101309302433,0.757370218567583,0.191630115914402,-0.305349688771062,0.199568378084928,-0.294846005392957,1738800
0.880288575112807,1.46001944039596,-0.723265470989707,0.500075935368773,-0.097510901397751,0.195747925336881,-2.46289911494818,-0.751662472513083,1740845
-0.627848564893176,0.997322922649024,-0.947457383337609,0.583202879788438,-1.40786057069311,0.622584852670511,-0.218095994223696,-0.0563370317769646,1742294
-0.426252321276062,-0.916344707954608,-0.178249047021287,0.733710768523026,-0.011154281631592,-0.097082777459913,0.928643588571957,-0.516663121332599,1767700
2.57953619088436,-0.192568867796336,-0.451844020320941,0.660416904025944,0.447587069034943,0.177390244803778,0.580955643502021,-0.712819096701003,1768972
1.92770183937066,-0.278763562791941,0.288104458313068,-0.46095359728568,0.0580800176223506,0.786600379204015,0.11222341364035,0.0513400180311192,1889409
-0.627848564893176,-0.850349768060588,-0.125249486462758,-1.00655203470638,0.382649711071632,-0.930582372498165,0.429113062789552,-0.0621818210294691,1915938
-0.110639214200199,0.156919049859594,-0.0753465881087065,0.267557877197453,0.0561814113051689,1.19856403969286,0.195280498145522,-0.584510263504058,1916742
-0.627848564893176,-0.120074170679162,-0.186507407627037,-0.527602510550576,0.317491235330443,-2.63843239780921,1.40828416262786,3.03581103434902,1919296
-0.627848564893176,-1.63815527407636,-0.123654920452076,-1.71988462009068,0.351005783970069,-2.00240051258639,1.0415536032307,0.807514984064213,1926770
0.809310252314599,-0.1194299470433,0.159953637824066,-0.240675734088236,0.0396350507984531,0.0480250216102073,-0.58197747626252,0.430942334774503,1938156
-0.627848564893176,0.0566273285196707,-0.290175280373204,1.06947733358528,0.351669598783004,0.646182434126932,1.13145564761828,-1.0855969015592,1938561
-0.627848564893176,0.109491892004028,0.225394172448882,-0.393239380380109,0.291569786797631,1.24501782560486,0.709629492770955,-0.310315228680556,1966316
-0.627848564893176,0.368905919762345,1.02864368557099,1.25079486689891,0.189694043162212,-0.855004352244481,0.741401134890212,-0.744398837247094,1967281
-0.627848564893176,-0.099050073793127,0.23960733086341,0.797516705079624,0.395236176498231,0.766608718617988,0.0473467104934755,-0.665579613237508,1973544
-0.543815995216095,-0.612527261916822,-0.818166163297176,-2.52753403965794,-0.297861972272608,-0.035053023711617,0.6310617852977,1.46294701635649,1975401
-0.543815995216095,0.185592183066715,0.882179452662371,0.151789695110448,-0.127732821658447,1.19237819405469,0.758536158083918,-0.65735158904892,1976407
-0.627848564893176,-0.770167380188814,-0.83764643037219,0.526367733784572,-0.0791706242130785,0.473014576388116,0.662871766485466,0.297383102587444,1978972
-0.627848564893176,-0.223717518328111,0.0304608873133414,-1.14107621433821,0.232851099883404,-0.66507376870171,0.342827666656828,1.45466734032682,1979045
