"mkm10d_ctv_original_shape_Flatness_250","mkm10d_ctv_wavelet.LLH_firstorder_Mean_250","mkm10d_ctv_wavelet.LHL_firstorder_Median_250","mkm10d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm10d_ctv_wavelet.HLL_firstorder_Mean_250","mkm10d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm10d_ctv_wavelet.HHH_glcm_Contrast_250","mkm10d_ctv_wavelet.HHH_glszm_GrayLevelNonUniformityNormalized_250","mkm10d_ctv_wavelet.HHH_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ctv_lbp.3D.m1_glcm_ClusterShade_250","mkm10d_ctv_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ctv_lbp.3D.m2_firstorder_90Percentile_250","mkm10d_ctv_lbp.3D.m2_firstorder_InterquartileRange_250","mkm10d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm10d_ctv_lbp.3D.m2_glrlm_LongRunHighGrayLevelEmphasis_250","mkm10d_ctv_lbp.3D.k_glcm_ClusterShade_250","sub"
1.30881026026862,-0.0438283709229106,-1.08929822771267,1.1290714722352,0.384705446467459,-0.975143349273924,-0.643882908898911,-0.665620533366987,0.152051694699897,-0.0185578931226205,-0.563412399261567,-0.413636240926538,0.535484618632585,0.900351498486322,-1.13236585471521,-0.470964662347858,0.578648650250844,-1.25508929073881,-0.444137942093597,1085983
0.207712242144571,0.462973735641199,0.423963055532458,0.331850771808449,0.191144595001161,-1.02479140375611,-0.342846274986362,-0.692040043629084,0.0679378025408355,-0.506426860941732,0.828895015839184,0.13709058173005,-0.13087969314834,0.115912560412875,0.251950999948628,0.614644220839696,-0.26847876177651,-0.621159450847774,-0.325554334673333,1125173
-1.77978312813069,-4.54072563392055,-0.640194682359774,-1.02846415967884,-1.63125863166659,-0.603280216486691,-0.902854023486909,-0.589607962516094,0.938202640661386,0.217045232456568,-0.703765844886627,-0.541160984651009,-0.409131798078437,-0.733074536644274,2.22813244374404,-0.520931852931285,-3.01033396702049,3.85076444058667,3.62710355966082,1154608
0.947046439148062,0.194796386348164,-0.121915476195377,-0.324598009140066,0.483743896346649,-0.571121618442893,-0.174154613853118,0.222845104273929,-0.0797812501186034,-0.539840008688982,0.509354540772488,-0.213108184625243,-0.329130770801467,-0.567460446341711,-0.744989172146097,-1.17229515293451,0.532142962523978,0.530767518835428,-0.251668068536295,1181124
0.498026448452127,-1.56597171095659,0.63977812185549,0.410569143084462,0.691520030806075,-0.698537775464336,-0.788022590113303,-0.529581026271792,0.223993302148301,0.217487998776734,-0.972363055256652,-0.554947533007796,-0.0490683970022533,0.153690546121919,0.208802841264337,-0.0513499881280997,-0.590850188596143,-0.2009427896738,-0.949111760788287,1183075
-0.040555282256636,-1.07720121306003,0.0105298315838285,0.805324811893563,-1.35730502443409,0.360130939553942,-0.934274715283479,0.0526991294306484,-0.180352615476122,-0.325950874720726,-0.106795215297933,0.0575582740813731,-0.149636073665108,0.512229103082477,-0.806547920414801,-0.0505349698991327,0.461962965955764,-1.29361359688908,2.48410239366615,1232870
0.326442447809471,0.0461276419894325,-0.830349856402481,0.738883063112232,1.01932038770616,-0.440188949274985,-0.0572813463601646,-0.57641667195129,0.0925472163109636,-0.233107518317377,-0.308703317817996,-0.0651594406136517,-0.103921336557559,0.370249643027359,-1.3400477112229,-0.0780704991934627,0.743510578256128,-1.536040936445,-0.408241721580281,1279943
-1.12719639939352,-1.19898552624178,-0.125083810343332,0.483934796405712,0.350749749587826,-0.550276525800381,-0.710995125947529,-0.584396692932623,0.667763066521736,0.612251492372195,-0.928560381122831,-0.609664057699365,0.655628266785852,1.36187423744997,0.165399480650969,0.736835116679172,-0.905227850950268,-0.107265260278778,0.810062465308732,1329352
-1.34905215456648,-0.0319927695531998,-0.308721436641019,0.437623436124995,0.242821184179238,-0.218025594060461,0.110423636298562,-0.131032976900809,-0.271016720167137,-0.64263113084316,1.5978872897117,0.308314824079168,-0.125169077620099,-0.828696936361875,0.623053323501032,-0.766031690879825,-0.894462949165588,1.62517964902842,0.823150203789186,1330263
-2.0016901349136,-4.09956672913117,-2.29814426080559,0.839226461236265,-2.7542134645061,-0.291527187559464,-0.917045875806768,-0.619964699233009,1.50813850309005,0.148715717715443,-0.517744201037269,-0.495037323680951,0.0770854645953901,-0.732233594252036,-0.274026806494103,-0.79839415382943,-1.72273154387464,1.4221859937549,-1.04673436015593,1364384
0.619699225547716,-4.86585989107902,-0.573998124610102,0.136309363432372,1.15025702155277,-0.86593258829346,-0.896953485652862,-0.52283248621346,0.1553820469167,0.162134079412122,-0.522143833704631,-0.57769902055397,1.11223639020864,-0.427390067241085,2.55887303626424,1.44982723573625,-1.3526048601239,1.79867673719041,3.32907943700836,1386095
