"lemdfirst_prg_original_firstorder_Kurtosis_250","lemdfirst_prg_original_shape_LeastAxisLength_250","lemdfirst_prg_original_shape_SurfaceVolumeRatio_250","lemdfirst_prg_original_firstorder_Variance_250","lemdfirst_prg_original_firstorder_RootMeanSquared_250","lemdfirst_prg_original_firstorder_Minimum_250","lemdfirst_prg_original_shape_Sphericity_250","lemdfirst_prg_original_firstorder_RobustMeanAbsoluteDeviation_250","lemdfirst_prg_original_shape_Elongation_250","lemdfirst_prg_original_shape_Flatness_250","lemdfirst_prg_original_shape_VoxelVolume_250","lemdfirst_prg_original_firstorder_Uniformity_250","sub"
-0.442711828970339,0.677223862063798,-1.03305457050963,-0.358009734280552,0.83186417208465,0.794299879119242,0.27157862488709,0.440396295427138,0.0583169583995714,-0.310135452200856,2.02162858127096,-1.17149070744865,1916742
-0.332305675975565,-2.04292022748968,0.298606137036551,-0.348960652179068,-1.67313682990355,-0.244588616998249,2.26736587772638,0.0918927658798245,0.688877247703935,0.468613531450938,-1.27383765719226,-0.708153224871486,1980052
-0.514702352275608,-0.841474728241041,-0.315798338208773,-0.410582876914105,0.777023068631844,1.04800660970198,1.43567374449709,-0.507027244236081,1.60280737715455,2.84964260983316,-0.991430952068399,0.923878537001923,1926770
2.85062082292175,1.20463963926196,1.38238840853188,-0.280812884957239,0.783011969034788,-0.56438944842928,-1.67546335306405,-0.181234355047971,0.416819813286208,0.0573668448000064,0.42168459157819,-0.227578768907955,2196212
0.274248922880027,0.798667878648583,-0.0744798186410225,1.30036661909872,0.636062060547154,-1.63192083486166,-0.792603778980048,-0.170752968472867,-0.190492548661462,-0.536563652911634,0.668384701801331,-0.199385105019584,2393207
-0.461753774422211,-0.774618376716532,-0.112778283142443,-0.40127757559678,0.796013218683089,0.960918731461506,0.11016991083759,-0.295210336226195,-0.0830368874453743,-0.598949273915394,-0.573050648181201,0.150844599772774,2146138
-0.506284188993352,-0.836811521621161,-0.460774765790896,-0.420147869153402,0.142402176934504,0.820018087943335,1.0446493989686,-0.977714278223166,1.5985664293011,1.20381274182398,-0.747616223251377,4.56613636373254,2228399
-0.471005400326888,0.209954565832741,-0.0645485898598313,-0.393662337474272,0.794424280961247,0.884666673611816,-0.160039481654322,-0.198637004996736,-0.283936901770935,0.343779171843127,-0.399206418462555,-0.210601691395075,2234271
-0.436889771386143,0.917399327305452,3.09560793018485,-0.0673011191459536,-1.25154245806643,-0.449032277699098,-1.80279686320165,2.50411270562424,0.882028308777111,0.570615316427289,-0.508129566543532,-0.875064708658756,2296332
-0.531010253520342,-0.755087875573107,-0.262380957344454,-0.390278657173581,0.796235165932806,1.03136124553354,0.985321869855975,0.0944875791767871,0.754346377918268,1.80180862000305,-0.887917894123894,-0.646370276915812,1684230
-0.171529606192122,0.104163156606245,-0.286375679402087,-0.387534602604239,0.142889192765771,0.325357390492331,-0.303619704452546,-0.239523419317915,-1.0246976716634,-1.19190119731126,0.168853045867047,0.0519208685400872,1720713
-0.197284774474388,0.0886851727937718,-0.30052389171012,3.7003290555456,-0.16099846006965,-2.15649223485018,0.0446228725659195,0.262114206387565,0.273506137864166,0.77990289333199,-0.270085600538747,-0.594103097211341,2186951
2.08760896067807,-1.19153612814454,-0.58193079356746,-0.361179210695364,0.782786369232756,0.11747709826104,1.6474487849597,-0.42865508808164,0.396746758988296,0.294303373386066,-0.861949461468827,0.51997908672355,2439458
-0.189377165157141,1.73499549928869,-0.158095403510815,5.52408073930446,1.09259768018302,-2.22708414901386,-0.734635559153553,0.733869435945282,1.46323432008877,1.96013133537285,0.687861026292632,-1.16048809464735,2135748
-0.410344632058691,-0.197361066109192,-0.152939530663933,-0.343055923714779,-1.10382676957096,-0.0650987925596284,0.0817545821612186,0.526402342291782,-0.104493590558645,0.590171394763454,-0.495866695567528,-1.31809865468253,2141116
-0.497557694294433,0.936741605216513,-0.461030178744528,-0.394266909043199,-1.10238315723376,0.190397772201677,-0.2234824446437,-0.222114834870371,0.434081523904742,1.51649364770679,0.45306311436973,-0.0437484356018917,2108003
-0.528385921480804,-0.9169238501355,1.0935418011783,-0.411465928708515,0.827244899532114,1.08979772308025,-0.366423068222787,-0.53873857825593,0.968701669274639,0.861942698842227,-1.02858023767218,0.988943573240736,2006164
-0.541651469472636,-0.0628821129719227,-0.249715336380976,-0.414160091492668,-1.69372976881691,0.051965294712685,0.0112032239376817,-0.559281163344241,0.832276555535681,0.654557482028563,-0.31661237571241,1.32462712817359,308862
