"mkm10d_ctv_original_shape_Flatness_250","mkm10d_ctv_wavelet.LLH_firstorder_Mean_250","mkm10d_ctv_wavelet.LLH_glcm_Correlation_250","mkm10d_ctv_wavelet.LHL_firstorder_Median_250","mkm10d_ctv_wavelet.LHL_glcm_Correlation_250","mkm10d_ctv_wavelet.LHH_firstorder_Skewness_250","mkm10d_ctv_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm10d_ctv_wavelet.HLL_firstorder_Mean_250","mkm10d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ctv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm10d_ctv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm10d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HLH_glrlm_LongRunLowGrayLevelEmphasis_250","mkm10d_ctv_wavelet.HLH_gldm_SmallDependenceHighGrayLevelEmphasis_250","mkm10d_ctv_wavelet.HHL_firstorder_Median_250","mkm10d_ctv_wavelet.HHL_firstorder_Skewness_250","mkm10d_ctv_wavelet.HHL_glcm_JointEnergy_250","sub"
1.30881026026862,-0.0438283709229106,0.282660494661932,-1.08929822771267,0.640911182006489,-0.447288606988195,-0.113369619529279,1.1290714722352,0.384705446467459,-0.975143349273924,-0.254841267025173,-0.20784780679343,-0.0573500657745157,-0.643882908898911,-0.230948763080784,-0.304233102358734,-0.473518212911686,-0.0255811485658581,-0.665620533366987,1085983
0.207712242144571,0.462973735641199,0.957068453958547,0.423963055532458,-0.803430059087385,-0.60139276741708,-0.0869096839306632,0.331850771808449,0.191144595001161,-1.02479140375611,-0.254664299504226,-0.207727051645602,-0.279787285684213,-0.342846274986362,-0.190217364221027,-0.408735246977289,0.485409519724176,-0.784919862492316,-0.692040043629084,1125173
-1.77978312813069,-4.54072563392055,-0.6130827503818,-0.640194682359774,0.110742817796065,0.158301072388425,0.403919984559245,-1.02846415967884,-1.63125863166659,-0.603280216486691,-0.26126022835054,-0.194842293942089,0.392141430693884,-0.902854023486909,-0.277901005356563,-0.0130541154689609,-0.451319476573716,-0.652309284413001,-0.589607962516094,1154608
0.947046439148062,0.194796386348164,0.405860246508654,-0.121915476195377,0.489313136657469,-0.654258007188584,-0.110258372482517,-0.324598009140066,0.483743896346649,-0.571121618442893,-0.239949212212102,-0.213048594170321,1.37224133613091,-0.174154613853118,-0.408438507273848,-0.00625520805697757,0.275522931076283,-1.21123118927302,0.222845104273929,1181124
0.498026448452127,-1.56597171095659,1.26742237542751,0.63977812185549,0.446142560455619,0.707765894655048,0.184396790268591,0.410569143084462,0.691520030806075,-0.698537775464336,-0.260305772166369,-0.209269273817296,0.115318579028363,-0.788022590113303,-0.367027397202481,-0.0170151413146811,-1.34527529900709,0.373250794548701,-0.529581026271792,1183075
-0.040555282256636,-1.07720121306003,0.260367450660827,0.0105298315838285,-1.00501961474986,0.105023584798723,-0.0792413867752305,0.805324811893563,-1.35730502443409,0.360130939553942,-0.242169405570123,-0.193154767368743,0.798354551479519,-0.934274715283479,-0.200802881951664,-0.209507333042993,-0.845898212091164,0.369953460180733,0.0526991294306484,1232870
0.326442447809471,0.0461276419894325,0.63273368818504,-0.830349856402481,-0.171889686180916,-1.41405582895493,-0.237026275336721,0.738883063112232,1.01932038770616,-0.440188949274985,-0.210198213212413,-0.127539841489554,-0.0828154278730145,-0.0572813463601646,0.0726816511381604,-0.450466315285368,0.670239141065855,-0.606366799462613,-0.57641667195129,1279943
-1.12719639939352,-1.19898552624178,1.1118622572241,-0.125083810343332,1.42024385350471,0.826664118305214,0.452481010389586,0.483934796405712,0.350749749587826,-0.550276525800381,-0.248227033859158,-0.189993147477989,-0.279794834751595,-0.710995125947529,-0.242036676568957,-0.256122315824269,-0.147010362626731,-0.815687658119048,-0.584396692932623,1329352
-1.34905215456648,-0.0319927695531998,-0.203116059805207,-0.308721436641019,-0.920911762332468,-0.865012804214903,-0.281972639276748,0.437623436124995,0.242821184179238,-0.218025594060461,-0.225078384402815,-0.191454956690458,-1.47230831466779,0.110423636298562,-0.250684486644103,-0.370040713083562,-0.363135528875727,-0.16059452300037,-0.131032976900809,1330263
-2.0016901349136,-4.09956672913117,0.485268325387785,-2.29814426080559,1.57364615520349,-0.219179693301055,-0.0659321352184363,0.839226461236265,-2.7542134645061,-0.291527187559464,-0.266238591900871,-0.197342279207889,-0.689545588294052,-0.917045875806768,-0.313346807209902,0.233110910767189,-4.74587460264517,0.42319438513415,-0.619964699233009,1364384
