"mkm5d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm5d_gtv_original_shape_Elongation_246","mkm5d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_245","mkm5d_gtv_lbp.3D.k_firstorder_10Percentile_243","mkm5d_gtv_original_shape_Flatness_242","mkm5d_gtv_wavelet.HHL_firstorder_Median_239","mkm5d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_233","mkm5d_gtv_wavelet.HHL_firstorder_Mean_226","sub"
0.289211297335162,0.69847015605371,0.438491185547583,0.135023952302948,1.10620067850787,-1.16990698827524,0.438026347061755,0.440083000104057,1085983
0.066529927200454,0.962137579248856,-0.616971923559181,0.20350000942923,0.796438141055738,0.00422423015923217,-0.931545505554975,0.411613260904939,1125173
-3.35126752455046,-0.8858295034978,-0.591160339339706,-1.14714750147094,-1.6700560069843,-2.43332396190247,-0.956037383179486,-3.14105772986934,1154608
0.0166248913851171,0.623014364482949,0.565517414662271,-0.37063163917502,0.822227092376877,0.26627074248841,0.633815279636621,0.245767465260016,1181124
-0.135148798021766,1.17941388477205,0.0562249671803845,0.0328612933598687,-0.241603380840388,-0.38295524556117,-0.0791509102504508,1.51433333302683,1183075
-0.364712047001645,-0.643321885140262,-0.635608819606851,2.37186381485609,-0.347241854915511,-0.524567651675119,-0.869229876702008,1.19219244760736,1232870
-0.000108063696548045,0.753640874637782,-0.0578244490091066,-0.317125467848695,0.738301545200129,0.406607190532297,-0.270250961400609,0.317018219859579,1279943
-0.00582576058452223,-1.48853422497875,0.291144152502499,0.514807244065723,-1.60397004644515,-0.299589039848914,0.251638307621856,-0.163193476102651,1329352
0.0219025007323198,-0.447657071602672,0.578717353506233,0.0890825491371548,-1.37603671622577,0.0948418557446716,0.683556730635638,-0.097416193939708,1330263
0.711975106107061,0.655066831636685,-2.2080529353342,1.11296509957172,-0.578075999521888,1.29130739209677,-2.21883335653621,1.23972386392716,1364384
0.441332361384663,0.363635750342831,0.707043404405351,0.0292812928095703,-0.943475186393943,1.71210521917249,0.934142122086207,0.760955511581204,1386095
0.202436961189173,-0.362001457343579,0.250286887547625,0.00583625482832147,-0.982195069017342,0.664799602215913,0.196265151272119,0.0372370346241215,1458656
0.00469170491104245,0.146635415210695,-1.78153957795517,0.300304632789336,0.532727165187558,-0.433611103849585,-2.2499714472648,0.261791216261413,1485662
0.0768195260494305,-0.378308628064865,-0.14932718237459,-0.902817250009894,-0.213830036761333,-0.184567935381564,-0.368877596582276,0.492525915910187,1497807
0.108852980836871,1.46732281128987,-0.841419338755397,-0.539028068803443,1.70581052643604,0.071288993281065,-1.15082002906382,0.0563875455633533,1501387
0.123458062211049,-2.11439199153579,-0.301982230524531,1.30323159940683,-1.33821568673436,1.5292259443176,-0.497739018792808,-3.36797875405744,1518948
0.95532882481094,1.18685892917443,0.421809231988011,0.286770576087095,-0.349201686809449,0.0885211807755433,0.419706113970654,-0.0267425570340706,1526417
-2.34887045956203,0.353180363437608,0.320149239268126,-0.370247725823415,1.23937153475419,-0.667166213376648,0.259029161093805,0.497223921846156,1565177
