"mkm10d_ctvper_original_shape_Sphericity_250","mkm10d_ctvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm10d_ctvper_lbp.3D.k_firstorder_InterquartileRange_250","mkm10d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm10d_ctvper_wavelet.LLH_firstorder_90Percentile_249","mkm10d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_249","mkm10d_ctvper_lbp.3D.m2_firstorder_90Percentile_249","mkm10d_ctvper_lbp.3D.k_glcm_Idmn_249","mkm10d_ctvper_original_shape_SurfaceVolumeRatio_248","mkm10d_ctvper_log.sigma.4.0.mm.3D_glcm_Correlation_248","mkm10d_ctvper_wavelet.LHH_glcm_Correlation_247","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_247","mkm10d_ctvper_wavelet.LHL_glcm_ClusterShade_246","mkm10d_ctvper_wavelet.HHL_firstorder_Mean_245","mkm10d_ctvper_lbp.3D.m2_gldm_SmallDependenceHighGrayLevelEmphasis_245","mkm10d_ctvper_wavelet.HLL_firstorder_90Percentile_243","mkm10d_ctvper_lbp.3D.k_firstorder_Minimum_242","sub"
0.0158421053703826,-0.114371391350881,-0.17529465818694,0.787869965448268,-1.18761314043385,0.5454153553892,-0.651206971190921,0.123854577583875,-0.726348128375333,0.839154277698266,-0.376488492046076,0.434855433251198,0.384284143439569,0.203555485373105,0.844779209164417,-0.974111380289416,-0.319842427362616,1.12611446780987,0.0140786540120333,1085983
-0.858247149825437,-0.101175274297677,-0.133954660035963,-7.39025136455892e-05,0.678903310661631,-0.597079290492427,-0.854034107292707,0.419532411664352,0.101060869007501,-1.29237166595483,-0.50024549647137,0.50262468130595,0.904598246474904,0.0559215306293702,0.504636209118605,-1.249595138529,-0.280212293799626,1.98335289955277,0.0425882006766349,1125173
1.77112991594406,-0.12214083702687,-0.101042444652777,-0.0487070013405802,-2.102787855033,0.977826774729208,2.28062493427996,-1.6431265054852,1.10558775111434,-0.106381491087347,-0.610144363924551,-0.66897757731697,-0.592889402901506,0.0686243933490106,-0.693678889113837,0.809150051428798,1.91018834625013,-0.762612957247369,1.90953142507776,1154608
-0.119052065307708,-0.0146145722104375,-0.0286831737325161,0.256232227273219,-1.18996193322672,0.940097284198143,0.181877112918775,-1.2253377664139,0.016047958919234,0.863277960431688,-0.486791169712425,0.27110217956838,0.462606358070917,-0.413724674783484,0.144319985784872,-0.0980922239851632,0.050003038547263,0.403263055749134,-0.448745283234471,1181124
-0.481428769758493,-0.132920336579535,-0.157137628520436,-1.30343167648321,0.0176050869425493,-0.603455137475948,-0.686363066733625,-0.263503544226321,-2.07381506244736,-0.0296182791815604,4.62380123850603,0.926014903328267,0.62771956160813,-1.08016965627,-0.572135568521096,5.66443037434901,-1.60795056830211,-0.582754010978009,0.0382122618355516,1183075
0.27629413978159,-0.129113383189464,-0.205709809595507,1.45021995997513,-0.456853756978669,-0.13749363576527,-0.422298722531503,1.0814064347723,0.717585371126988,-0.57551904094604,1.72377373431647,-2.55422308294519,-0.395835142102861,0.0526728060298767,0.440116331714475,-1.09659098433052,0.869407215591818,2.79326354315554,0.318514471136521,1232870
-0.533778645389151,-0.0475943760558057,0.0863497982056634,0.366908528541606,-0.918858599574024,1.55803491477016,-0.646727815904516,-0.662583955911067,-0.903959372353163,0.839765308668252,-0.420258259356406,1.25373075295665,1.30000735961812,0.0467836393425346,-0.893892233312217,-1.17444870248481,-0.414089952839346,0.842551417540395,-0.85490445418344,1279943
0.0412918027578702,-0.060846151031829,-0.0275118865892733,0.787597510441253,-0.603431926062802,0.632797602945398,2.44119380378283,0.319208955299813,0.560838644655882,0.721472362747761,-0.407780503133313,0.198274948588313,-0.720289336653671,-0.790850052249448,-0.370584245164192,0.50720072084053,1.27177355217218,-0.794754725148252,0.0111101808800704,1329352
-0.3371789917031,-0.125774121401243,-0.0801765272870097,0.0603914004585612,-0.461746062886458,0.939286058310757,-0.270335036245859,-0.934724404966519,1.05683102312559,0.145763357564771,-0.47469346575687,-0.631950299253848,-0.769579487060659,0.0806026384418599,0.396997613307671,0.519290588157769,1.58057041312152,-0.751501403589254,1.24942016508276,1330263
2.77727042251111,-0.144087300432829,-0.394013089164526,-0.605765646305676,0.307815984953323,0.940575718028355,1.19170892168733,-0.185958149966348,0.325781421399398,0.915618799692212,-0.24232960098913,-1.1557219054475,1.0703855373605,-0.382523902045315,1.05848768795157,1.19874347828668,1.2995525073307,-1.0528330702697,0.90787252835821,1364384
1.73485700874195,-0.134625862881185,-0.287236063612554,-0.263727719007605,-0.205078018273262,-0.381976346408441,-0.605028133514415,-0.801587010047946,1.19716080495209,-0.472525323056212,-0.497159792752051,-1.1039196126913,1.12408160273455,0.168777839819605,0.57336825061851,-0.180283162683893,1.03654460684573,0.06261132247997,0.279404640774559,1386095
-0.718554912253947,-0.114168706466971,-0.0836579353126829,0.602942330261733,0.668934777571324,-0.614856258197002,-0.351422242488984,2.37921569574391,0.687696156418129,-0.154546347030133,-0.603061655601614,0.517004668215546,-0.053854364370916,0.307213759142323,-0.218054802301052,0.271921210290014,-0.0151874223492919,0.509595675258847,-1.43553228704156,1458656
-1.1805596975398,-0.127873136866568,-0.19505003388157,-0.148832262047566,1.15491013052263,-1.1675026503197,-0.752001625601554,0.283983558385448,1.4219676969858,-0.806716113837912,1.3672238115195,-2.93938392088539,-1.00435628911816,-0.0380947143135929,0.17948328771773,0.960313281541767,1.03685288270049,-0.917025631696873,-1.31409260238834,1485662
-0.0244077183150048,-0.128291295226133,-0.0779530146695336,-0.631005353140842,0.146385751097044,-0.353626554802546,0.0195875057562636,-0.712016735366826,0.50316035711454,-0.150055766978594,-0.423174783425147,0.385719389001558,-0.310842232549337,0.147617641317393,-0.374907459099211,-0.355971424324438,0.27075297276842,0.0433190136870873,0.9553858148212,1497807
-0.188007722655309,-0.10236362610857,-0.11933493608166,-0.295598385412259,-0.274394403281184,0.0847871818291587,-0.714925074660209,-0.795200047364582,-1.33418335141569,0.113442060438596,-0.535499571959115,0.829137268529428,1.28046011072252,0.0262979635226321,-0.19958846568932,1.377420923076,-0.871696051921906,-0.816528716901335,0.528281979333714,1501387
2.08219795640244,-0.123537681467545,0.102976879915696,0.928289430577427,-3.53580118665199,5.77825024956853,-1.16897917020262,-2.89683747400881,1.06725102570387,1.06025459597643,-0.688189610751783,-1.30109882941424,1.51578079698252,-0.00673093450607185,0.954764312478038,-0.975620008150632,-2.2880405573405,0.110861471908238,-0.0497769825448272,1518948
