"mkm5d_ctvper_original_shape_Flatness_237","mkm5d_ctvper_wavelet.HHH_glcm_ClusterShade_229","sub"
1.40288253780765,0.178142592903098,1085983
0.200657181245088,0.0699833429927482,1125173
-1.31277195749427,0.00404503974144593,1154608
0.850921800261826,-0.36921231555197,1181124
-0.460845108394831,-0.746416438973231,1183075
0.0637789562715629,-0.0315650140459438,1232870
0.346969164738446,0.0209898202123363,1279943
-1.00254485212489,-0.518581218497879,1329352
-1.39734278488104,0.0817517821817425,1330263
-1.21982328972274,-0.419756177260949,1364384
1.07223304739818,0.124732164722167,1386095
-1.33500992228802,0.218011789118899,1458656
1.28943635094053,-0.0463670714649652,1485662
0.25612905997972,0.107083626595168,1497807
-0.279562392966169,0.00531848916879566,1501387
-0.185636882527467,-0.0177777279776288,1518948
0.678629184022361,-0.0994076913288628,1526417
0.10258433408281,-0.10938677157962,1565177
-0.342560029586958,0.0306041004298369,1606693
0.227075679172601,0.00628661623512589,1612262
0.756583441350814,-0.0094109141750238,1614566
-0.477547366892062,0.0102974566364046,1644034
-0.722019263579097,-0.78397594609948,1668599
-0.207693396289046,0.0990590024703722,1671370
2.0424851190512,0.0218768819270517,1684230
1.04076952396377,0.0296785500969988,1692385
-0.648442907020274,0.0771390467278088,1720713
1.13105140770582,-0.0185809281895575,1738800
-0.946400144110524,-0.389898039300771,1740845
-0.150524518732858,-0.422570383735985,1742294
0.469418766134226,-1.73162007211088,1767700
0.40634783124138,-0.0970594925267888,1768972
0.149809960979286,-0.102787174061198,1889409
0.297421044879166,0.0222718352689523,1915938
-0.462367099465702,-0.0723402377220091,1916742
1.83865321881895,-0.0140653988572824,1919296
1.63032286950499,-0.0442823334289591,1926770
-0.365900728929661,-0.00649868305867647,1938156
0.316273595345335,-0.0932210539269296,1938561
0.208298403929399,-0.000100407386621976,1966316
-0.245631024372109,-0.00443431769069868,1967281
0.115555796394021,-0.395479204009789,1973544
0.356815544847211,-0.267279890278553,1975401
0.565693398757763,0.000499073205860537,1976407
-0.233183914374184,0.11387840079494,1978972
0.0217609510748518,-0.0164032547973849,1979045
-0.614237954391082,0.00765224974393934,1979422
1.37700705184394,0.116002848635057,1980052
-2.67666129788795,-0.046630506792399,2001182
1.30172700639824,0.792268711305205,2002465
0.690574061559542,-0.0612041826963848,2004451
1.12472467021306,0.148994492409518,2006164
0.537789796479533,0.122566478279953,2007309
-1.20400541363421,0.00388256352456614,2009915
-0.66723822600997,-0.397685041896117,2010259
0.584899605132383,-0.321943591314602,2010554
0.947772908354535,0.0567374908615765,2026671
-0.269077810625119,-0.286880751901509,2033049
-1.79453385077743,-0.0205608437449684,2034136
0.121252847771727,-0.00924729740577713,2040495
1.81606551940819,-1.72111425595413,2047354
0.722965600706151,-0.277460585133683,2051378
-0.0138484202885136,-0.123911168416849,2055667
-0.743236532798087,-0.0694563747961642,2057358
0.747926790723336,0.217303136583991,2059713
-0.354370749371291,0.0138663027501504,2069079
0.493710594916371,0.0152698036828183,2070958
1.11255257309039,-0.162463141626536,2072215
0.27809021740063,0.0119457424256225,2075832
0.565070945262794,-0.10477215372058,2075846
0.943323786782771,-0.0845840444710848,2076301
1.35772589692238,-0.217452380974965,2078198
-0.737406544824399,12.2877547446448,2078899
-1.13701004048626,-0.0484558076059081,2085349
-0.144872789600937,1.2832935155623,2086044
-0.924916505051524,-0.0044767535292515,2091555
-1.00409005006835,0.00412163370322532,2092954
0.221836402799392,0.110983640626697,2096627
-1.19987279293206,0.804909127333429,2100050
1.53844019720649,0.00332667570596163,2108003
-0.696052214249306,0.148666838025373,2109902
-1.07528619121998,-0.00976714745545729,2110540
0.62902766821298,0.0835886149024287,2116787
-0.0817858157917899,0.0275585287594089,2119177
-1.3410443251859,-0.15670100430811,2131601
1.07281531632292,0.525554237810377,2132424
0.430349035595102,0.0957116422608992,2132982
0.330101135915806,-0.11375080590098,2133204
1.79236881225997,0.645156667528829,2133380
0.0170856893729828,-0.142276131521158,2134220
1.91474410892738,-0.336637109596926,2135748
0.198532976650727,0.593819194272826,2137799
0.757542171438697,-0.0965354647866545,2138375
-0.782319612248391,-0.538898762818171,2138678
-1.12451998266193,-0.351760618221752,2139733
0.393879047941913,0.0153717153814091,2141116
