"mkm2d_ctvper_original_shape_Flatness_250","mkm2d_ctvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm2d_ctvper_wavelet.LLH_glcm_Imc2_250","mkm2d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.LHL_glcm_Imc2_250","mkm2d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm2d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm2d_ctvper_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ctvper_wavelet.LHH_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ctvper_wavelet.HLL_firstorder_Kurtosis_250","mkm2d_ctvper_wavelet.HLL_glcm_Idm_250","mkm2d_ctvper_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ctvper_wavelet.HLH_firstorder_Skewness_250","mkm2d_ctvper_wavelet.HLH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm2d_ctvper_wavelet.HHL_glcm_ClusterShade_250","sub"
1.40288253780765,0.862616966133417,0.659713135507004,-0.924182752532343,0.930330685509282,-0.318148067870365,-0.554838187742223,-0.300568677707761,-0.144990148925708,0.206048771617535,-0.19035394082735,-0.70486818353367,-0.632069932354199,0.558572045688944,2.52300274299241,-0.838352439484489,-0.419688728040154,-0.783529173411963,-0.44324435660651,1085983
0.200657181245088,-0.453696828191531,0.301171683320745,-1.47841426554585,0.46118419029361,-1.98902722636868,-0.256064016862741,0.329575190261047,-0.122104946262199,0.844422584840536,0.457305475214164,-0.643291205316882,-0.293215612714259,-1.06503139731075,-1.21006282933911,-0.368603891764274,-0.348104741485116,-0.980562175537428,-0.559219650070832,1125173
-1.31277195749427,-0.168991145073896,0.293623183231357,1.08463479889929,-0.892729785817816,0.831427806781056,-0.243095974868902,-0.0763790611177812,-0.110304444002877,-0.549957284808677,-0.277139151767798,0.146633952823195,-0.604608429296816,-0.11978240921162,0.0510245708751944,-0.855503563045101,-0.489468683532007,-0.494584907454371,-0.35756051039144,1154608
0.850921800261826,-0.42958571853175,0.519356690980586,0.782585183502979,0.14969253267713,0.377657448960312,-0.00678751287340446,-0.414154600221273,-0.112155509348786,0.2535321227567,0.146750914954862,0.0773027610217005,1.35414165490471,0.776088571810846,0.881387614301748,0.973143921740769,2.61740783485599,3.3578512242586,2.52515196281093,1181124
-0.460845108394831,0.483588620346246,0.555935704713877,1.14084621226038,-0.224042027037915,1.16520254944649,2.50893979157651,0.110080926170551,-0.144241505402282,0.444565998178418,-0.290270203487992,0.813108563138668,0.677481621475889,-0.632931995714136,3.37349109257619,-0.155930841001719,-0.0482696495033359,4.02758899052383,4.4451342132283,1183075
0.0637789562715629,0.0797886325273965,-4.37466071623214,0.926877630953516,0.682285196280306,1.00940794802352,0.372692240163995,-0.639423046506412,-0.163742693725624,-0.532677861105575,-0.284073322798599,0.255477342670089,-0.706102674655798,-0.468834063366765,1.26488466040989,-0.421616243304104,-0.365974300339981,-0.544562659034565,-0.383003029448382,1232870
0.346969164738446,-0.380619721883324,0.192664325114046,-0.771690819317946,-0.984705866831426,-0.274389757494454,-0.527127514296705,1.15927840331752,0.0625284951354875,1.52888633587203,0.0850103224852481,-0.23839415776033,-0.546526433287853,0.613016969525923,-0.242208135516642,-0.116335527336287,-0.364757756213079,-0.965456851648818,-0.490313391125339,1279943
-1.00254485212489,-0.349335077116285,0.502900514122829,0.581376815857734,-0.544157186428873,0.290276352299875,-0.275355956204039,0.172592511225197,-0.124233544460257,-0.64456589296434,-0.199222164193921,0.433632371407379,-0.45285092573414,-0.326982646868096,-0.56965295997944,-0.237178939898211,-0.271112274341606,0.543841792248102,0.274453113345094,1329352
-1.39734278488104,-0.412799335494938,0.553654967069256,0.689364641261909,0.370158998909598,-0.723941419490905,0.246813754009069,-0.485952939190629,-0.15173421948935,-0.931909810814592,0.196941788207424,0.406058854255368,-0.148229784899503,-0.387605395175105,-0.774536323000438,1.92921112535173,0.568922042166334,-0.166926973019234,-0.24776198362566,1330263
-1.21982328972274,0.54161240971789,1.07598755545247,1.17724811881369,1.05457525856569,0.99961208494637,0.470155594948558,-0.690138490744274,-0.335968986421685,1.1212689203124,-0.260305196118366,-0.786174782810844,-0.468098476594051,-1.29318894111466,0.502505379684883,0.040011994374591,0.457225459318991,0.621878447060206,-0.118659254044846,1364384
