"mkm2d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.HHH_firstorder_Median_250","mkm2d_ctvper_original_shape_Flatness_249","mkm2d_ctvper_wavelet.HHH_firstorder_Mean_249","mkm2d_ctvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_248","mkm2d_ctvper_wavelet.HHH_glcm_ClusterShade_248","mkm2d_ctvper_wavelet.HHL_firstorder_Skewness_244","mkm2d_ctvper_wavelet.HLH_glcm_ClusterShade_241","mkm2d_ctvper_wavelet.HHL_glcm_ClusterShade_236","mkm2d_ctvper_wavelet.LHH_firstorder_Skewness_232","mkm2d_ctvper_wavelet.HHH_firstorder_Skewness_232","mkm2d_ctvper_wavelet.LHH_firstorder_Kurtosis_228","mkm2d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_226","sub"
-0.144990148925708,-0.268558946999807,1.40288253780765,0.275721800463347,0.862616966133417,0.141302119791627,-0.783529173411963,-0.419688728040154,-0.44324435660651,-0.300568677707761,1.17369929853163,-0.628442136658657,-0.332278959587244,1085983
-0.122104946262199,-0.0542653484659368,0.200657181245088,0.662222399085186,-0.453696828191531,-0.00689022574929549,-0.980562175537428,-0.348104741485116,-0.559219650070832,0.329575190261047,0.180979947640694,-0.536967338003344,-0.957386667556602,1125173
-0.110304444002877,-0.645292897954761,-1.31277195749427,-0.37689534789921,-0.168991145073896,0.00672351484263847,-0.494584907454371,-0.489468683532007,-0.35756051039144,-0.0763790611177812,0.20559110600113,-0.641156909620724,0.477326028769902,1154608
-0.112155509348786,-0.323498342047303,0.850921800261826,0.284407900431235,-0.42958571853175,-0.38262934020151,3.3578512242586,2.61740783485599,2.52515196281093,-0.414154600221273,-1.21682514605131,0.126952960829509,-0.238192085132343,1181124
-0.144241505402282,-2.95338206820538,-0.460845108394831,-2.60559730428733,0.483588620346246,-0.550975534687903,4.02758899052383,-0.0482696495033359,4.4451342132283,0.110080926170551,-0.265591798535475,-0.55496825059997,3.20813439339108,1183075
-0.163742693725624,-1.27365754432093,0.0637789562715629,-1.58946326024356,0.0797886325273965,-0.0486426824450612,-0.544562659034565,-0.365974300339981,-0.383003029448382,-0.639423046506412,-0.10767886201963,-0.661200098218767,3.79947013613327,1232870
0.0625284951354875,-0.144279942722791,0.346969164738446,0.100955663497937,-0.380619721883324,-0.00277020692826966,-0.965456851648818,-0.364757756213079,-0.490313391125339,1.15927840331752,0.667915833699956,-0.12851925447158,-1.42399846659942,1279943
-0.124233544460257,-1.68668116690368,-1.00254485212489,-0.286030518188971,-0.349335077116285,-0.468373814055168,0.543841792248102,-0.271112274341606,0.274453113345094,0.172592511225197,-0.545880281388669,0.438760301634603,-0.553903468299865,1329352
-0.15173421948935,0.401658900385372,-1.39734278488104,-0.0754253696697907,-0.412799335494938,0.0928448920244961,-0.166926973019234,0.568922042166334,-0.24776198362566,-0.485952939190629,0.836852107278272,1.12191728126794,1.14045093662445,1330263
-0.335968986421685,-0.357384251778512,-1.21982328972274,2.91267111087295,0.54161240971789,-0.471419464116879,0.621878447060206,0.457225459318991,-0.118659254044846,-0.690138490744274,-0.143297919415287,0.250453339229606,-0.756297394678927,1364384
-0.237595686152442,-0.567913871347314,1.07223304739818,0.256753848208916,-0.15603517271466,0.054645994841985,-1.45888532715739,2.24917875927611,-0.62889174932743,-1.23643618332311,0.574889049546936,-0.534460153809424,1.57703729896593,1386095
-0.0896133972513434,-0.14846212167327,-1.33500992228802,0.180239320408321,-0.478955667864415,0.155037239200059,-0.492667643379227,0.0186629141853775,0.469114686067872,0.0419658576123333,0.614255305353697,-0.484227979235588,0.283120388153689,1458656
-0.186518544278312,0.0893357567715045,1.28943635094053,0.0330913492775756,-0.389626155096582,-0.078528941985855,1.28799967509449,-0.351474005158404,0.107153615953002,-0.629922517526817,-0.631091132175875,-0.0852366016826854,-0.655386260308215,1485662
-0.0944321005270188,0.52361955183708,0.25612905997972,0.245284565316123,-0.218181764018387,0.159969248288591,-0.143653158023363,-0.415576109115055,-0.225408885467594,-0.192346551928368,0.361956841825869,-0.547922641705161,-0.427292194392658,1497807
-0.109771308283066,-0.998428921494285,-0.279562392966169,-1.07670773972138,-0.288732376589766,-0.0232394122820458,1.37710396278687,-0.231599057743177,0.709351493978623,0.3015263412972,-0.0565628586797367,-0.53971729331098,0.0165423797918556,1501387
-0.0567760764151667,-1.99351639959578,-0.185636882527467,-0.985554605315376,2.6460532324616,-0.0266061746983344,-1.39036803976655,-0.362720491743648,-0.675253370129729,0.980550558967444,-0.00665730596980715,-0.523177995917823,0.582760327713359,1518948
-0.141949181140857,0.343707014762284,0.678629184022361,0.250110104036597,-0.201641396089296,-0.0823854574855882,0.89934370378489,-0.399635941374002,-0.0648232461193255,-0.238416549548252,0.0214175822146315,-0.564212814559789,-0.937221721780983,1526417
-0.172859077881633,0.0994363943292413,0.10258433408281,-0.400382270409969,-0.304007072871566,-0.109085578717749,-0.753398851533961,-0.321625559929051,-0.0568397529414119,-0.153098567200284,0.11556558009963,0.464729214853311,-1.3390827343085,1565177
0.236559074371595,-0.132853355202985,-0.342560029586958,0.356419711394908,-0.470860852673863,0.0143550802024942,-1.28696607079735,-0.292575041206267,-0.462822870414102,0.515194544668715,0.740650613242542,0.591067275285068,-0.625849892994803,1606693
