"mkm5d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_241","mkm5d_gtvper_lbp.3D.m1_glcm_Autocorrelation_240","mkm5d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_239","mkm5d_gtvper_wavelet.HHL_firstorder_Skewness_236","mkm5d_gtvper_lbp.3D.k_glcm_ClusterProminence_235","mkm5d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_227","sub"
0.571178487239207,-0.191738156187941,0.234142000409542,-0.0777156922165461,-0.110554773449418,-0.308007855613688,1085983
-1.98026620669537,0.167956587122375,0.0956724967950025,-1.00862738975409,0.513710964638361,-0.327997150017379,1125173
-0.972957806052931,-1.33616375881645,-1.61460293241701,-0.118877948179018,-0.0436464582875623,-0.296348628295861,1154608
-0.65718213635793,-0.600738999790293,-1.32254110953213,0.134242613053264,-0.570296132639581,-0.175025924219748,1181124
0.306014597798941,0.739442371733628,0.744768140998412,0.263911595559218,-0.00266627104735053,-0.317453487864118,1183075
-2.09105301558304,0.154337259380434,0.491891764660332,-0.836074076460632,3.2691888406197,-0.282599536042121,1232870
-0.269282634005684,-0.440688740421992,-0.00278968448833087,-0.213651702786987,0.298250719424445,-0.313748765000884,1279943
0.387323783390186,-0.518424908743053,-0.0986469246124428,-0.754754496300183,0.362348427450114,-0.318623996785671,1329352
-0.0985293333828954,-0.468128391955444,-1.03338483104297,-0.33253507339281,0.893833075488644,-0.215340901206623,1330263
-1.08729039303058,-4.25478089365108,-1.36817039236528,0.455687297133929,-1.45800710638477,-0.307033290628375,1364384
0.99396867094837,0.752252385915713,0.834666254978332,-0.760255706732984,3.89771172117354,-0.310959618162086,1386095
-0.690386281638861,0.707215704569489,1.16172508380482,-0.829483799834647,0.357233746135592,-0.329629400076159,1458656
0.949155200565838,0.684354821621637,0.580787393268357,-0.520042391358174,-0.57384126170817,0.552378054238248,1485662
0.190989279226915,0.188546352474626,-0.478782057107496,-0.844572006134211,-0.804333514571763,-0.277573224199124,1497807
-2.24348771329008,0.288059207654046,0.202302100409717,-0.806337605834536,-0.788806045291104,-0.310407183463168,1501387
-0.92769093001911,-3.55890949365691,-2.54236199446431,-0.819888966907443,-0.0267730786435055,-0.319726581850814,1518948
0.394515258919153,-0.449059000192364,-0.294277665811394,-1.05081322844961,-0.74550619278534,-0.314652786463002,1526417
-0.281611095792307,-0.509196060358768,-0.534455030472462,0.371528623110663,0.0820147723121237,-0.327004670198963,1565177
-0.636401175951201,-1.98289966009595,-2.5837197880147,-0.845237386509411,-0.292930213750097,-0.136544011075511,1606693
-0.514932407525494,1.43065802527415,0.659549739758726,-0.469996111237345,-0.021621465063275,0.323863155468564,1612262
-0.645183782008455,0.00756478685322015,-0.39273226760749,-0.243823877652411,-0.763618811333954,-0.324462618185311,1614566
1.97037195141942,2.1449300982493,1.45963129342685,-0.918187835291244,-0.890403094127838,2.0389333699993,1644034
0.172039493108988,-1.36408296596081,-0.678759513074484,-0.714901230032396,-0.694864468003165,-0.324541314997196,1668599
0.115490310758684,-0.220133007093121,0.192185618312221,-1.00750052041385,0.520721748203118,-0.328727173938469,1671370
