"mkm9d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_245","mkm9d_gtv_wavelet.HHH_glcm_ClusterShade_238","mkm9d_gtv_wavelet.HHL_firstorder_Median_237","mkm9d_gtv_wavelet.HHH_firstorder_Skewness_236","mkm9d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_232","mkm9d_gtv_lbp.3D.k_glcm_ClusterShade_228","mkm9d_gtv_wavelet.LLH_firstorder_Skewness_226","sub"
0.516830484335808,0.372141450737772,-1.16168328326674,0.0762926181426613,-0.197401589398519,-0.459124174219456,0.77054336422242,1085983
-0.813763492347277,0.106888869655601,0.00665233673714893,0.189229988065726,2.46176099630604,-0.256983571751492,0.504878878424786,1125173
-0.505778013582273,-4.21954935944637,-2.55667591976676,-0.642157889230396,-0.357194770233117,2.80557396106743,-0.633686216540587,1154608
0.607073574007763,0.128059231595283,0.361354334157924,-0.190388565573117,-0.350868498997143,-0.236453740755065,0.206598691938334,1181124
-0.814165372595727,-0.125585918252214,-0.3718546886996,-0.726937724284421,-0.300161118431556,-1.10997724430859,0.639224033490474,1183075
-1.36932979939255,-0.208196304883478,-0.693015256198497,-0.513388484546233,-0.348187048987326,1.09435230126777,-0.0703823054552539,1232870
0.0499311357988434,0.0783258897174098,0.386567709431364,-0.062933687314676,-0.230717108635192,-0.372982104671929,-1.65998336398463,1279943
-0.129404593578433,-0.00406399089506438,-0.372771349469337,0.0891757372608198,-0.324224461764911,1.82347403903575,-0.119391812784025,1329352
3.38402313925143,0.0927278293112141,0.151287489832522,-0.42378593469615,-0.34980177421009,-0.997919082941689,0.652173403598418,1330263
-1.03299951954318,-0.67462538231886,0.983640852609501,-2.72768999821938,-0.243042018446265,-1.78989841137627,0.636691437176963,1364384
1.11706317128498,-0.0317691852343871,1.7375857729343,1.15080489483453,-0.35031868731841,1.40750618713289,-1.20019292872717,1386095
0.0705698808858221,0.328499405897772,0.795364355368696,0.272553163551335,-0.187132389500313,-1.00902708240806,1.37201912613832,1458656
-1.04110404861709,-0.00654750527438658,-0.371349742814966,-0.641205203104055,10.8874093332273,-0.419414910585076,0.848892707567997,1485662
-0.352164676889297,0.0303968386285614,-0.16264019199402,-0.324691596188023,-0.33991867235942,-0.823227081464239,0.37631074405197,1497807
-0.98233395503337,0.140573173426409,0.0388189323657631,0.406788399751342,-0.246396492684163,-0.162585037903268,-0.336351382495718,1501387
-0.6902388037691,0.440927881749933,1.58263799240949,0.487325245120633,-0.335483206866291,0.0330743919648669,0.543255132538072,1518948
0.434920264356605,0.902644206018363,0.0676555831708623,0.518217652304808,-0.353792772556107,-0.551485847952975,0.561633287129119,1526417
-0.0210947637700891,-2.17077866766955,-0.734886235565125,-0.896248385286408,-0.357469930771458,0.235717227291056,-0.799787702284899,1565177
0.356077136837191,0.0953117167767196,0.0664969499415347,0.29150559102691,0.385348830302518,-0.394493841852272,-1.60046621620513,1606693
1.29534871668339,0.0978907287468683,0.511873263892354,0.176335839871398,0.456264895342582,-0.50437674359668,-0.395642995227686,1612262
-0.4926686963462,0.267994361267096,0.0571547682676139,1.49528319002666,-0.357977283856954,-0.401330423044666,-0.291703952670131,1614566
4.40930133708524,0.0847125010209271,0.213587047617495,0.0705389771090306,0.428475583927317,-0.811663404377873,-0.732761506089928,1644034
-0.568809606263867,0.474423280296089,-1.21221426356132,0.455464793920857,-0.260591483487117,-0.622755958048534,-0.385127885591636,1668599
-0.933390560471579,-2.53220213064777,-1.23736116653461,-1.25175240184013,-0.346578985012088,0.634663586586967,0.551270834735703,1671370
0.787063077598245,0.730891068898422,1.17750231486141,0.83240331244935,-0.26365170865805,-0.798009159468936,0.927710544028031,1684230
2.12146701196582,0.0511258633620218,0.40934094045312,-0.194864422050807,-0.339032083678573,-0.836996773316549,0.0797496661436028,1692385
0.855684680287291,-0.0336441548783751,0.0322408320674905,-1.24391948962421,-0.320897148691514,0.471982723062022,-1.63574430409316,1720713
0.460295267217837,-0.0357850991337947,-0.0220686242152067,-0.0189242825549949,-0.13490823494175,-0.348030527733512,-1.31875473670245,1738800
0.864906531983783,-0.322403729883008,0.186319859121605,-0.176505472214858,-0.0438043675463392,1.79135653960184,0.110653391496158,1740845
-0.443942105149754,1.39734301364371,-0.89862958212527,0.556784090057361,-0.330610365949858,-0.142615288682551,0.816895265748727,1742294
0.740759187682119,0.594701079739522,-2.20624251620843,0.164676862401667,-0.357098108087377,-1.23715894475851,-0.906446558532028,1767700
0.364348315417239,0.148507479939914,0.24747005695066,0.451860269084935,-0.262352589259864,0.0226371225058151,0.25770455310843,1768972
0.284406187883368,-0.24829243401953,-0.972246381186167,-0.665620577658699,-0.353504367451309,-0.10860970990631,-1.38331473698009,1889409
-1.35333663708904,0.0880989329422718,-0.328687259574646,-0.194869152665843,-0.331637463705617,-0.521724645740701,0.788833303815167,1915938
0.281559410989938,0.0494253863036026,0.343920589375349,-0.354783578228945,2.92936315459201,0.347909321964522,-1.65072051449677,1916742
0.80893890634555,0.121217747704041,0.588101509016722,0.397036794932339,-0.336494423943116,-1.3944056296446,0.385611352842473,1919296
-0.312241005064979,0.175697316166303,0.783219135343669,0.435303398661789,-0.34161504778294,0.467121620000238,2.34581141880077,1926770
-0.0797014121159115,0.292955951897049,0.0223384893168143,0.997308469133305,-0.326874062022054,0.270630473371946,-3.6770620534668,1938156
1.01213043595792,0.14295066208059,0.345166539008929,0.163313586204536,-0.113457567675966,-0.506372667487474,-0.157842264134103,1938561
-2.09941104980304,0.144074734184274,0.33100897251837,0.323512854547035,-0.326096588496673,-0.422209493568615,0.996081113637763,1966316
-0.463511310572749,0.138579729513725,-0.287496135715288,0.043269846819202,0.14475872276781,-0.430197081852679,0.928107694911305,1967281
-1.35333663708904,0.156005627949954,-0.4935425131387,1.57536166062714,-0.345402335942058,-0.919414639256821,0.485012373255897,1973544
1.66934642227086,-0.550331138520407,-0.259411238274579,-0.905000759607254,-0.281032543973754,-0.00988274380797987,0.797760535017643,1975401
-0.702854220336423,0.0501531101581461,0.651852523246593,0.167763841867144,1.54457625328142,-0.241866851520415,-1.50539620150389,1976407
-1.33698672749785,0.267497794013685,-1.47456755113268,-0.250049807117354,-0.350142676499403,0.490645664859964,-0.551221634084742,1978972
-1.7627615920589,0.00846123374241654,-0.828634619162548,-0.179531903634026,-0.357680835950388,0.180751528256944,0.802809001834907,1979045
1.00085685398767,0.103874339924411,0.305100950635894,0.172474401426523,-0.00233094107752918,-0.658268162487344,0.730519440534077,1979422
-1.0674159040729,-0.919957574696858,0.718374114757067,-3.01006093886222,-0.271089073418714,3.52484596211755,-0.987966413051355,1980052
-1.2795218936702,0.171248027579334,1.69082241751389,0.452513624169967,-0.26923760627934,0.390737565540352,-0.892250528652928,2001182
-1.23420299833231,1.93026548254638,7.26398673146268,1.08894857980841,-0.304489127662094,-1.38993596474141,0.817084713643802,2002465
-1.35333663708904,0.083379828362444,0.838785346238217,1.13190373018336,-0.227124057146316,-1.08586308762811,0.385688162065356,2004451
0.222529778966088,0.443947578859091,0.397916359884089,0.279366489157451,-0.356490481717459,0.315816074318846,0.130143199575133,2006164
0.523621935922792,-0.0144753982155245,-0.227097728159174,-0.220807607523436,0.186107163525923,-0.426716345033042,0.238987043332067,2007309
-2.23589808338887,0.105214927143019,0.12017578672384,-0.286938719293845,-0.284153903636055,-0.591260600660344,0.0204036081239245,2009915
0.573066598632071,0.146495333911104,-0.511312467138409,-0.020220102610753,0.0291047928192966,0.259563744711275,1.28379710867662,2010259
-0.37186749577445,0.191262606692464,-0.094217053487764,1.16350339817269,-0.354166505172705,0.215118137741088,1.26710072536773,2010554
0.649592511669381,1.11030666560614,-0.3592937492117,1.02690167734209,-0.353064133914975,0.626519743557951,-0.596917222513322,2026671
0.585830858614735,-0.0330064355481459,-0.829167873905709,-0.108114753724933,-0.141340451355832,-0.00373205492227601,0.399672423339851,2033049
0.546824095975624,-0.172790235615826,0.318361624345891,-0.447804327344882,0.0332183267451586,0.830440314345578,0.105044648562181,2034136
-1.19285524909976,-0.00645565546573995,-1.18504639597585,-0.958726100605154,-0.360706416927752,-0.661767962000459,-0.0715102869205542,2040495
1.0684119715577,0.343674776283696,-1.88216167034654,0.0481045454902217,-0.319384117076251,2.05268026392173,2.31364206130084,2047354
0.681090756700847,-0.0822078200409784,0.512481765943629,-0.26106282026107,-0.0425827162953163,0.490557603378443,1.07438299371619,2051378
0.0551509198050605,0.0938966825007378,1.68620965282412e-05,-0.0745948808110013,0.27663789189414,-0.581937062560893,0.27850837555076,2055667
1.71580432942236,0.1195526854433,0.30660867762679,0.163966534498934,-0.250837826762108,-0.419524150977985,-0.00998213823066986,2057358
0.530275668019708,-0.843504255485534,0.277340959168611,-0.429175793462705,-0.00450220384367827,1.28686833304324,-0.537057767700217,2059713
-1.67642706539728,0.229926827877153,0.576561533863355,1.68576171597999,-0.35078400049503,-0.55073658844299,-0.700696037971233,2069079
