"mkm5d_ctvper_original_shape_Flatness_250","mkm5d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_ctvper_log.sigma.2.0.mm.3D_firstorder_Kurtosis_250","mkm5d_ctvper_log.sigma.2.0.mm.3D_glcm_ClusterShade_250","mkm5d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm5d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm5d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm5d_ctvper_wavelet.LLH_firstorder_Skewness_250","mkm5d_ctvper_wavelet.LHL_firstorder_90Percentile_250","mkm5d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm5d_ctvper_wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ctvper_wavelet.LHH_firstorder_Kurtosis_250","mkm5d_ctvper_wavelet.LHH_firstorder_Median_250","mkm5d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm5d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm5d_ctvper_wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm5d_ctvper_wavelet.HLL_firstorder_Median_250","sub"
1.40288253780765,0.621346202301862,-1.33245192943401,0.506945111202334,-0.215675904095937,0.663590479716479,-0.61438591843742,-0.172137211276568,-0.339546724649209,0.891562924928758,-0.221198025824936,1.30631347867031,-0.663795539586942,-0.330378048182871,-0.29719489698202,-0.15282204208826,0.245947132360704,0.392558102409997,2.03434366777744,1085983
0.200657181245088,-0.571136509206253,-0.242706319257545,-0.185830236166964,-1.85050323040896,0.38820857121508,-0.84833782409475,0.241242178511495,-0.492894560101112,0.48124041275618,-0.377601525144849,-0.414738526244395,-0.565787236794882,0.217314893499878,0.385075932377644,-0.123615829437563,0.887755390832413,-0.427229034707562,0.905879107043994,1125173
-1.31277195749427,-0.184995368050484,-0.147183972334034,0.0161578620859883,0.96310000270644,0.207807593545052,2.16999322051213,0.68242025948581,-0.314237472817646,-0.79699428222593,-0.25666285901141,-0.250650013195134,-0.640642513734804,-0.294720273379459,-0.00896684622622796,-0.113651508950357,-0.540812827036046,0.326464338711852,-1.85215080714266,1154608
0.850921800261826,-0.52672270502715,0.541167514984193,-1.86971876248444,0.865411670984214,0.437412075688828,0.102812339691564,1.84062889534681,0.658279185183947,0.1393819999185,0.0762257332934611,-0.492742190387659,0.0913107573855177,-0.043884670407287,-0.182415587214181,-0.074445090649572,0.329609090199774,-0.551355964176453,1.19157923309462,1181124
-0.460845108394831,0.614945019683584,-0.424623630502006,0.0931761007712805,0.946728041635867,0.623160154098282,-0.767687487644483,0.380321208908541,0.199654980379257,-0.377151521490605,2.20377649643758,-0.050803702177771,-0.571401373439794,0.79057636994776,0.173271137371046,-0.134254497159336,0.465548356784352,4.18434590001481,-0.672596896548014,1183075
0.0637789562715629,0.150189293543574,-1.01079386576377,0.301140444550866,0.599580013918708,-4.63000789391461,-0.405157886432766,0.753303663769108,1.54677582985241,0.582458400354754,1.2780593158542,-0.131599379823778,-0.684307882603472,-0.91092684173561,-0.675243422204755,-0.176997039045629,-0.47814249880528,3.21232771334855,1.37538510267861,1232870
0.346969164738446,-0.309266690476348,1.17636756700301,-1.5861847674912,0.0407067963272424,0.361688001035202,-0.625449475669594,-0.538372332270692,0.173929857182707,-0.923181382123331,-0.643911678161192,-0.560050571304784,-0.160342035234565,-0.797702542597637,1.16447352869513,0.0778525954915942,1.44335259430461,-0.648370140681989,1.32912255529554,1279943
-1.00254485212489,-0.443875454287902,-0.717556378311143,-0.449050322966018,0.419377266233144,0.417950142680882,2.57537615567676,0.17096204579568,-0.176355924087959,-0.482815820767633,-0.344354033323979,-0.543327593093007,0.568036688644808,-1.65878092996804,0.366053452690032,-0.0761624756391231,-0.675497172889531,-0.648992836711428,-0.759899515505746,1329352
-1.39734278488104,-0.526794142758569,-1.09277790814757,-0.383739418444602,0.338046527283759,0.264539421204466,-0.249442910646792,-1.85345415831881,0.0404221423975068,0.37343780998376,0.173520587757965,-0.313462569658368,1.06981632083283,-0.0691956543317504,-0.361120780206453,-0.10619869321563,-0.861015224686896,-0.816312811395694,-1.60457674852675,1330263
-1.21982328972274,0.708434362678569,-1.18987658231446,-0.56129248522611,1.0719062032995,0.976507610607561,1.07813409070705,-0.588097201185421,-2.58222397508692,1.05464059154411,0.572990632420599,3.37303985697808,0.178012890668161,-2.7901739364281,-0.843725168199377,-0.365002254272607,1.06540076630827,0.0525671525169173,-1.80224351963715,1364384
1.07223304739818,-0.163750567988397,0.0479187255664887,1.29549349438536,1.02554052114422,-0.37629711968473,-0.618854697637931,0.234034492091316,0.601733717139793,0.57395478188235,0.249463737502974,1.83568644588556,-0.564897280707657,1.7864977876919,-1.23208459741952,-0.250262393060752,1.03822813340902,0.30479091010224,-1.85346820364517,1386095
-1.33500992228802,-0.592994247763888,0.146415359431936,-0.166217820014004,-0.695203212054568,0.229781056999623,-0.278903292076327,0.0986465970444276,0.549360588734046,-0.274402611968453,0.176235924530166,-0.460349789640545,-0.484530988581378,0.336544530049838,0.0652490224776997,-0.0899462976457809,-0.0928986186918825,-0.319879272115184,0.211776010592371,1458656
1.28943635094053,-0.462091327066223,0.306243949028853,0.0345019480735913,0.111057166260066,-1.51767423501254,-0.743723754065872,-1.90291651972706,-0.445230325602131,0.265143171776549,0.556265256768569,-0.245146723618544,-0.0181527036330868,1.31313434476103,-0.675423267384712,-0.188698005786521,-1.01073908779517,-0.717251754813323,0.0586989693128285,1485662
