"mkm8d_ptv2_log.sigma.2.0.mm.3D_glcm_Imc1_241","mkm8d_ptv2_wavelet.HHL_glcm_ClusterProminence_230","sub"
-0.920944864793868,-0.0949092606432882,2250648
0.447900382177224,-0.277168733568303,2250836
-0.113274054532266,-0.317991382659081,2267382
-0.129645495326253,1.81662468076581,2269346
0.53079570731856,1.78291847726346,2271329
-0.380021616279141,-0.340235319327307,2274521
0.788870246401665,-0.298855619070717,2276121
-1.95028554208366,-0.171864005795066,2278618
-0.093746975159351,0.0465801504179317,2285214
1.46812254078691,-0.361299920671969,2286108
1.4759345161051,-0.256779793993215,2293123
0.432322937375674,0.0909121033843911,2294852
-1.08868827469553,-0.174534819869775,2294873
0.819482931611925,-0.345347042364757,2296332
-0.209282426504769,-0.292702803756471,2305114
-0.104719008649031,-0.121354919878302,2305115
-1.52441360131027,-0.349478057840836,2306459
0.518215671728994,-0.133097135822779,2306893
1.1572640725743,-0.237478330021681,2317120
1.09878592189175,-0.362640872539375,2319068
1.08147113290065,-0.0979014169726337,2321962
0.197786736276125,-0.23977744699248,2331869
-1.66701988415,-0.361016809309362,2336735
0.650894006160411,-0.206024752238407,2339674
-0.469538187431811,-0.362505540132839,2340155
-0.0142623056413775,0.471748357719751,2340322
0.750132222347477,-0.291601325701919,2350037
-0.109445729765938,-0.22718614376865,2352038
-0.747038363403436,-0.0387841232140017,2359944
-0.165979844206152,-0.349360872392398,2381907
-0.120017262558277,0.502366937315793,2393207
-0.0356349429219225,-0.248424163360175,2395415
0.155455361245927,-0.320516278148646,2395943
-0.238515900477223,-0.336164316895639,2401405
0.50296199351278,-0.284975819857519,2405144
0.111133006987282,-0.0551271957568466,2414406
0.830699509532216,-0.342349256113565,2419459
-0.169460576408257,-0.325008212377746,2425694
0.819726628648199,-0.351793853037331,2426863
-0.664540627292375,-0.297378282641995,2430773
-1.27703893860413,-0.302519892286639,2439458
0.26042504599148,-0.305290102332752,2443354
0.112098777311974,-0.273876034244541,2445526
-0.276755280103273,-0.316744267234763,2448298
0.729209929239803,-0.203761632965936,2453577
-0.0192463648488883,-0.139252374049888,2474709
0.65599448119204,-0.153455236259574,2480056
1.00893617048484,-0.054443339264862,2480330
0.225050957825525,-0.285610904037768,2487135
0.742272873686002,-0.357601640142311,2488660
-0.341592281423347,-0.287815702931517,2490180
0.866043161433472,-0.219309854420406,2493534
0.0756527563688074,-0.195914392601443,2498991
0.668763355898629,0.0164236935315092,2500377
0.331405425089101,-0.235898025790939,2504802
0.10959947106993,-0.271826370440232,2510402
-0.274242822724797,0.0128541911117614,2520618
0.811842842422375,-0.0814835422666289,2559453
-1.43730623397315,-0.309137537246691,277752
-0.839282303034693,-0.351746150792658,308862
-0.224687660038384,-0.34604208690626,58325
1.50400684510659,-0.164731963942465,92173
-0.713997749300883,-0.271802537106906,923666
0.830557702894412,-0.0669462677520693,965005
-1.47560890460147,-0.298574524196547,983079
