"mkm7d_gtvper_original_shape_Elongation_247","mkm7d_gtvper_wavelet.HHH_glcm_ClusterShade_247","mkm7d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_247","mkm7d_gtvper_lbp.3D.m1_glcm_ClusterShade_244","mkm7d_gtvper_wavelet.HHH_firstorder_Skewness_240","mkm7d_gtvper_wavelet.HHH_firstorder_Mean_238","mkm7d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_236","mkm7d_gtvper_wavelet.HHL_glcm_ClusterShade_230","mkm7d_gtvper_wavelet.HHL_firstorder_Skewness_229","mkm7d_gtvper_lbp.3D.k_glcm_ClusterProminence_226","sub"
1.02769013153375,-0.0205060192656168,0.419253900471483,1.00958652323137,-0.158068116739936,-0.347061287297417,-0.318654640463413,-0.0731102901739838,-0.094150030870461,-0.114232029782805,1085983
0.903315011727641,0.123933092232106,-1.88266058910117,0.266111280112926,0.313601419152114,-0.63801532888218,-0.337828847765597,-0.576899629153144,-1.02356145392997,0.533791254904353,1125173
-1.09125817683295,0.317651294529042,-0.934645846760873,-1.21772289724614,0.845971191307009,2.14178908398957,-0.316481095096652,-0.0949233963789553,-0.106781442037598,0.550330500415287,1154608
0.128547106063381,-0.194250426039763,-0.531183116024558,-0.126277459006122,-1.96205419013451,-0.460051155786096,-0.197510320394916,-0.492364153151524,0.210627829803258,-0.588158040585329,1181124
1.3884677017123,-0.199197202727963,1.1698446623615,0.233297635907189,0.476707272852837,2.24154376191462,-0.328780757923751,-0.254787960680458,0.386508477710463,-0.138309765167475,1183075
-0.515882743954256,0.0662036001687736,-2.571922082972,0.543451739515582,0.286209021992069,1.58945786454194,-0.298331168119465,-0.195978285752461,-0.865381682208124,2.61242008899207,1232870
0.0607759317154871,0.0833735167016326,-1.00372459478055,0.374075400124343,0.156438261097157,-0.541914071452912,-0.316057084138288,-0.168450008374684,-0.239847144214995,0.270078487675283,1279943
-0.201139121923733,0.321935260515962,0.696770373011203,0.925272386382572,0.260978520497508,-0.222258012899704,-0.33028073574925,-0.306918252693218,-0.777735019538366,0.454458975374678,1329352
0.300674203552877,0.083124864036416,0.201316311294451,0.197316577492585,-0.205752757557373,-0.211446262661486,-0.132117338406513,-0.163215914536426,-0.347273898072297,1.25674001540549,1330263
-0.778798785706111,0.150538087500506,1.41611183758898,1.30343356532608,-0.403727441365516,1.83863579014931,-0.321183599476247,-0.0748289188884749,0.442956672916411,-1.4969059423325,1364384
0.550834506291019,-0.165218302366708,0.654888373526378,0.614420228387082,-0.839125070887684,-0.113746513777167,-0.324160364323983,-0.266229343417702,-0.693708275587291,3.75683983666557,1386095
-0.929661778444626,0.0564713961079252,-0.424635274825445,-0.522211394639656,0.261669399077618,-0.596749502202327,-0.3391225154339,-0.581874727316309,-0.813864624915965,0.357294766496051,1458656
0.705670136509656,0.107606136514548,0.0733053088293448,0.108761450803707,0.161362956340644,0.114534501143141,0.685753763173184,-0.234290060421533,-0.522121317819761,-0.548192042956118,1485662
0.275885909030906,0.115825668529178,0.112054070905034,-1.13162409177857,-0.822561968827602,-0.289796749046846,-0.259923959985894,-0.249312923846295,-0.838051846902562,-0.834625298927936,1497807
0.100023363668544,0.0805120622326924,-1.81976351389273,-0.742135234243314,-0.299254241361256,0.484785065244168,-0.318009489000315,-0.357764291762053,-0.799580110821311,-0.798260502830192,1501387
-1.34544525662363,0.218369618707738,-1.93382872916362,4.6252039130507,0.795257202054625,0.0888651905072236,-0.331027500483528,-0.253855074654781,-0.817446632536984,-0.112422273183499,1518948
1.51096136027969,0.927914478147184,0.251059727551131,-1.36455346482728,0.8013080625391,-1.41450432543947,-0.321807734198844,-0.366304247410196,-1.0705011106279,-0.828348821767288,1526417
