"mkm6d_gtv_original_shape_Elongation_250","mkm6d_gtv_original_shape_Flatness_250","mkm6d_gtv_original_shape_Sphericity_250","mkm6d_gtv_original_firstorder_Maximum_250","mkm6d_gtv_original_glcm_ClusterShade_250","mkm6d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm6d_gtv_wavelet.LHL_firstorder_Mean_250","mkm6d_gtv_wavelet.LHL_firstorder_Median_250","mkm6d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm6d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm6d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm6d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm6d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm6d_gtv_wavelet.HHL_firstorder_Mean_250","mkm6d_gtv_wavelet.HHL_firstorder_Median_250","mkm6d_gtv_wavelet.HHL_firstorder_Skewness_250","mkm6d_gtv_wavelet.HHL_glcm_ClusterProminence_250","mkm6d_gtv_wavelet.HHL_glcm_ClusterShade_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,0.109126862134109,0.0317970753540201,0.730746180754473,-0.122341128748115,-0.697013811563537,0.115831917791968,-0.0686949656789624,0.864216249341299,-0.209410234736272,-0.0312868934428022,-0.128655178074328,0.441882624550261,-1.14530198465998,0.256687997580156,-0.110473153604832,0.0710721146708333,1085983
0.962137579248856,0.796438141055738,0.949164688345049,-0.195754976134859,0.104710199496727,0.520201216654106,0.0169554440039422,-0.270689295312366,-0.143190082351849,-0.119735582423231,0.47169501112126,3.11388147162107,0.0962034054699701,-0.094498581475244,0.413300734625627,0.0109526001893287,-0.229386871302753,-0.10990688728512,-0.128371573497378,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,0.85319151184971,-1.96331710495497,-0.680478667008393,0.548722589445928,0.574706149210387,0.204926300625341,1.22816849812211,-2.69980509410181,-0.374545134069337,0.533838011284996,1.79766146170991,-3.15907983679098,-2.44256879068013,-0.634532179118919,-0.0960628834311383,-0.242697790779534,1154608
0.623014364482949,0.822227092376877,0.413981154496069,1.06168566327174,-0.491776097762979,0.308101624284147,0.385103093086353,0.242181912157696,-0.268932011580719,-0.14057335705002,0.0939952012211528,-0.0813529802144777,-0.4224956659386,-0.148554019745853,0.252550166197708,0.287334991094469,-0.00827877500157577,-0.36725927086924,-0.125044939072841,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-2.04218265193597,0.0499831327723578,0.648216131709053,0.343705228175555,-0.671161597442209,-0.139471543557409,-0.266592307713668,0.693002257914726,-0.352135400000524,-0.335838393431669,-0.247040334507295,1.4948780519608,-0.437001942139792,0.523233336862565,-0.348437714814972,-0.0536390996446004,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-1.04876815308528,0.0815572108286302,-0.121516414485373,0.00224351404385006,-0.428222366742399,-0.560959573644606,-0.277883388584772,0.234049516787041,-0.331627870928326,1.18891393654931,1.86279325505324,1.1861902022084,-0.474979132051027,0.833431809729398,-0.404830701795367,-0.101428676601502,1232870
0.753640874637782,0.738301545200129,1.17260163622685,1.38614148817863,0.364033536015061,-1.64278910576489,-0.409879514205823,-0.981794584059213,-0.409608256504867,-0.316553265370852,0.360861093274508,0.152172636260277,0.0432076158903051,-0.114607373721233,0.320719138215179,0.396392496899821,-0.31991445323075,-0.13928143027761,-0.17220485534606,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-0.407923331982519,0.0809699465622331,-0.140022833007709,0.841186418806329,0.437879057491512,-0.370227399181079,-0.207620045162069,0.651494997576194,-0.355287823578909,-0.399910839033575,-0.185073084177428,-0.168771909791315,-0.321627171237099,-0.510004478401539,-0.252234486468692,-0.204097241367988,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,0.0336896668165673,0.0598220969630821,0.680715454115277,-0.236613430152416,-0.417634426404007,-0.422887863766423,-0.224864408988402,0.567357862510858,-0.244047525709311,-0.188961580494436,-0.123124231276264,-0.0920137772282267,0.040708073594685,-0.454026048145074,-0.37348398247702,-0.146917083667097,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-0.0958237066549695,0.0556127097601149,0.619287206427244,-0.0970291924475531,-0.275964482099427,0.0555630590135536,-0.142021447122652,-0.316047823624885,-0.374225961324816,0.0755849534719575,-0.0653918054245037,1.17133907909019,1.19711868146738,-0.546392598903226,-0.328287225965155,-0.320897402572174,1364384
0.363635750342831,-0.943475186393943,-0.064233552297078,0.626677773122692,0.0896510234522895,-1.24420116361987,1.04826113620332,-0.21849713195872,0.154262316403865,-0.200225002175758,1.1749853097242,-0.367320902187026,0.100873354670192,-0.0440106199345699,0.746974770295075,1.78685406166402,-1.24423923680894,-0.356729235676218,-0.235890737905192,1386095
-0.362001457343579,-0.982195069017342,-1.51061597262588,1.5294217765905,0.332150014957772,1.28900180318202,0.328531730918394,0.150408282226732,-0.190027397762487,-0.115333896496268,0.489053544343626,-0.265630820782379,-0.447676646438209,-0.165016436851795,0.035614813642743,0.78123664645964,-0.675282510822989,0.281202011374236,-0.403698653660914,1458656
0.146635415210695,0.532727165187558,0.233049780442531,-1.87924938180203,0.0476373785149987,0.851599485856151,0.096708669254111,-0.0817002624044646,0.1483466616313,-0.0955688761916552,0.500826092270891,0.692143912275918,-0.237171142493607,-0.123482130618254,0.261598573533497,-0.368633625390612,0.291408918195078,-0.39018295355024,-0.124875880700924,1485662
-0.378308628064865,-0.213830036761333,0.0669437829039815,0.0209061473725854,0.310835464256939,0.344800683361441,1.14844938945193,1.35188284276469,-0.295525988297506,-0.193910592287583,0.429084891494606,-0.299301052535093,-0.086390499369168,-0.119327725802357,0.49352630210738,-0.225760484792007,0.220027222816829,-0.396537256491175,-0.119906303030444,1497807
1.46732281128987,1.70581052643604,-0.762575465046688,0.0564545572471966,0.0625783674229731,-0.291884684542209,0.00416040146674944,-0.299663894345405,-1.68258696819013,-0.186787832053689,0.464084530446308,0.1552559526944,0.0517038197154709,-0.122266020444692,0.0580344012584044,0.0633429890536714,-0.302114545159131,-0.351418090042786,-0.14444047244441,1501387
-2.11439199153579,-1.33821568673436,0.362471577361061,-0.105805699650154,0.0461125921384199,0.502009022513262,1.60283638583878,1.66130365402711,-2.31751675914703,-4.92327607672391,-1.40204796568969,-0.373610170822975,-0.686322001160904,-0.161213595913973,-3.36867220657876,1.42516264971559,-0.571394364216139,-0.0568274785775325,-0.437146077280835,1518948
1.18685892917443,-0.349201686809449,0.343249255736838,-0.0584266874096151,0.360842418368288,0.545868450331325,0.933804438470857,1.29233911869095,-0.462767780102754,-0.297479681282471,-0.15226815314527,-0.358682300536332,0.135252221391539,-0.261489415283093,-0.0183275280015566,0.0714996631962395,0.140619203111178,-0.0742363806320597,-0.0372014893877749,1526417
0.353180363437608,1.23937153475419,0.109079196820675,0.0783971523924549,-0.871884527241715,-0.804671571169723,-4.87161994398725,-3.42552548640154,0.511371822192282,4.06656128030868,-1.49017200418855,-0.372161003681051,0.629898415105863,0.104484307238958,0.512273220601906,-0.713305173264191,0.305351941542897,2.35582907595173,0.481971170861705,1565177
0.44411516853019,-0.0479086016323747,0.207624713042317,-0.391671492938516,0.222879869544933,-1.64169459781535,-0.287237633721887,-0.375497365148838,2.33767470846408,0.0096566804668826,-0.115048372324361,0.543614493733975,0.0227804469765378,-0.121442867088121,0.310764421684206,0.0433225249243692,0.230779860818187,-0.398232486410457,-0.127188193184758,1606693
