"mkm8d_ctv_original_shape_Flatness_250","mkm8d_ctv_original_shape_Sphericity_250","mkm8d_ctv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm8d_ctv_wavelet.LLH_glcm_Correlation_250","mkm8d_ctv_wavelet.LHL_firstorder_Median_250","mkm8d_ctv_wavelet.LHL_glcm_Correlation_250","mkm8d_ctv_wavelet.LHH_firstorder_Skewness_250","mkm8d_ctv_wavelet.LHH_glcm_ClusterShade_250","mkm8d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm8d_ctv_wavelet.HLL_firstorder_Mean_250","mkm8d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_ctv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm8d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm8d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm8d_ctv_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ctv_wavelet.HHL_firstorder_Median_250","mkm8d_ctv_wavelet.HHL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm8d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","sub"
1.30881026026862,0.800584781239504,-0.0769283140251669,0.104014993464578,0.270969992407268,-1.15377992316415,0.605936128657268,-0.421853671915233,-0.113608100170028,1.10225840978797,0.34435068979091,-0.980758125234803,-0.245388289256091,-0.0423023829953198,-0.627698305939859,-0.29546026916301,-0.430162986550141,-0.285849402084815,0.233548731164666,1085983
0.207712242144571,0.603637414643192,1.97966881425016,-0.982531352490676,0.954243308459319,0.388582502501614,-0.839729192438107,-0.620653026865216,-0.0817956703116811,0.573415726032715,0.136056536518608,-1.05050641857577,-0.24250841080255,-0.264825607980824,-0.352783736318378,0.0728019687887745,0.488277013078366,-0.216766578354585,0.0935569231198496,1125173
-1.77978312813069,-0.472203251817337,-0.358136284215537,0.250800338005665,-0.590560148368712,-0.650981948027175,0.0818920500960614,0.195090975092949,0.365724987020521,-1.37798437327,-1.57465589875714,-0.59607851921298,-0.250078519449691,0.418278338933418,-0.856922626989511,-0.333808162074995,-0.372414845522357,-0.304763892525529,0.344439807942575,1154608
0.947046439148062,0.512255643198397,-0.381367255219855,0.408280006890578,0.414632029704797,-0.183154421965931,0.507979710536813,-0.611523311062258,-0.110805605592911,0.0214526761042196,0.49420117958898,-0.624836691009018,-0.229194055724103,1.31958790509809,-0.171487506962796,-0.299556068696699,0.254037001148688,-0.0434859302039966,-0.210233323754745,1181124
0.498026448452127,0.506177227649935,-0.0875319487850232,0.449045806500474,1.26339671167225,0.655798289157636,0.47068122357014,0.713856061222909,0.171310119885794,0.28015969897359,0.71387740416994,-0.697563568716236,-0.248399827303889,0.0969754239217436,-0.755394385864539,-0.331329184912365,-1.30264663414331,-0.301295365582171,0.171699138902082,1183075
-0.040555282256636,0.885648114442777,-0.317208186873538,0.368640855523723,0.234692010982029,0.0858997951737648,-0.945819704852646,0.129444056809198,-0.0891601427164561,0.733570681468213,-1.43158412984157,0.27403799127493,-0.234616989950853,0.825558776752707,-0.895452680033987,-0.333645700281148,-0.674912869595078,-0.301858943796112,0.390345329404767,1232870
0.326442447809471,0.714335481417378,0.100335526850215,-0.641059807048366,0.644791282802545,-0.904624008311186,-0.178914751392811,-1.3906543647133,-0.232837360704676,0.693041511774978,0.982746957604416,-0.449821418582862,-0.191284458882319,-0.0737243441439465,-0.0848423844418025,0.591657015230088,0.647347244361799,-0.22148830583099,0.205840834573574,1279943
-1.12719639939352,-1.48133400742435,-0.371527868022262,0.184343417066534,1.10507446103039,-0.10919086273216,1.4096902626181,0.861696763705837,0.467410914496983,0.278704420099729,0.371396790426438,-0.486951489516821,-0.23820213238491,-0.269148698846114,-0.692502973443702,-0.320943045223284,-0.262592515024355,-0.291909738309292,0.560031356834033,1329352
-1.34905215456648,-1.06866605295259,-0.374842708417871,0.396966924819541,-0.186847076974847,-0.309718345915864,-0.913406032264977,-0.837722719225453,-0.25977496440241,0.542659119559704,0.254704196991771,-0.260919162682654,-0.203084809745158,-1.48348531716644,0.0872537925972793,-0.21147361494915,-0.376974672293481,-0.245205966498699,-0.0462035533280025,1330263
-2.0016901349136,-0.180199441281054,-0.249980030905737,1.91436326354693,0.500268588735055,-2.10487132412604,1.60130933572323,-0.19494483952344,-0.080978457420059,0.770125615374824,-2.62943002778139,-0.0777395574630599,-0.255490535229817,-0.720747604389061,-0.865170270899125,-0.334179953209196,-4.75885999489812,-0.306097395832852,1.07526946631742,1364384
