"mkm2d_ptv4_original_shape_Elongation_250","mkm2d_ptv4_original_shape_Flatness_250","mkm2d_ptv4_original_shape_Sphericity_250","mkm2d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm2d_ptv4_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ptv4_wavelet.HLH_firstorder_Mean_250","mkm2d_ptv4_wavelet.HHL_firstorder_Median_250","mkm2d_ptv4_wavelet.HHL_firstorder_Skewness_250","mkm2d_ptv4_wavelet.HHH_firstorder_Kurtosis_250","mkm2d_ptv4_wavelet.HHH_firstorder_Mean_250","mkm2d_ptv4_wavelet.HHH_firstorder_Median_250","mkm2d_ptv4_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptv4_wavelet.HHH_glcm_Correlation_250","mkm2d_ptv4_gradient_glcm_Imc2_250","mkm2d_ptv4_lbp.3D.m1_gldm_LargeDependenceEmphasis_250","mkm2d_ptv4_lbp.3D.m2_glcm_ClusterShade_250","mkm2d_ptv4_lbp.3D.m2_glszm_LargeAreaEmphasis_250","mkm2d_ptv4_lbp.3D.k_firstorder_90Percentile_250","sub"
0.396798371672479,1.06854900054944,1.30576548099094,-2.1080808140226,-0.227313763222579,-1.33068767334095,-0.474715134788193,-0.684715390712946,-0.713820094076232,0.524170934874721,-0.0291815755185405,0.407596736015425,0.30088708130513,-0.864799240894284,-0.842642417899446,0.917134619841503,0.801389169299134,0.0372293981940832,-0.406897556142254,1085983
1.04086115749819,0.354501163226146,0.429056827880961,1.06972352913705,-0.0782135857433583,0.273388298835908,-0.32687405184453,-1.05554979969592,-0.37379463164721,-0.437819171639459,-1.10671138055212,0.845010161159834,0.391516206106529,-0.00513313881967017,-0.559806975809788,0.238273518742846,0.0749976959044566,-0.195422573405047,1.08627571651544,1125173
0.835405299220606,-0.0765557024615884,0.533469221961684,-0.0275212532260597,-0.326986366728726,1.8138127462206,1.55084030458421,-2.08744640412836,-0.812028439506414,-0.141197515980527,0.966021167622813,0.544287687246867,0.169665974900017,0.896550925476174,-0.0687830173039834,0.072775430480959,-0.0729588766018421,-0.373825629478729,-2.83290725776994,1154608
1.39616034322812,0.940097272090689,1.0127534297702,-1.11677171700574,0.515690591387503,1.87986520284666,-0.425089544802557,1.65960728482047,0.403059985043668,-1.51607107702269,-0.103514514680647,-1.01162598246336,-0.523505349574311,0.0642344147086811,1.04290205931108,0.104905070884601,0.881763281080576,-0.302743402628579,-1.73965233352868,1181124
0.480265147760848,0.263638859654381,0.187453347958989,-0.937972324009577,-0.267645918098975,0.675707242625754,0.625610151001074,2.61453330964848,-0.144081411741695,-1.20024980414604,-0.643358016305352,-0.0880272712481251,-0.067513500617771,-0.708626898116886,-1.1899166617761,0.0594519613043792,-2.055290564121,-0.301378749617747,-0.0159317381722915,1183075
-0.747701148831566,-0.783737688736107,0.711392666380653,1.58667559754667,-0.282992525999928,-0.374224020904003,-0.764749148407526,1.05619687044363,-0.87341136351841,0.946050305847529,-0.56660362343352,-0.126146630245006,0.234308034757154,-0.313962231437936,0.575920033687804,0.526162905271936,-0.412386935397858,-0.235243591155497,0.196108007645404,1232870
-0.176362121052602,0.217784317271122,0.616908983387075,-1.06579322347244,2.79257683111321,-1.09094166021174,-0.218887065414217,-0.54860486905946,-0.894235304023977,0.215896409476412,-0.296856819353341,0.0566698709136031,0.284381721746671,-0.0491599697203931,0.520779219314775,3.0203016732741,1.0329365945681,1.68892052575629,0.137045558597365,1279943
-0.237164595360414,0.0872473650047468,-1.61085866311944,-0.225127303594605,-0.250648159726367,0.30105438418376,0.282756099706322,-0.262202200197899,-0.159470093926788,-0.25144172971758,-0.223578686557399,-0.545013668065789,-3.28308356959309,-0.666737930177993,0.608243347238835,-0.23587142412154,-0.733013659751912,-0.391041262962759,-0.305052186265151,1329352
0.299224322918621,0.336280957137563,-1.35760436662229,0.232717683797016,0.0306640515871624,-1.60895669155208,0.730653236847899,-0.570522067009197,0.224854092000212,0.694754600125017,0.278052887194478,0.367642279555969,0.235868998461153,0.998683811024932,-0.606051488543564,1.26458121589288,-1.02451891787764,0.484591529569361,-1.26220051350046,1330263
-0.761302649436175,-0.144506452321763,1.13075821350784,0.33069057147445,-0.295472783549629,-0.38421929234227,0.587726084119132,-0.72096264282145,-0.202120782433637,2.54535039684587,-0.900405887339338,-0.431409967263996,-1.34930049204237,0.269435925066087,2.89559239087011,0.141952544603342,-2.01734013557813,-0.388079158564044,1.55799632379388,1364384
