"mkm7d_ptvper_gradient_firstorder_Skewness_239","sub"
-2.33043449581887,1085983
-0.368379425359677,1125173
-1.11740134574837,1154608
0.574093446155646,1181124
0.771985993747244,1183075
-1.28280932134668,1232870
1.21559426385169,1279943
-0.73976327019316,1329352
-0.510655451890196,1330263
0.402936023021109,1364384
-0.870219746575173,1386095
-0.841555747533524,1458656
-0.15585346875827,1485662
-0.38629091685535,1497807
0.880526288287108,1501387
-1.3399054593362,1518948
0.589309885448429,1526417
-0.242254831897051,1565177
-0.97265511128641,1606693
0.565325482223656,1612262
0.485613868721863,1614566
0.637909644037061,1644034
1.05453835540289,1668599
-1.04598088009626,1671370
0.452143324539667,1684230
-1.06402370248833,1692385
0.199623125763537,1720713
-0.0394821115343887,1738800
-0.0794070953435874,1740845
0.707491531073704,1742294
0.528496591817457,1767700
-0.943285941031437,1768972
-0.44862979211901,1889409
-0.799456993006599,1915938
0.156093004941257,1916742
-0.651512128530127,1919296
-0.00154849722780579,1926770
-0.446270808855274,1938156
-0.429406517231174,1938561
-0.178225350996174,1966316
-0.235635480444314,1967281
0.419507117491321,1973544
1.21855842207245,1975401
1.25487302837386,1976407
0.59559503982753,1978972
0.215232280063262,1979045
-2.43617051799231,1979422
-0.229170418906841,1980052
-0.423914794633613,2001182
0.154419680401391,2002465
0.421489601288214,2004451
-0.348326992661979,2006164
0.164317181782519,2007309
1.75050675449867,2009915
0.101207695421363,2010259
-0.387762182499714,2010554
0.311429231575932,2026671
1.40398712095221,2033049
-0.145204544200008,2034136
-1.34366820995081,2040495
0.206649139954578,2047354
0.849641400228706,2051378
0.0549542346665355,2055667
-1.66555832345178,2057358
0.549861622746874,2059713
0.707688126382122,2069079
1.41747265318789,2070958
1.94575379303247,2072215
-0.316451757958974,2075832
0.0158213219989598,2075846
1.7795282268972,2076301
-0.699956485258786,2078198
-0.220667709084358,2078899
-0.199786379534438,2085349
-0.970422365782642,2086044
0.65161850811715,2091555
-0.680582958842531,2092954
-0.474523802681753,2096627
0.140176357092317,2100050
0.592486941612288,2108003
-0.355088627287556,2109902
-0.455701530727332,2110540
0.675387763733979,2116787
-0.362795001310191,2119177
-0.650212398124603,2131601
1.10540260285483,2132424
-1.03964135099204,2132982
-0.852925491332058,2133204
-0.62040654014194,2133380
-0.942204506670587,2134220
0.440547322728847,2135748
1.10831119443006,2137799
-0.441972994523048,2138375
0.369511655863997,2138678
0.0704288247171964,2139733
-2.59040888397308,2141116
1.40998261827944,2144796
0.511357971768742,2145166
-0.399256000673215,2145694
-0.401020752943821,2146138
-0.984290459329941,2151024
-0.0370396459950914,215131
0.755415752594222,2152442
-2.8228354404844,2157529
0.173326820778117,2158101
-0.0306743736660067,2158329
-0.474323500036109,2168082
-0.564932204827319,2172217
-0.373363167416677,2176530
1.7508301534363,2176784
0.288473462574734,2181724
-0.0546582135601414,2183291
-0.146113342518373,2183356
6.32108171214158,2185290
-0.220045907250055,2186951
-0.266138536367921,2196212
1.06981742482258,2199403
1.76755368865519,2200416
-0.592448136635367,2200813
-0.661378276631048,2205389
-0.0770773522887363,2212664
-0.735331001384496,2217034
-0.19676117677872,2218615
-0.236354108198853,2219842
0.996413864450486,2224150
-2.7128789808636,2228399
-2.10881157322623,2228400
0.208269957475906,2234271
0.378177955653844,2234422
0.4653167573137,2237571
-0.493517857643854,2244172
1.41544080444791,2247869
-0.000430569492733384,2250648
0.647019585026092,2250836
-0.582144507906567,2267382
-0.114365553429798,2269346
0.312546332027857,2271329
-0.278146908178702,2274521
-2.18407591855125,2276121
0.867614866922629,2278618
0.388270610044996,2285214
-0.0245065256873345,2286108
-1.73275699364129,2293123
0.39777532820391,2294852
-2.71639478179938,2294873
-0.804687814049706,2296332
0.752254953591508,2305114
0.338600715261539,2305115
-0.272523945880732,2306459
0.820006701127616,2306893
-0.231550159606474,2317120
-0.274038688539689,2319068
0.244800010736818,2321962
0.344989442060813,2331869
0.0571777649331142,2336735
0.233612927592291,2339674
0.989756649235008,2340155
1.57568749637858,2340322
-0.229995182639611,2350037
0.179450813641101,2352038
0.204339755209528,2359944
0.708077062603655,2381907
1.93351876244171,2393207
0.140601711218023,2395415
0.625337179461808,2395943
0.74918173392856,2401405
-0.32516557287593,2405144
-0.0111182989103518,2414406
-0.571997823875974,2419459
-0.674230861411883,2425694
1.02696847830147,2426863
-0.6164304168096,2430773
-0.164715177614569,2439458
-0.179517547260797,2443354
0.530142652766832,2445526
-0.239897077999475,2448298
-0.944565888436987,2453577
-0.282331595146873,2474709
1.06231615684885,2480056
1.197675604965,2480330
0.0168876905217624,2487135
-1.78491592361467,2488660
0.240017623030302,2490180
0.00451033038575637,2493534
-0.735499441419035,2498991
0.256990927349183,2500377
-1.23115743274783,2504802
1.25608575071489,2510402
0.00237256668982458,2520618
-0.219037712193075,2559453
-0.482826819581229,277752
1.60961845064483,308862
0.760148362731544,58325
0.330924308342255,92173
-0.219850065923623,923666
0.270949278278403,965005
0.590960673333688,983079
