"lemm_prp_gradx_250","lemm_prp_m012_249","lemm_prp_m300_242","lemm_prp_grady_241","lemm_prp_m110_232","sub"
-0.14919623534425,-1.4066991139032,-0.313026939659133,-0.912948050379881,1.10996051018811,58325
0.785292813051063,0.10738626562207,0.109823904223774,-0.493581045639666,-0.0179999899882937,92173
0.662877171326548,0.224354261070164,-0.101353718282318,0.188744813245797,-0.854919161066721,215131
-0.848459163403566,0.166214263064251,-0.378134634305234,0.0155213284031682,-0.123799497592199,277752
-0.237750482458111,-0.36606578671547,-0.23868933370405,-0.556301157362123,-0.772300004113623,308862
0.668560249455847,0.748578255068375,0.598858175351303,1.02909436855954,0.0527780878417327,923666
1.35235725627992,0.163218178294802,-0.388730511017594,0.634559046227009,-0.901076172329142,965005
-0.326630863249051,0.000576290395298159,-0.578819918885493,0.383207120356597,-0.426891540659236,983079
-0.327412186832738,-0.241817270724574,-0.0651044887782458,-0.0747410888757303,0.113492648702964,1085983
1.09092528794231,0.102841835614062,-0.350272315853804,0.211681425982777,-0.660154411291279,1125173
-0.42150071963742,-0.131578526660651,0.58774944236573,-1.11663242492192,1.18443247849762,1154608
1.51731261236221,-0.299880178644252,-0.088887097956757,-0.858452373867636,0.27324794507757,1181124
-0.600515498617959,0.886955009665618,0.387906348421362,0.218621278226895,0.727216814439933,1183075
-0.697063932320016,-0.216483751932592,-1.07899786892523,-0.0867321647332698,-0.73918637706816,1232870
1.41619590162997,-0.527305631478582,0.413243662751669,1.18538597540251,-0.330992011174409,1279943
-0.214281991500833,0.123009490537142,1.56057833074379,0.862720133421958,0.300820965365965,1329352
-1.24699239114223,-0.314724831417677,0.831346202620229,-0.0946141497815346,1.15933856616884,1330263
-1.87141026064092,0.130389507255546,0.125628153436614,2.19953766721428,-0.779439679494626,1364384
-1.72850612987742,-0.118165434623388,0.638126036157625,1.21754873499866,-0.206133333921876,1386095
-1.2173058918804,0.0477859087423094,4.54438075251996,0.296200932729711,0.5883204460837,1458656
-0.389124914457993,0.405469768969214,-0.506714438321612,-0.545859511724097,-0.595909625090628,1485662
0.477487070857395,0.0876237085571299,0.146791281336218,0.496222333290123,-0.814823126564112,1497807
-1.44248952338156,1.31462164125899,-0.283326987152506,0.607650237973722,0.144309861004798,1501387
0.30828504120386,0.20672662966769,-0.563192550523331,2.30102849739695,0.851766926102716,1518948
1.69983738791297,0.507823398600697,0.128855118002153,0.410100014451458,-0.197963593387708,1526417
-0.544167998331616,0.292016366091964,-1.6830131189267,-1.04717031365711,0.101869394876372,1565177
0.483943083358891,0.134622895041052,0.319215441252999,-0.597715388217794,0.211322658914226,1606693
1.51893986301895,-0.0736958687570599,-0.198372538688437,-1.09860293386668,0.273791107009353,1612262
1.07076804993565,0.251338439176519,-0.716236204540588,1.20149737572707,0.0827390473906329,1614566
-0.344220821581567,0.450516908458406,0.0991693056226971,-0.375216506678372,0.111892307738699,1644034
0.745870448557816,0.400609748423089,0.430464067079424,0.529277779957457,-1.25899968340727,1668599
-0.339221280334055,0.284666471660578,-0.62786348746744,0.607742823589949,0.767291112925411,1671370
1.29517328305525,0.45705424174075,-0.564805011746541,-0.114100369281105,-0.0836947995440396,1684230
-0.1130031751941,0.0720822567545798,-0.116953542219893,0.366361313934773,-0.0548590154624184,1692385
-1.21411193673751,0.215814961455633,-0.257875508039979,0.88055245432498,1.13370748944289,1720713
-0.593949810805662,0.023341050793953,-0.568979721080691,0.144618201848879,-0.0381320135726266,1738800
-0.340287994540984,0.190665226486907,-0.126768455203749,-0.43686247837817,0.0118669753405453,1740845
-1.16336942989745,-0.106545560988346,-0.437571112664787,-0.640537095557809,-0.734172206223429,1742294
-1.2318076507785,0.134896714581183,-0.476733105789068,0.202743454503632,-0.340674104818742,1767700
-1.00987301952765,-0.353620362713901,0.518183645951502,0.0337699560898941,0.427949765896143,1768972
0.901967451308719,0.393231895898613,0.124613657739668,-0.0450332819054699,0.620172113385002,1889409
0.535367127248611,0.997061266797846,-0.134950727892407,0.136296607417334,-0.118019146286235,1915938
