"mkm8d_gtv_original_shape_Flatness_236","mkm8d_gtv_lbp.3D.m1_glcm_ClusterShade_235","sub"
1.10620067850787,-0.598579376183397,1085983
0.796438141055738,-0.302755531586833,1125173
-1.6700560069843,-0.175691525432438,1154608
0.822227092376877,-0.784490427204673,1181124
-0.241603380840388,0.681690407089302,1183075
-0.347241854915511,-0.895626713254779,1232870
0.738301545200129,-0.181985706843562,1279943
-1.60397004644515,0.677514632522637,1329352
-1.37603671622577,0.0147575497178447,1330263
-0.578075999521888,1.40329983953102,1364384
-0.943475186393943,2.70396422179923,1386095
-0.982195069017342,0.538906799211583,1458656
0.532727165187558,-0.592865437892046,1485662
-0.213830036761333,-0.616624063772453,1497807
1.70581052643604,-0.100316568413971,1501387
-1.33821568673436,-2.9371300219114,1518948
-0.349201686809449,0.179459204753653,1526417
1.23937153475419,0.381596549904724,1565177
-0.0479086016323747,0.231139860059654,1606693
0.403256439431639,0.336824091228393,1612262
0.430438044809545,-1.15852281723639,1614566
-0.715574095612324,0.439243488587154,1644034
-0.840884954206186,-0.599045260681753,1668599
-1.05973398640578,-1.63483210809868,1671370
0.439891853901493,0.0974466435545375,1684230
2.13895556958249,-0.00489711896466755,1692385
-0.59684527512536,0.124525421542294,1720713
2.27236949683126,0.150680132872446,1738800
-1.04667599375971,0.43889311532089,1740845
-0.38251068760625,1.93876331808342,1742294
0.308141245948789,2.02852759541979,1767700
0.146638646983544,-0.0409432919508024,1768972
0.00696185386081,-0.452833858567958,1889409
0.442788700561938,-0.659760066783283,1915938
-0.985615695821922,-1.26533800872209,1916742
1.24703259868161,-1.96282692142258,1919296
1.73857332311571,-0.0989067076959645,1926770
-0.761800223154846,0.318917570502331,1938156
1.2562956144084,-0.0866418607163556,1938561
-0.361338733660135,0.0720919860512311,1966316
-0.335140774967176,0.297985024182735,1967281
-0.280617972851056,1.95832388818063,1973544
0.427454114694408,-0.736679425582657,1975401
0.509930861525611,0.660588176220501,1976407
-0.064073624996048,0.842546688399992,1978972
-0.345372093150059,-1.69654549889061,1979045
-0.378005160806538,-0.440386335734388,1979422
1.05766164775072,-1.02240645524898,1980052
-1.43450092633157,1.0310592354421,2001182
-0.453477607326258,4.14357048611074,2002465
0.442172552647169,0.103483321083819,2004451
0.772404288106745,0.509474197634605,2006164
0.746043146170833,-0.325282687574418,2007309
0.486699643587093,0.63378387936946,2009915
-0.234061239857471,-1.07549550156879,2010259
0.43034206122469,-0.693190628636449,2010554
0.478817889294204,-0.724182573349716,2026671
-1.03515676602848,-1.54307298430952,2033049
0.776569667685776,0.339443417030287,2034136
0.153303632369458,-0.581224698981952,2040495
-0.0731567912313076,0.336011021348809,2047354
0.454618051219092,-1.1386524393687,2051378
0.0714198307559272,-0.178365524800341,2055667
-0.57374190885243,-0.198206212661996,2057358
0.539081283123891,0.199798122576184,2059713
0.0647948177149462,0.756797162150344,2069079
0.520089656951165,0.389615418299375,2070958
1.21540810717446,-1.80434801860624,2072215
0.570864953549801,0.578436271995065,2075832
0.737617989760641,-0.22035626639075,2075846
0.471198225516391,-0.0183281563834717,2076301
1.51168731831603,-0.586549899854318,2078198
0.282082302169222,0.53224911440341,2078899
-1.5128820344396,0.0283600232791487,2085349
-0.865925462163489,0.746777203595548,2086044
-0.639969979047102,-0.447733325487556,2091555
-1.30091134352397,-0.237056764138819,2092954
0.341945804417394,-0.0462026425093224,2096627
-1.54680000823308,2.75948272908881,2100050
0.347760754540267,1.41465069373333,2108003
-0.647003672373744,-0.330193248819374,2109902
-1.1419123702386,-0.183742412152225,2110540
0.898159705694384,-0.281445207127137,2116787
0.13822047208558,-0.360561952149218,2119177
-1.55187043980609,0.113982610876714,2131601
0.106031187669125,0.508842586455193,2132424
0.511034793104355,0.0819992807835802,2132982
0.573837795299104,-0.910929632968731,2133204
1.82316197968891,1.22339059854377,2133380
1.5677657101161,-0.204340192221926,2134220
2.15395465938949,-0.239306371830241,2135748
-0.216163063505936,0.255151763596143,2137799
0.936222166486533,0.0819489867835556,2138375
-0.309558549851542,-0.673342890125482,2138678
-1.71187627432904,-2.41217269777884,2139733
0.338523578532022,-0.262985831380466,2141116
-2.43244707845226,-1.64081798199017,2144796
-1.66087365449925,0.83759219094548,2145166
-1.45270728113733,-0.449487751327685,2145694
-0.935682879270665,-0.276409052445696,2146138
0.476463923880031,1.4021695601976,2151024
-0.348384838551272,-0.550487273887439,215131
0.48542790691272,-1.6762275992233,2152442
0.850062014786956,0.528217570360557,2157529
-0.727749079666295,-1.49658729308822,2158101
0.170673210039386,0.179632200482678,2158329
0.159850965595553,-2.14353985111384,2168082
-1.14296012443341,1.41114386610692,2172217
1.63327776812404,-0.31772814024843,2176530
-0.521657464953468,1.19567515520806,2176784
-0.132764810793344,0.948676196681378,2181724
-0.0868651303122379,-0.375252011447168,2183291
-0.856257366456982,-0.330371330800141,2183356
0.430046711793469,0.671775499443905,2185290
0.927558975875454,0.0569323554957431,2186951
0.151820853091267,-0.49761784804147,2196212
-1.35350026963594,-0.220979641228764,2199403
-2.96958333153507,-1.12896722486019,2200416
-0.413388766583921,-0.33814470739201,2200813
-0.188506419866587,0.2473834723201,2205389
-0.24541719093878,0.55199972103002,2212664
-1.0676863355403,-0.640630929361423,2217034
-0.71633635215037,-1.07204380752038,2218615
0.125613307763027,1.53873146247213,2219842
1.39157940005862,0.558533181628854,2224150
0.491883001873623,0.508411090086064,2228399
1.45628313098918,-0.299788577750484,2228400
0.362547636536768,-0.0473576654106419,2234271
-1.21092775176269,0.388746736175272,2234422
0.0174495835981285,0.720475208526331,2237571
-0.368146584566269,0.467019565980173,2244172
1.46046603575632,1.57874132258095,2247869
-0.60620266714862,2.13112606695434,2250648
0.714246806410511,0.425797075576891,2250836
0.884916875407764,2.28569860412499,2267382
0.949334846541333,-1.83555011422358,2269346
-1.01416526884891,1.29882714217354,2271329
0.00679825767381911,0.950073727942938,2274521
1.07009904270962,-0.179442795992078,2276121
-2.48146952487975,1.35128137728656,2278618
0.120696561341397,0.0459891507019375,2285214
0.0931677353198432,-0.384014113684904,2286108
-0.227004631007545,-0.306883475255326,2293123
0.113982417952226,-0.725413770752076,2294852
-1.81464887504744,2.25275418297656,2294873
1.58873042549151,0.451758080242932,2296332
-0.858681236363903,0.198987461739352,2305114
0.678982620645194,0.392160583976481,2305115
0.218082939681389,-2.48517992497197,2306459
-0.732855928121595,1.54246873268661,2306893
0.196712412949358,-0.464110646528156,2317120
-1.25099291612695,-0.281986459971174,2319068
0.631699847487318,0.502176870788219,2321962
-0.0801224141365286,1.56301179425192,2331869
0.056741752418524,0.0278747745364977,2336735
0.0377043424584366,0.0287087877532167,2339674
1.21265909994569,0.138929584270335,2340155
-0.142598647094511,-0.530988931979862,2340322
-0.445483527244484,-0.773455477906199,2350037
-2.00873917157198,0.34642164722277,2352038
-1.0727941499547,-0.124729939748423,2359944
1.17868783041859,-0.793370663301328,2381907
-0.142104774913684,-0.191213625895223,2393207
2.34221567091547,0.866804026363044,2395415
-0.0947126209329558,-1.2103405905951,2395943
-0.725579993920798,-0.520570292279123,2401405
-0.62996038341641,0.112778042618161,2405144
-0.628105766968696,-0.00128695518607815,2414406
-0.169891566786338,-0.400878831866942,2419459
0.975617241015594,-0.247438068296945,2425694
0.145606826841871,-0.542959624733541,2426863
1.27849553478489,-3.00874295598072,2430773
0.320157821288022,-0.318134723790379,2439458
-0.412792626933663,-0.10009204819073,2443354
0.308365232333617,0.636430103997171,2445526
0.82104735868662,-1.56943921066032,2448298
-0.538612061823148,-0.169715199803019,2453577
-0.370413637529496,-0.0647966446455448,2474709
1.22757954910264,-0.915339014996209,2480056
0.673895205279498,0.0313827455390427,2480330
0.852702250650153,-0.108524020202723,2487135
1.72898509722018,-0.130911637302108,2488660
1.29078680587881,-1.62586474430546,2490180
-1.63573139695041,-0.000555866886318646,2493534
-1.14829203986268,-0.268488978313918,2498991
-1.66644427758114,0.838113505615061,2500377
0.226685814118851,-0.695385724334137,2504802
-2.82786225545807,-0.0083588753876196,2510402
-0.0290918086197587,-0.217817560160565,2520618
0.087867840118878,-0.580767586335342,2559453
2.16075522535239,1.85356609841791,277752
0.136570745668241,1.02432924027326,308862
-1.58426747718927,-0.321661239441996,58325
1.51509760497956,0.172842100381871,92173
-0.303376539592044,0.630763108462476,923666
0.463397128242179,0.0308561454416053,965005
0.440430964705138,1.12098744405742,983079
