"letm_ptv_std_250","letm_ptv_entropy_250","letm_ptv_grady_250","letm_ptv_m003_247","letm_ptv_m002_241","letm_ptv_subvol_x1of3_238","letm_ptv_eigen_middle_231","sub"
0.0106634683995652,1.34389477490054,0.0575323140701573,-0.372105311732563,-0.371774527089315,0.721581565108181,-0.297469541136332,1085983
0.325566328354564,-0.524543895717471,-0.527410176866442,-0.244453412704818,-0.0517374627710019,0.77888372487556,2.3382326207292,1125173
0.256880410856995,1.41928719439726,0.976805029045565,-0.142231047668406,-1.44691660777932,0.988675080671929,-0.692058700420877,1154608
2.20557079593204,-0.24506598867899,0.934550941151839,0.281431028667518,-0.517705200367692,1.18768512670526,-0.179227096838358,1181124
-0.809456451183607,1.20105897135449,-0.571590924508847,-0.221104944771601,-0.775230038559119,-0.705633670571989,-0.6800481237025,1183075
-1.0987498382934,0.700253397594892,-0.855930459518802,-0.675675780342458,-0.196289600407763,0.831500238658003,-0.702890667346819,1232870
0.111165046669095,-0.449331007765104,-0.876132787909009,0.152427758031469,0.254204986345908,0.881815468215493,0.588909761497205,1279943
0.296211488156446,-0.273973691073177,-0.397268818051072,-0.119477837509063,0.160988155144366,-1.10264632255476,-0.401904602359238,1329352
1.33631935623462,1.3639206487632,-0.312653976771493,-0.707924414111419,-1.25665178961603,-0.404101902926163,0.0414051813738981,1330263
2.02107357015305,0.863266770474775,-3.96328025326292,-0.432243107916479,-1.27702850124587,1.42852872355551,-0.720112836077821,1364384
0.377243078879797,0.225993947396313,-0.127619952508096,0.27565279595161,-0.971795435772466,0.201010632605617,-0.685809849791087,1386095
0.232313986101947,-1.84683228695171,-0.632689089579971,0.44665045008837,-0.140070453131377,-1.4519221870904,0.881655427304747,1458656
-0.541774182785935,-1.33907060095774,0.198674732145116,0.14356378743419,-0.269850437466658,-0.838444096195861,-0.00689305066046172,1485662
0.259166341010439,1.0866803543084,-0.548517189388818,0.763581598558742,-0.112482404165371,0.180144196668737,-0.294986009141992,1497807
