"mkm9d_gtv_lbp.3D.k_glcm_ClusterShade_230","mkm9d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_226","sub"
-0.459124174219456,0.516830484335808,1085983
-0.256983571751492,-0.813763492347277,1125173
2.80557396106743,-0.505778013582273,1154608
-0.236453740755065,0.607073574007763,1181124
-1.10997724430859,-0.814165372595727,1183075
1.09435230126777,-1.36932979939255,1232870
-0.372982104671929,0.0499311357988434,1279943
1.82347403903575,-0.129404593578433,1329352
-0.997919082941689,3.38402313925143,1330263
-1.78989841137627,-1.03299951954318,1364384
1.40750618713289,1.11706317128498,1386095
-1.00902708240806,0.0705698808858221,1458656
-0.419414910585076,-1.04110404861709,1485662
-0.823227081464239,-0.352164676889297,1497807
-0.162585037903268,-0.98233395503337,1501387
0.0330743919648669,-0.6902388037691,1518948
-0.551485847952975,0.434920264356605,1526417
0.235717227291056,-0.0210947637700891,1565177
-0.394493841852272,0.356077136837191,1606693
-0.50437674359668,1.29534871668339,1612262
-0.401330423044666,-0.4926686963462,1614566
-0.811663404377873,4.40930133708524,1644034
-0.622755958048534,-0.568809606263867,1668599
0.634663586586967,-0.933390560471579,1671370
-0.798009159468936,0.787063077598245,1684230
-0.836996773316549,2.12146701196582,1692385
0.471982723062022,0.855684680287291,1720713
-0.348030527733512,0.460295267217837,1738800
1.79135653960184,0.864906531983783,1740845
-0.142615288682551,-0.443942105149754,1742294
-1.23715894475851,0.740759187682119,1767700
0.0226371225058151,0.364348315417239,1768972
-0.10860970990631,0.284406187883368,1889409
-0.521724645740701,-1.35333663708904,1915938
0.347909321964522,0.281559410989938,1916742
-1.3944056296446,0.80893890634555,1919296
0.467121620000238,-0.312241005064979,1926770
0.270630473371946,-0.0797014121159115,1938156
-0.506372667487474,1.01213043595792,1938561
-0.422209493568615,-2.09941104980304,1966316
-0.430197081852679,-0.463511310572749,1967281
-0.919414639256821,-1.35333663708904,1973544
-0.00988274380797987,1.66934642227086,1975401
-0.241866851520415,-0.702854220336423,1976407
0.490645664859964,-1.33698672749785,1978972
0.180751528256944,-1.7627615920589,1979045
-0.658268162487344,1.00085685398767,1979422
3.52484596211755,-1.0674159040729,1980052
0.390737565540352,-1.2795218936702,2001182
-1.38993596474141,-1.23420299833231,2002465
-1.08586308762811,-1.35333663708904,2004451
0.315816074318846,0.222529778966088,2006164
-0.426716345033042,0.523621935922792,2007309
-0.591260600660344,-2.23589808338887,2009915
0.259563744711275,0.573066598632071,2010259
0.215118137741088,-0.37186749577445,2010554
0.626519743557951,0.649592511669381,2026671
-0.00373205492227601,0.585830858614735,2033049
0.830440314345578,0.546824095975624,2034136
-0.661767962000459,-1.19285524909976,2040495
2.05268026392173,1.0684119715577,2047354
0.490557603378443,0.681090756700847,2051378
-0.581937062560893,0.0551509198050605,2055667
-0.419524150977985,1.71580432942236,2057358
1.28686833304324,0.530275668019708,2059713
-0.55073658844299,-1.67642706539728,2069079
-0.402472197086547,-1.16123364459382,2070958
-0.0698448802825788,0.160878978671682,2072215
-0.861020693528452,0.132853443838128,2075832
-0.111708483559434,0.363002262424102,2075846
-1.03187785972661,-0.815818529677863,2076301
-0.475212742657706,-0.177366777910054,2078198
-0.759846977556527,0.372652770016226,2078899
-0.740775964189685,-0.67450590323146,2085349
2.02876780260369,0.680515661223528,2086044
0.914059318323886,1.97735602942544,2091555
-0.110114213793464,0.501266722400636,2092954
-0.253786443745484,0.567092488135816,2096627
-1.0890160260521,-1.14369150569505,2100050
-0.633397525707856,-0.447126208643374,2108003
-0.477078136266706,0.23151305099654,2109902
2.11846829319618,-0.00947445149479931,2110540
-1.12674367268418,-0.946565552966056,2116787
-0.390858642972904,-0.41499473598548,2119177
2.18398780625494,-0.521428943407832,2131601
-1.05667750251171,-1.46839232147513,2132424
-0.683303440591682,0.34938799875194,2132982
-0.161157756015281,0.00208949903501209,2133204
0.155784195770012,0.0431169478996659,2133380
1.52494920911999,-0.445622879938444,2134220
0.998016853104343,0.277960136749697,2135748
0.74760204970809,-1.1489931289114,2137799
-0.783188832918557,0.712585645775867,2138375
-0.422247278831329,-0.0710634590595574,2138678
-0.248589468365461,-1.29108704358947,2139733
-0.441059770788004,0.229817051278128,2141116
0.854360191132118,0.210344966949443,2144796
-0.9818482758181,-0.986722444603592,2145166
0.186521648227684,-0.864676160795902,2145694
-0.505350596274558,-1.17878828221791,2146138
1.22393671108387,-0.0178399170981471,2151024
0.220012692036336,-1.03614332389926,215131
-0.391043972868706,-1.45309560103066,2152442
-0.639894716703999,-2.56849975240765,2157529
-0.984456152647101,-0.448711154631712,2158101
-0.509868060860456,-0.739819008848084,2158329
3.19003277251463,-0.0905200662677374,2168082
0.277204518530223,0.470623685263947,2172217
1.08406429972787,0.522065485446995,2176530
-1.73413657140105,-1.21819441562438,2176784
0.507213175969167,-0.841555443376712,2181724
1.35630600973922,-0.0306543452867587,2183291
0.244028108911687,-0.00771005422613225,2183356
-1.00142648544493,-0.974938416987988,2185290
2.16693114449036,0.617542242955179,2186951
-0.0280999174277629,0.37916493550318,2196212
-0.393082627470213,-1.33280370643554,2199403
-1.5053540745564,1.72807731072992,2200416
-0.181558015213433,-0.575478647720086,2200813
-0.604139880724263,-0.270343037605931,2205389
0.151709948470465,0.544832393540325,2212664
1.22820055196024,0.813224034255646,2217034
0.593210709216636,-1.61688268670434,2218615
0.731965184084914,-1.0444401308841,2219842
0.312918721740973,0.230330700525566,2224150
1.81878102040274,1.47085999107042,2228399
-0.651255911177372,0.780890082436666,2228400
2.08542273912001,0.165726094198397,2234271
-0.679545122041659,0.515238017328966,2234422
-0.131931178597492,3.92791105756916,2237571
-0.649687885459001,0.470797353329047,2244172
1.95195095638051,1.3132196031072,2247869
-1.40141189116823,-1.9162959501726,2250648
-0.857273620108162,0.621676281095697,2250836
0.151897204113529,0.114590046185554,2267382
0.153655783142261,-0.00837331259838093,2269346
-0.747754962971561,-0.0122173147945345,2271329
2.36899304920825,1.67871270019958,2274521
0.0218033310700375,0.260056875174458,2276121
-0.85239928471173,-0.758278407535842,2278618
-0.519813318173864,0.509920259720472,2285214
0.268356696554931,0.677159674147567,2286108
0.270338047592595,-0.568914147393865,2293123
-0.108767632411042,0.420134967302812,2294852
0.0309786961990159,-0.692144941989208,2294873
0.143594187213911,0.887283959276643,2296332
-0.0174322545608623,-0.719069144348228,2305114
-0.0430255488345195,0.562526302464498,2305115
-0.0517698059323962,-0.275193706844647,2306459
6.17368102958094,-0.59449471517003,2306893
-0.328636421984592,-0.119503558287046,2317120
-0.190012526437354,0.496088315753417,2319068
-0.30172125071693,0.338469713645544,2321962
0.347622572327822,0.2083506847305,2331869
-0.658343706528456,-0.629058793926869,2336735
-0.0153965219844697,0.401241415723879,2339674
-0.329695142119875,-0.286726381788264,2340155
0.0756277009256077,0.966801342476607,2340322
0.202954410788124,0.424904590341126,2350037
-0.194201196859867,-1.06022355791964,2352038
-0.363632824106154,-1.47275224895525,2359944
-0.525590514522367,0.362829289469123,2381907
-0.180064050990398,1.19613098033032,2393207
0.58859796386407,0.241038270787641,2395415
0.42868109571185,-1.03110403364054,2395943
-0.262722021558469,1.44533882072683,2401405
-0.105813404662321,0.398566208424367,2405144
0.503149972862092,0.0718344107106016,2414406
-0.854070123244138,0.928248138900898,2419459
-0.351063796147969,0.830215618597362,2425694
0.0733426910893328,0.227608581950587,2426863
-0.0441827699597784,-0.669328556751772,2430773
-1.23994303427533,-0.262570807077222,2439458
0.177826137364193,-0.601345253650122,2443354
0.251172762828734,-0.374065947426833,2445526
-0.673532031138319,-0.212301119219058,2448298
-0.0629708965200982,0.499911843713641,2453577
-0.954173246236197,-0.134539201692642,2474709
-0.989249423462055,-1.99614986294969,2480056
0.894149597161945,0.360086884678137,2480330
0.375489166989451,0.0734083851252345,2487135
-0.126097510999032,0.452236988466034,2488660
-0.778791200518209,-0.504291824818557,2490180
-0.0207725417877101,-0.78157552218215,2493534
-0.575906346773686,0.508368636997547,2498991
-0.93323370190218,0.0430663465362006,2500377
-0.851211157396617,1.72114890123202,2504802
0.878927196729034,0.107803508211017,2510402
0.75261347003359,-0.487981507051947,2520618
-0.423240220872302,0.491911793308943,2559453
-0.843409529062756,1.33847577412545,277752
-0.639396549679719,1.0684119715577,308862
-0.43195149283149,0.383290961406481,58325
-0.421354480809606,-0.282571989816304,92173
-0.0325535482570066,1.0790027089133,923666
-0.12929032928592,-0.0554909320407628,965005
0.485060758662962,0.803709000435603,983079
