"lemm_prg_kurtosis_250","lemm_prg_v15_250","lemm_prg_v37_250","lemm_prg_v45_250","lemm_prg_gradx_250","lemm_prg_gradz_250","lemm_prg_m201_250","lemm_prg_m102_250","lemm_prg_m003_250","lemm_prg_density_250","lemm_prg_eigen_max_250","lemm_prg_v42_249","lemm_prg_grady_248","lemm_prg_m101_248","lemm_prg_area_248","lemm_prg_m020_246","lemm_prg_m004_242","lemm_prg_m030_241","lemm_prg_m111_240","sub"
-0.153057642699699,0.221220568087533,0.581746681322168,-0.244301999277469,-1.70029465714871,-0.741990905705072,0.125841869476304,0.0214100650398458,-0.141050675535215,-0.324845067379536,-0.327583175613538,0.976082071627879,-0.108914741229189,-0.200773487438245,-0.241373718277972,-0.593119359337642,-0.330792052618933,0.025964380178754,-0.0709894451065462,1085983
-0.269400107260805,0.221220568087533,0.579954047172063,-0.2662821479588,0.492075743787402,0.60734750110246,-0.566799589225343,1.03979694125841,0.58293382218618,-0.444030532391657,0.441293848571674,-0.988433773524551,-0.0600751765110555,-2.01786340427727,1.71194442145223,1.05242559564433,0.31473853824242,0.453844067777723,-0.98950208805464,1125173
0.295861041455387,0.221220568087533,0.530845162550809,-0.2662821479588,0.255527995258193,0.869114564407603,-0.153925212749139,-0.613642877313587,-0.622872296002579,1.7214115985344,-0.570101808405909,0.918557786238319,-0.629684808312812,2.09152936806569,-1.03090192819182,1.08354704245944,-0.184269297971046,-0.412262368338501,-0.671946688466361,1154608
-0.00176163310297141,0.221220568087533,0.572920085353634,0.042304775372746,0.806337222705421,-1.01890153770957,0.0132949769547785,-0.0834351314824857,-0.0974317358098966,-0.357610122283364,-0.196476513064172,0.937981245415809,-0.939581498279607,0.136894301252582,-0.0467874455796577,-0.42247885144494,-0.341541569921177,0.042994014268638,-0.0821299126418954,1181124
-0.529552319822421,0.221220568087533,-1.80335305539296,-0.2662821479588,-0.210374645987301,-0.302671682814449,-0.113859507272537,0.133056710427986,0.0534720298635753,0.287528660543761,-0.542342532966855,-1.01301068822797,-0.192735042084618,-0.311629040648228,-0.947774076062082,-0.536453284265862,-0.304345629382531,-0.0113649326511212,-0.102132343649297,1183075
-0.523838332281377,0.221220568087533,-1.80335305539296,-0.2662821479588,-0.464299234923937,-0.711154080901233,0.163231660484406,0.0645841016974085,-0.122847234146174,0.658731642234019,-0.551303194413352,-1.01301068822797,-0.103488976090841,-0.605964611873137,-1.05513201961977,-0.727277096878813,-0.316254397315216,0.000654516031537581,0.0287412245407935,1232870
-0.542934815374924,0.221220568087533,0.581746681322168,4.44592357318506,-0.389251968824608,-0.193990132631662,0.356396561946203,-0.557805022850654,1.35503441551545,-0.401147394822064,-0.0179558902217696,1.0307133750783,0.143979562932263,-0.135718516274074,0.718883443543594,0.0722052664538124,-0.00891463256705604,0.233357575716162,0.29794377113135,1279943
-0.417437350700544,0.221220568087533,0.581746681322168,-0.2662821479588,0.0845236556372748,-0.627771382639723,-0.189189562845707,0.150075848287848,0.0526566483150887,-0.298832087227652,-0.296691595402068,-1.01045219540961,0.0862502410563863,-1.26318039553656,-0.435587220338933,-0.558929055504696,-0.283046003952979,-0.200244732522662,-0.182453846225323,1329352
-0.467981796347719,0.221220568087533,0.581746681322168,-0.2662821479588,-0.593480332734952,0.433400377366441,-0.349717961121708,-0.997723763436709,-0.335520381537196,-0.376270753361248,-0.152570437740501,-0.97960810735925,-0.283884066702371,1.34889941921673,0.523551629570574,0.186951048896939,-0.282076938721584,-0.237199593059215,-0.126085325717281,1330263
-0.496908986333961,0.221220568087533,0.541183760629735,-0.2662821479588,0.209605144241131,-0.116690831528462,0.101092368470377,-0.209554343335452,-0.1871198113323,6.82326654032299,-0.579000617228215,-1.01301068822797,0.164896042379976,1.05286438168625,-1.24375396212044,-0.512251602150106,-0.341300793876328,-0.085826410540065,-0.00113340517515151,1364384
-0.384971029636053,0.221220568087533,0.346557032110121,-0.2662821479588,-2.41492645257155,8.26832098583172,0.0938872611230798,-0.0599598766845389,-0.0986422148754187,1.22035647641266,-0.566551664807134,0.665593298803165,1.97360027887575,-0.143848680127636,-1.01226339632417,-0.369015666313732,-0.327703068552522,0.0633471935608962,-0.121670923349502,1386095
-0.523361887446544,0.221220568087533,0.581746681322168,-0.204871243736842,-0.307489874849536,-0.51669058286389,0.361672294516064,-0.141194585360869,-0.1376936721643,-0.452612850262461,1.42787789740769,1.03052580862609,-0.179204390516526,1.61103123029296,1.35893062787885,-0.600844219215957,-0.296024274256327,-0.216996001947977,-0.0819472366635422,1458656
0.55829453274568,0.221220568087533,-1.80335305539296,-0.2662821479588,-0.166420399594659,-0.136446808297588,0.109293795806346,0.0822522515956621,-0.00358104680621106,-0.414177272357766,0.0977312595254576,-1.01301068822797,-0.196277373997583,-0.152754600586995,-0.0188296477781758,-0.561516724057089,-0.311535704206153,-0.0592406929101871,-0.11140183575864,1485662
-0.250923595272946,0.221220568087533,0.581746681322168,-0.0187164370421201,-0.280320798614115,0.107050633982883,-0.0713485701346447,-0.173475836559887,0.0465595716227496,-0.346930636670573,-0.203637742819837,1.01037283537171,-0.190546006431251,0.305511236210877,-0.300644249617114,-0.748572785321153,-0.346521297829036,0.0180034321851717,0.109431964611023,1497807
-0.521020486945591,0.221220568087533,0.581746681322168,-0.263517580213924,-0.347992892349897,-0.392282879591705,0.32763167757497,-0.268730653238484,-0.818779950896064,-0.335526352218629,-0.285707030596415,1.0307133750783,-0.0275169804869547,0.322764097981367,0.141088955646301,-0.278838059050348,0.516984095795468,0.10227635624596,0.435329738595048,1501387
-0.434615865622943,0.221220568087533,0.581746681322168,-0.2662821479588,0.128035067685458,0.000281230468387598,0.188751569810812,-0.0573214115508065,-0.101951133447026,1.24161338232129,-0.561543933497544,1.02388578912071,0.595938237046588,-0.25626168485917,-1.1121659271348,-0.353374791008771,-0.358576931683769,0.0465208871713267,0.0607309585991285,1518948
-0.512361054178514,0.221220568087533,0.568592458657909,-0.2662821479588,0.0359712809831634,-0.502593672140367,0.0924133606141497,-0.197574360256389,0.123719161189102,-0.216293819166552,-0.439963863849527,-1.01301068822797,-0.0650262692856753,-0.233066069169102,-0.728584941298464,-0.556033526479128,-0.284723402144983,-0.0211730667471171,-0.0511464990758791,1526417
-0.274273742777482,-0.146714023918182,-0.0158254427061704,-0.2662821479588,2.60051345901645,3.64858845432412,0.56322284862061,1.30169714380201,1.16903570699667,-0.334367336011892,-0.328717911774447,-1.01301068822797,-1.34089718724471,-0.921973995824,0.279759632741651,-0.115487236513031,0.558513344528951,-0.180085890798869,-0.643638616556401,1565177
-0.461849928900967,0.221220568087533,-1.80335305539296,-0.2662821479588,0.408858777410459,0.818476306941913,-0.086972537284371,0.304158862058166,-0.517292949550566,-0.467350777035209,1.82985412547614,-1.01301068822797,-0.152188919048456,-1.29056485353446,3.82406285269485,1.23875295730563,0.0993398170339549,-0.672038479933284,-0.132024121319508,1606693
-0.526552106510357,0.221220568087533,0.581746681322168,-0.2662821479588,0.00789808932372496,-0.402238495373068,0.105555930030191,0.354158188108275,0.0601786634945446,-0.269783044925881,-0.382819908572472,-1.01301068822797,-0.437554462658888,0.102941242990114,-0.247338048475621,0.559853860990473,-0.0253792089934193,-0.418055704441316,0.12248897063558,1612262
0.207223657021514,0.221220568087533,0.540446252980782,-0.2662821479588,0.720689204584362,0.946771332955973,-0.0738308776292393,-0.193994027868349,0.273183749741283,-0.214819223008028,-0.451788862962492,-0.949605107620345,0.809922415739927,0.479825278635599,-0.121341573050276,-0.56900798981702,-0.141164142023291,-0.121266034556704,0.0516947698444694,1614566
-0.121037849819571,0.221220568087533,-1.80335305539296,-0.2662821479588,-0.634547434154126,-0.188714353322459,0.141163445434254,-0.253860218081448,0.580232424899584,-0.311637440595869,-0.268702723234942,-1.01301068822797,-0.227702829763916,-0.642425810622757,-0.463917788777768,-0.650940105127612,-0.0695147913355295,0.0515839667866882,-0.134253932819491,1644034
-0.174412251666825,0.221220568087533,-1.80277916228981,-0.2662821479588,0.312312777541392,0.00202405469195996,-0.0725227526398515,0.0267085558342234,-0.238670514336589,-0.363874974685823,-0.111493469736347,-1.01301068822797,0.272898856802723,-0.181058546369778,0.282369027203123,0.589165043250371,-0.254345345389091,-0.816347811774572,0.168339080980601,1668599
-0.534423996460217,0.221220568087533,0.581746681322168,0.325139371952341,0.390898870421639,-0.641829699652351,0.138290531384011,0.157271261126005,0.116452268450942,0.26615930700336,-0.528154330107239,1.02952585383291,-0.229900299499214,0.688449006279173,-0.94031866331502,-0.577241300007329,-0.314474082363815,8.8861783321469e-05,-0.0608795536261061,1671370
-0.525501762874202,0.221220568087533,0.581746681322168,-0.19975689071912,-0.0441302594164003,-0.413420221820686,0.139202146120663,0.229575963371726,0.130402135202813,0.44032480835682,-0.554349785075745,1.0307133750783,-0.218119252754596,0.0357536403397193,-0.805002921955848,-0.446467684575236,-0.305935556916994,-0.116038824905422,0.0595488235502603,1684230
-0.538938008762024,0.221220568087533,-1.80335305539296,-0.2662821479588,-0.252145090761434,-0.309866388522095,0.107587751945137,0.0914869230364918,-0.0466414399927284,0.200130535140219,-0.541181253886924,-1.01301068822797,-0.0805061560092732,0.0363734315887842,-0.931744938655899,-0.616072919453404,-0.314525294607523,0.0201593215988091,-0.000990669620808826,1692385
0.378361317314747,0.221220568087533,0.536962447289965,-0.2662821479588,-0.266291552975366,-0.14675829407262,0.195408619540289,0.187710669909072,-0.661781351395952,-0.388782355700025,-0.0490597138838739,-1.01010354162298,0.343995144249502,-1.03707681296458,0.467263263330257,1.05089442980606,-0.214737135694968,-0.585038067829553,-0.172822322954379,1720713
0.233309221974932,0.221220568087533,0.574020410714086,-0.263229212603344,1.25207922050601,-0.56532850888717,0.375702320104929,0.305271364521732,0.539052879875159,-0.352880986185144,-0.353376821516963,0.965833246084448,-0.453154214211784,0.16587647872196,0.552254968646762,-0.0314592729478576,0.100560512306566,-0.238903805074774,-0.0705724707893697,1738800
-0.464364616358097,0.221220568087533,0.557827806065776,-0.2662821479588,0.0306871478930014,-0.753918644578719,0.28174433286618,0.563256859453404,-0.767055122807283,-0.449055680610691,1.00951080966359,-1.01301068822797,-0.13497810988414,-0.363850377390893,1.95573641828115,1.11956431222795,-0.141386479548924,-0.00538977990957333,0.906366702271766,1740845
-0.265956356854638,0.221220568087533,-1.80335305539296,-0.2662821479588,-0.190605552609514,0.220423345793373,0.110923378525139,0.00181826542333084,-0.21333199826191,0.360784021849805,-0.537588768417677,-1.01301068822797,-0.174955883817374,0.00779610960074433,-1.00219858911563,-0.156228335280398,-0.325135630730066,-0.35512550140254,-0.195954158814919,1742294
0.0489905661059448,0.221220568087533,-1.80335305539296,-0.2662821479588,-0.159594986506727,1.33135320983461,0.0775302456439008,-0.0887424340216315,-0.108254391961573,-0.135074793978566,-0.44817253990014,-1.01301068822797,-0.436451669904656,0.251939007791857,-0.679006446530502,-0.691488759027598,-0.352084349417411,0.00948553269047714,-0.0997821746879055,1767700
0.382965227677619,0.221220568087533,-1.79545118772561,-0.2662821479588,-0.81687738182067,-0.291681774400453,0.143546208224616,-0.0753077649214515,-0.187152111777734,-0.456458659785309,1.29765015026345,-1.01301068822797,0.164675365510159,0.740389353999767,1.67914060536516,-0.391567141162925,-0.292715276043708,-0.0654587711947855,-0.182906288684127,1768972
1.13054018871667,-0.228244455530604,0.536018687129262,-0.194722455914093,0.730567484074249,0.318670223558032,-0.239586786498131,0.323893282871642,-0.834915358693529,-0.404960651427588,0.0287721697572259,0.95700275016786,0.246931962062959,-0.169807307454578,1.01709995342607,0.0338448258734304,-0.197695427310749,-0.104915859191879,-0.265653472586535,1889409
-0.243735855915598,0.221220568087533,-1.80335305539296,-0.2662821479588,-0.0267738829280004,0.315162242296855,0.071763117650828,-0.0483734383645733,0.0901256402212934,0.191168577116565,-0.526417824709697,-1.01301068822797,0.476376188656268,-0.152681835802184,-0.940691433952373,-0.63590377606367,-0.209777635297653,-0.0201049808072567,-0.0552740564244733,1915938
-0.492756326123627,0.221220568087533,0.581746681322168,0.241395836459445,0.16183477065792,-0.229221396768053,0.101933592690714,-0.203401285112885,0.00151858891477602,-0.445435442695786,0.991226073535627,1.02761010643553,-0.358206648230616,0.17000788990466,0.381153246101692,-0.565929714031465,-0.272487738088748,0.0187089902733418,-0.140555699638842,1916742
