"mkm5d_ptv6_wavelet.HHL_firstorder_Median_250","mkm5d_ptv6_wavelet.HHH_firstorder_Median_250","mkm5d_ptv6_lbp.3D.m1_firstorder_Median_250","mkm5d_ptv6_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv6_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_247","mkm5d_ptv6_lbp.3D.m2_firstorder_Maximum_244","mkm5d_ptv6_lbp.3D.k_glrlm_RunVariance_244","mkm5d_ptv6_original_shape_Sphericity_242","mkm5d_ptv6_wavelet.HHH_firstorder_Mean_235","mkm5d_ptv6_wavelet.LLL_firstorder_Minimum_228","sub"
0.0598945507874103,0.183870909075393,1.289325349609,-0.191713667801994,-0.227482872670288,-0.574892299359202,0.434720532912427,1.26304919603012,0.614051942380879,-0.238961942964032,1085983
0.444635352207482,-1.03913400041734,1.289325349609,0.028924458578287,1.89169745899174,-0.494863298439896,-1.36697398226165,0.533656452086097,0.0887756646345842,-0.339280937960939,1125173
2.29587336581018,2.30801054706481,-1.18869507842025,-0.280577406969291,-0.3359834760272,1.32379893798593,2.97160117549288,0.539696920621081,0.927570769429517,2.36460088970491,1154608
-1.46655575126977,0.102720175675322,0.0503151355946081,-0.283723782447199,-0.315839986323631,0.204062850967083,1.41282274632945,1.18032951532809,-0.213637336822639,0.264552207932839,1181124
0.310426609593112,-0.194762891794924,0.0503151355946081,1.702129771379,-0.31971282522866,-0.574892299359202,-0.665479769218811,0.0369798798511974,1.96064046149983,-0.527118335084777,1183075
-0.0443269526939362,-0.540581788115947,-1.18869507842025,0.33946394059199,-0.329099185633895,-0.574892299359202,-0.798265328371979,0.483748936614683,-3.79793993560977,-0.398751226565473,1232870
0.263698720996051,-0.153046138329813,1.289325349609,-0.185890770968551,0.477308430486891,-0.382900717669382,2.04570491402684,0.636835331859607,0.553590797644411,-0.299836519978073,1279943
-0.198458254623379,-0.57326524065903,0.0503151355946081,-0.270715718173338,-0.2923622858888,-0.574892299359202,0.177193101763753,-1.57371086894662,0.67777501524968,-0.504263437601264,1329352
0.509020419539913,0.475936591078154,0.0503151355946081,-0.26825575177623,-0.260731676373661,-0.574892299359202,2.12378930082968,-1.19026639050154,-0.0570133488422556,0.315877670683927,1330263
0.277000701618871,0.755630535336691,-2.42770529243497,-0.280437804101164,-0.328615392390727,-0.574892299359202,1.85295465571267,0.90192016753852,-1.26251225147589,-4.68026353423395,1364384
0.430974546751229,-0.685931190855788,-1.18869507842025,-0.235024930462954,-0.229435409017526,-0.574892299359202,1.1652957066007,0.312723833355372,0.797793226754551,-0.562886828543004,1386095
0.330454335052518,-0.577229294746721,1.289325349609,0.0382144452652323,0.131799500295554,-0.382900717669382,-0.368859180924403,-1.50459136192332,0.475714359430145,-0.359653364470936,1458656
