"mkm6d_ptv6_original_shape_Sphericity_250","mkm6d_ptv6_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv6_wavelet.HHL_firstorder_Median_250","mkm6d_ptv6_wavelet.HHH_firstorder_Median_250","mkm6d_ptv6_lbp.3D.m1_firstorder_Median_250","mkm6d_ptv6_logarithm_glrlm_LongRunLowGrayLevelEmphasis_246","mkm6d_ptv6_lbp.3D.m2_firstorder_Maximum_243","mkm6d_ptv6_wavelet.LLL_firstorder_Minimum_241","mkm6d_ptv6_wavelet.HHH_firstorder_Mean_240","mkm6d_ptv6_wavelet.HLH_glcm_ClusterProminence_230","sub"
1.26304919603012,-0.240360009863853,0.0490141369480339,0.124632308821586,1.29273658216416,-0.156955246316086,-0.591026555877145,-0.191315326109403,0.54518685650682,-0.37117386372728,1085983
0.533656452086097,1.89309431274804,0.436253998689136,-0.898182976917784,1.29273658216416,0.0480112579285273,-0.400893508998605,-0.287494066104344,0.10984216677103,-0.350306486453776,1125173
0.539696920621081,-0.343249059456678,2.52698667959054,2.44294852075894,-1.16783449693114,-0.333655520388664,1.28928479350926,2.25315427082946,1.00880057859823,-0.290428028435467,1154608
1.18032951532809,-0.322262762730803,-1.46158826581535,-0.0884099835173362,0.0624510426167415,-0.361317840491595,0.180388080169477,0.263410188652452,-0.189813796801689,0.76964630426126,1181124
0.0369798798511974,-0.326078256839752,0.317126046904297,-0.0656988792120933,0.0624510426167415,3.1962153450903,-0.591026555877145,-0.45806187141607,1.97936779978121,-0.348209550943792,1183075
0.483748936614683,-0.333590357903495,-0.0666778391716894,-0.512689438118163,-1.16783449693114,1.14015836580958,-0.591026555877145,-0.346347524936237,-3.62617946751464,-0.31272429663582,1232870
0.636835331859607,0.503041280535925,0.280475257856637,-0.127842888074369,1.29273658216416,-0.18463052413513,-0.400893508998605,-0.246082400158817,0.58308129772935,-0.386397806492274,1279943
-1.57371086894662,-0.29805781826845,-0.131217781351947,-0.414375112512273,0.0624510426167415,-0.346097099978824,-0.591026555877145,-0.432384116598673,0.692191240925876,-0.0126042759545625,1329352
-1.19026639050154,-0.272378020959192,0.490741989635038,0.545367189551666,0.0624510426167415,-0.300135252881844,-0.591026555877145,0.333827232960667,-0.075029371289359,-0.261224011498366,1330263
0.90192016753852,-0.332356487204359,0.285024092731412,0.751097440385228,-2.39812003647889,-0.303937450337956,0.881427768956815,-4.8365612085064,-1.20218111560962,1.86176192406674,1364384
0.312723833355372,-0.234433156496224,0.459061732885291,-0.999727106372279,-1.16783449693114,-0.197304124123347,-0.591026555877145,-0.485482356420289,0.768282549382557,0.22506082989531,1386095
-1.50459136192332,0.18070764122734,0.350111147336899,-0.528610609651124,1.29273658216416,0.0299474520947655,-0.400893508998605,-0.306270761702288,0.443904102962404,-0.27091919536954,1458656
0.627867234430281,0.369124754139622,0.133012296983568,-0.19471496517409,0.0624510426167415,-0.189607556126789,-0.400893508998605,1.08260852241822,-0.0318615865902839,-0.400300422533392,1485662
0.693249085581562,-0.303647556247895,0.743538525239895,0.935903676510703,0.0624510426167415,-0.334785148763198,0.751841577974596,-0.267636760462725,-0.776680430670469,-0.320029292497959,1497807
-1.06530084495932,-0.0530213896181429,0.480160630208165,-0.277080703466232,0.0624510426167415,-0.0977838775781796,-0.377120312459427,-0.421190216755794,0.465467283138566,-0.364793665776226,1501387
0.736488031819407,-0.351280353858723,1.21897799202581,-0.219600978670561,-1.16783449693114,0.823188678009765,-0.591026555877145,-0.0507173752205265,-0.796924977806938,-0.393668071542477,1518948
