"mkm5d_ptv2_wavelet.HHH_firstorder_Median_250","mkm5d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm5d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm5d_ptv2_original_shape_Elongation_249","mkm5d_ptv2_original_shape_Flatness_247","mkm5d_ptv2_lbp.3D.m2_gldm_SmallDependenceEmphasis_245","mkm5d_ptv2_wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis_244","mkm5d_ptv2_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_241","mkm5d_ptv2_lbp.3D.k_glcm_ClusterShade_241","mkm5d_ptv2_wavelet.HHH_glcm_ClusterShade_237","mkm5d_ptv2_wavelet.HHH_firstorder_Skewness_234","mkm5d_ptv2_wavelet.LHH_firstorder_Median_229","sub"
0.0797170073153924,-0.46184094899599,-0.75067132573258,1.01806690669307,1.37792999372443,-0.709052258517838,-0.697538768129293,-0.108124104579793,-1.3174465320044,0.252122626163948,0.52865151608199,0.451208982430494,1085983
-0.587090177937175,-0.349689724282936,0.156173746807608,1.23435282731084,0.23240611901754,0.147751866267661,-0.00525663939467992,0.204743115245768,-0.509647850022087,0.308659920587331,1.1087532493709,0.101714117138921,1125173
0.385053913027859,-1.15042250161714,0.545207128237452,-0.162581048667446,-0.539354981104675,-0.38558952561816,-0.396337657789906,-0.253171653502129,-1.12037860461026,0.196723719898914,0.642969566512728,-1.86895691442249,1154608
0.014647697244564,-0.46184094899599,1.70357295789753,1.28049653327086,0.952066697046514,-0.636854695484896,-0.413265808871674,-0.42847612035052,-0.408557944998386,-0.0455380669700931,-0.400071802329511,-0.0465342222928492,1181124
-2.40073500907524,-0.46184094899599,0.262653530805037,1.64129793827272,0.730707021701294,1.49418324512502,-0.705478317831802,3.21258570952667,-1.06845751374307,0.491550963645637,0.746927102764656,1.65072270919966,1183075
-0.376631904593241,-0.46184094899599,0.817882281951143,-0.458228363792898,-0.388228755804,-0.011851391867499,-0.780469241680606,-0.183343070796565,1.709884084379,0.22360631719339,0.0395185303756111,-0.534021807269073,1232870
0.104414917301691,-0.192787346254896,0.989206607971354,0.1396104376246,0.153430801556624,-1.96744018303311,-0.500099168434493,-0.225302961754937,0.00176849994985817,0.22787165942794,0.345952714199378,0.625561986442012,1279943
-0.737745665867889,-0.46184094899599,-0.187777570148005,-0.209564862005007,-0.552993831554433,-0.0930857033721807,-0.0525710307845923,-0.143368563519652,-0.243595272472225,-2.70738457380874,-1.37389932119476,-0.650818222733272,1329352
0.652027368190933,-0.46184094899599,1.47206415221474,-0.0507225658878753,-0.603327620828842,-1.87887376277562,0.120926305696027,-0.510901351275199,0.744240913341551,0.0800127148216368,0.323277295463328,-0.44658282809659,1330263
1.5436723157706,-0.46184094899599,3.72594306678827,-0.827246529542077,0.167508266395981,-0.663346679083152,-0.0616504960052829,2.01738646246987,3.35841692933711,-3.45268676247395,-1.50705975697421,-2.26795289581006,1364384
0.106628178681317,-0.46184094899599,-2.08439018548275,0.914690288319695,1.119144326627,0.201332020710881,-0.624164732160287,-0.434496463629537,0.930920624761934,0.559237017489728,1.07616940289198,2.29914586735535,1386095
-1.0242689607616,-0.192787346254896,-0.0283788727430628,-1.06871917544613,-0.882265712365674,-0.530874422874674,-0.407009410731621,-0.356575978368497,-0.577739980643279,0.192702575921531,0.664103405542714,0.310356850341871,1458656
-0.46184268808205,-0.46184094899599,0.576749463169853,0.974250059838691,1.35615581672509,0.427144824303519,0.0107905804956189,0.0103478220059231,-1.09320767347614,0.172122333754122,-0.340750487775665,0.166322403261345,1485662
0.233733809880661,1.43842581341395,-0.370886973323973,1.00643900762194,0.261650421208398,0.519600674906177,-0.281333096960189,-0.417770937998976,-0.85712720337526,-0.157254758356261,-0.644223938725088,-0.719444748445634,1497807
-1.72030994466637,-0.159146354946195,-0.485807424041237,-0.685719221779197,-0.305348058566826,-0.12641434453148,-0.610765519500728,-0.43887755966741,-0.919157839279212,0.25666925855903,0.978691784893104,0.74998240969262,1501387
-0.119174225594224,-0.349689724282936,-1.53562060586905,-0.150495165700958,-0.194201761099874,-1.70173748223758,-0.756876524195895,3.72953243745831,-0.217365309353336,0.187965609583959,0.467631954755936,0.278447000127465,1518948
-0.0895221433840968,-0.46184094899599,1.11261659276525,0.38044661528012,-0.115561137487709,-0.564504063962835,-0.603902427516556,0.237365578352445,-0.117962331685338,0.099653686633043,-0.0797594522424978,0.425035847022334,1526417
0.625397985773758,3.445044483654,0.164234585657891,-0.845215840987765,0.429638433019,-0.311419273756238,0.766277024976439,-0.48738749072551,0.165775425051052,-0.115402845971251,-0.0604392346246065,-0.880102093112623,1565177
-0.192584547820853,-0.349689724282936,-0.316281490927912,0.364626785915013,-0.28904951275528,-1.11928221434685,0.580286001308718,-0.144953954759305,0.209945189639667,0.262523490130979,1.21186755559217,-0.787064562877888,1606693
-0.416170445911172,-0.349689724282936,-0.105502646088971,0.0729032725563496,0.134596566236203,-1.28518791895768,-0.368489573159662,0.388875400845911,1.09259087357655,0.227407094533353,0.0345025265670923,-0.665342915462068,1612262
-0.457295461594252,-0.46184094899599,-0.910743473838618,-0.0664494080912068,0.436043475456485,0.82507168579244,0.401236245692806,-0.0849901283037801,-1.16689576509444,0.096003074831055,0.100953858856001,-0.849884901523049,1614566
-0.34720715635083,-0.46184094899599,1.4135639017061,-1.30533490518448,-1.0060437050973,1.46442363455538,-0.246009476114968,0.627569093485878,0.471900390273374,0.17849305268355,-0.293668903957287,-0.415310024766657,1644034
-0.0729798660863434,-0.0139827330522811,0.664056270518172,-0.981386579197261,-0.566684403724673,0.144657626138872,-0.247364161712055,-0.32092709015095,0.044736814450912,0.378888302770893,0.625782996357624,-0.148065682698172,1668599
