"mkm7d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_243","mkm7d_gtvper_lbp.3D.m1_glcm_ClusterShade_242","mkm7d_gtvper_wavelet.LHH_glcm_ClusterShade_241","mkm7d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_241","mkm7d_gtvper_wavelet.LHH_glcm_DifferenceVariance_234","mkm7d_gtvper_wavelet.HLL_firstorder_Mean_231","sub"
-0.318654640463413,1.00958652323137,-0.145870277748567,0.419253900471483,-0.402549895427164,1.0733614366807,1085983
-0.337828847765597,0.266111280112926,-0.0713378920902979,-1.88266058910117,-0.54143550736178,1.01777206655869,1125173
-0.316481095096652,-1.21772289724614,0.522917223082477,-0.934645846760873,0.170743290410663,-1.85946960098183,1154608
-0.197510320394916,-0.126277459006122,-0.1844140724971,-0.531183116024558,-0.206373697641052,0.46027445876165,1181124
-0.328780757923751,0.233297635907189,-0.173256215968847,1.1698446623615,-0.249852389522943,1.0838407463345,1183075
-0.298331168119465,0.543451739515582,-0.168745140377186,-2.571922082972,-0.430022251737339,-0.875400170866408,1232870
-0.316057084138288,0.374075400124343,-0.0589049932952664,-1.00372459478055,-0.389729745321272,0.634302866861585,1279943
-0.33028073574925,0.925272386382572,0.0089155854506448,0.696770373011203,-0.063014624950305,0.429339173814678,1329352
-0.132117338406513,0.197316577492585,-0.0343076262927485,0.201316311294451,-0.20982567530538,0.272041511329159,1330263
-0.321183599476247,1.30343356532608,-0.167021218005389,1.41611183758898,-0.308922784836287,-0.829025333514474,1364384
-0.324160364323983,0.614420228387082,0.0455599836969142,0.654888373526378,-0.248055967606661,1.01808547001653,1386095
-0.3391225154339,-0.522211394639656,-0.148264682381357,-0.424635274825445,-0.330018155153829,0.881609026182989,1458656
0.685753763173184,0.108761450803707,-0.223411348026714,0.0733053088293448,-0.429999072917506,1.13138875085147,1485662
-0.259923959985894,-1.13162409177857,-0.0521270620539971,0.112054070905034,-0.0846474597681868,0.593931374716587,1497807
-0.318009489000315,-0.742135234243314,-0.142662716371811,-1.81976351389273,-0.601416664306907,0.83206433755833,1501387
-0.331027500483528,4.6252039130507,-0.727538279732848,-1.93382872916362,-0.402551040474433,-1.73806151263975,1518948
-0.321807734198844,-1.36455346482728,-0.062694723881363,0.251059727551131,-0.0563411494307635,-1.18526614361795,1526417
-0.336853389891971,0.842309348189831,0.917277728642068,-0.074976444148795,1.01087916784388,-0.257427008669819,1565177
-0.140785757627788,-0.63434629208179,0.0729082796180565,-0.41434764184772,0.0755877910444885,0.262568751649357,1606693
0.459216970325914,1.19264922925614,-0.157795672780679,1.05010542239459,-0.684144053024655,1.49747345185825,1612262
-0.335017677988033,-0.372674814041868,-0.525272449722649,-0.719442733300518,0.463083786800401,0.010772534259824,1614566
1.64408272495773,1.83966990771531,-0.153048963768619,2.59710176292197,-0.686120480684195,1.37852028975097,1644034
-0.335541566322557,0.791687526736944,-0.143080664567059,-0.410786160975747,-0.2414029428001,0.586948579762976,1668599
-0.339062294366015,1.31547939036279,-0.121916639798861,-0.694098670240126,-0.137323365672647,0.435735919497465,1671370
-0.330968626093421,-2.11145363202023,-0.222466549675764,-0.812796565146702,0.416713008977547,0.593233036105716,1684230
-0.299989203803889,-1.3474232910649,0.325707788951849,-0.111829839060664,0.35091363096777,1.27045278014714,1692385
-0.308511349587821,-0.0937770517117266,-0.11418363937411,0.570370187984413,-0.549896606851927,-0.745073175078857,1720713
0.953233180756081,0.479756544218671,-0.18393742319583,-0.653797917505411,-0.568714737311851,-0.0680727591608461,1738800
-0.301799185210597,0.653158097007645,-0.155012484793805,0.44613065359093,-0.387872159923695,0.905861043554111,1740845
-0.317547404899836,-0.572977780055288,-0.379152635758075,-0.244110017515161,-0.0187403093218182,-0.141115399827717,1742294
-0.340340592991633,1.59731175535423,0.0322238365475179,-0.0835934578878923,-0.0399042724490593,-0.332061599487613,1767700
0.26975841635057,-0.875130802893956,-0.161836399322516,0.765701286773446,-0.147493042221522,0.406124244161484,1768972
-0.325178454987044,-0.804990288494637,0.724489355618668,-0.293531472903777,0.148091680222424,-0.135419439896806,1889409
8.09178313858339,-2.45101173022883,-0.207327376674047,-0.131395628308331,-0.511679632149269,-0.562287078076508,1915938
0.469634252294738,0.00147591133063744,-0.0554600342200037,0.94883377364398,-0.144740581818086,0.629958727429774,1916742
6.23586259403041,-0.0938413529196401,-0.220851552151361,1.50640441979693,-0.192450311739563,-1.3962890658519,1919296
-0.316362079940256,-1.42813880689968,-0.253447400403752,0.400697774361008,-0.355544571599178,-0.32798201831602,1926770
-0.271079685039208,0.00010558614881927,-1.22072945629601,-0.320133589336416,2.09117790464893,-0.145425146167669,1938156
0.801565143799016,0.617427118554965,-0.153881367519166,0.891323218511145,-0.406239203190592,-0.317938421637288,1938561
1.49283206386397,0.742134982288851,-0.291638812214487,-0.0360850549077861,-0.276277444165649,0.881086330141773,1966316
-0.204464173768165,0.566972560099547,-0.159131784671963,-1.58236772466545,-0.585605577426164,0.29508334797252,1967281
-0.0499916918638142,-0.520253767020074,-0.462668684391647,-0.947746553161722,0.00277828923884588,-0.589514414077817,1973544
