"mkm9d_ctvper_original_shape_Sphericity_231","mkm9d_ctvper_wavelet.LHH_glcm_ClusterShade_231","mkm9d_ctvper_wavelet.HHH_glcm_ClusterShade_231","mkm9d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_231","mkm9d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_231","mkm9d_ctvper_lbp.3D.k_glcm_Idmn_231","mkm9d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_231","mkm9d_ctvper_lbp.3D.m2_firstorder_90Percentile_230","mkm9d_ctvper_lbp.3D.k_firstorder_Kurtosis_230","mkm9d_ctvper_log.sigma.4.0.mm.3D_glcm_Correlation_229","mkm9d_ctvper_wavelet.LLH_firstorder_90Percentile_229","mkm9d_ctvper_lbp.3D.k_firstorder_Minimum_229","mkm9d_ctvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_228","mkm9d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_227","mkm9d_ctvper_wavelet.LHH_glcm_DifferenceAverage_227","mkm9d_ctvper_wavelet.LHH_glcm_Correlation_226","sub"
0.0158421053703826,-0.173552206278886,0.192799072341021,0.128970588648929,-1.3906521268055,0.933394886431375,-0.160064584403582,-0.741335227333348,0.598343248429575,0.405018170691667,-0.65103490026885,0.0497092019762277,-1.62693087408719,0.219987704770377,-0.930166063404219,0.341402825930723,1085983
-0.858247149825437,-0.131303449152802,0.0386300243614468,0.44362340342617,0.709408543452776,-1.06191107464042,0.504870787789224,0.0719454395490072,-0.614861359042396,0.513249958267115,-0.855123360573375,0.0843887970476266,-0.0145338611039408,-0.328127878342318,-1.08630174292596,0.918536981996593,1125173
1.77112991594406,-0.101834934592749,0.0583154369342062,-1.66560853568903,-2.20915636454583,-0.04975703560766,0.570451928932511,1.12707108453267,0.921167465633597,-0.64873041924834,2.29767549179052,1.92413802189214,0.00184119355921417,-0.190816964356571,0.376200151124321,-0.556753196070203,1154608
-0.119052065307708,-0.0282339147063408,-0.538284881761516,-1.23290664165446,-1.09244912721235,0.968448723513876,-0.304570603063581,-0.011931581610353,0.91790967452026,0.294120510406979,0.168906737139896,-0.387254095158936,-1.09207198978873,-0.315142087328558,-0.35765483009745,0.41599755229585,1181124
-0.481428769758493,-0.147985988257237,-0.906502621469687,-0.295861450946951,-0.111527027679702,-0.0107638774840121,2.37160076180807,-2.04186270011578,-0.596354110097217,0.928643862439727,-0.70409009601983,0.0495155727399458,-0.534245774224334,0.108060437766889,-0.87861738650684,0.481425980961902,1183075
0.27629413978159,-0.192487124865082,0.0205056702913649,1.11289108043675,-0.487466748531801,-0.746366555937749,3.36445731192,0.631153316924188,-0.241017453490917,-2.6044078490788,-0.41772964595373,0.360727659887322,0.134315961621859,-0.0612236845105494,-0.886955653904031,-0.387263556651113,1232870
-0.533778645389151,0.0706035093005135,0.0237773328898569,-0.700025062394678,-1.01007473973686,0.805167076775222,-1.12032406892986,-0.89585033972974,1.67998705211751,1.23844729216739,-0.644401824148839,-0.860805333240607,-0.916485879131009,-0.245076263860835,-0.680119710115579,1.28188635201838,1279943
0.0412918027578702,-0.0363904476557934,-0.629156199805895,0.285137324556673,-0.647115529264167,0.628532710452076,-0.12954929305667,0.613096524680859,0.680981242078706,0.206963951273724,2.46654642619679,0.0897864615311966,0.519104991386992,-0.288499208090968,0.50169568168801,-0.672859504458964,1329352
-0.3371789917031,-0.0632074367153275,0.0714529919268768,-0.914584407782584,-0.262239104995314,0.159739855951433,1.6370454175462,1.0756261003969,0.863205558506778,-0.56799238630295,-0.270252093825744,1.28604984123549,0.26640960116626,-0.31743202625173,0.335831476567866,-0.78601654268299,1330263
2.77727042251111,-0.416774853207567,-0.223518101712323,-0.13233140219541,0.980550034954137,0.919799045389996,-0.516829363369298,0.336062272593572,0.942795128873346,-1.07713016122398,1.18590413268628,0.98470685660541,0.774627356291515,0.162279668502815,0.162936911707081,1.00751457261358,1364384
1.73485700874195,-0.274873727594939,0.0575856800964798,-0.796930576188391,-0.128393906695705,-0.285488534535831,-0.461363587405089,1.19531223666152,-0.281961606780292,-1.12251036428488,-0.587396185451276,0.386298696142696,0.698024867764067,-0.185434444178188,-0.483263594568813,1.22896452328778,1386095
-0.718554912253947,-0.076789015341419,0.248149095807148,2.37447208002473,0.650321302377188,-0.119579514346,-0.844169356515185,0.662923098849071,-0.576521387129257,0.510972466038424,-0.338353326880009,-1.3249186431868,1.28146917401003,-0.339460859325182,-0.0900968487775561,-0.0630238291155818,1458656
-1.1805596975398,-0.184564619166032,-0.0435463530855977,0.261284191264478,1.00678211681513,-0.823857789935656,-0.596882942295586,1.44423025096654,-1.21941663732789,-2.88553104123678,-0.750344322113058,-1.32482282665751,1.62830704810366,-0.287920105350231,0.487505837232111,-0.976892548338307,1485662
-0.0244077183150048,-0.072422526023783,0.112150636966271,-0.706445588296088,0.158601825217131,-0.11971709751454,-0.432152660181083,0.52575216569703,-0.304425143921135,0.39470342274657,0.0255428723894652,0.92696741681722,0.466512075511636,-0.167274000861464,0.408586423717258,-0.268243096677392,1497807
-0.188007722655309,-0.118062288884892,0.00222098647723102,-0.83079143108075,-0.448719937953248,0.0367151128990608,0.0362890925802513,-1.40969862327965,0.0735836920161535,0.823417298428296,-0.717039172607021,0.581904148341301,-1.46412103886824,-0.235944470369816,-1.05668805375578,1.27835694221998,1501387
2.08219795640244,0.092243737897845,-0.0118229517919734,-2.86836758124588,-3.65534686996483,1.01267022696478,-0.0486185125533047,1.04468993625087,5.72431893572891,-1.26336572976238,-1.15834963647013,-0.114823748243364,-1.37501023680249,0.368865168308105,-0.910703355784702,1.5697475587633,1518948
0.314605161956758,-0.179543157007468,-0.0858207258664103,0.0740531372685725,0.877637355527962,0.214185285185101,-0.841562562792977,-2.16199047831267,0.0566485261204829,0.832417709523092,0.517433728687848,-0.964422924961448,-1.15256404954049,-0.268225807741084,0.188489838706025,-1.00167145221006,1526417
-0.350234429526118,-0.381066801376191,-0.0847464120170896,-1.05178789088149,-0.420407152084773,0.684947658150485,-1.60622195436784,0.681474538988578,0.312333500724792,-0.138671718771281,0.266285268304512,-2.93727727841707,-0.453721159597651,0.18935573593609,0.774082030587968,-0.476400570948621,1565177
