"mkm7d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm7d_ctvper_wavelet.HHH_firstorder_Median_250","mkm7d_ctvper_original_shape_Flatness_249","mkm7d_ctvper_wavelet.HHH_firstorder_Skewness_249","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_249","mkm7d_ctvper_wavelet.HHH_firstorder_Mean_246","mkm7d_ctvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_246","mkm7d_ctvper_wavelet.LHH_firstorder_Skewness_242","mkm7d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_236","mkm7d_ctvper_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_228","sub"
-0.1677719987096,-0.306982508042105,1.40288253780765,1.34687200243458,0.172343912035519,0.337895232755355,-0.0274669197797515,-0.303211634236903,-0.278545121285659,-0.394115814934123,1085983
-0.132491663768361,0.00621088817672801,0.200657181245088,0.264593334227565,0.0218102494246344,0.73187472222863,-0.414998268777976,0.383733385079564,0.547400842773094,-1.40732510407396,1125173
-0.0970810569239811,-1.14633101132638,-1.31277195749427,0.303510148792392,0.0501481139347878,-0.353424063386447,-0.00882736271897438,0.0198328815527278,0.471652680115183,-1.47939210332315,1154608
-0.0490196164732041,-0.242320645999494,0.850921800261826,-1.61478517767387,-0.375717461043575,0.416600034475184,-0.340852498340143,-0.0437855545123439,-0.213438324450608,1.11364995474044,1181124
-0.143942883809751,-2.53662566859111,-0.460845108394831,-0.499645676071565,-0.888073547918724,-2.93752752767486,0.748662255329046,0.223541461785401,2.53628954542228,2.36726079411835,1183075
-0.190494263251563,-1.56951088072282,0.0637789562715629,-0.0845797046743136,-0.0443689701396203,-1.4851210042827,0.308128565076356,-0.696197625714634,3.68610891320619,-0.174286778903776,1232870
0.0830720536344509,0.0356151552625392,0.346969164738446,0.786409766299849,0.0195125797504376,0.12373554761668,-0.35657775357951,1.10544246105909,-1.26110752999875,-1.7678772247496,1279943
-0.0615142374578485,-1.32804115354209,-1.00254485212489,-0.637412541026446,-0.637937596480004,-0.176850855049879,-0.288807963116905,0.48881178829162,-0.248852250642833,0.180740392208643,1329352
-0.089175930392577,0.320646883583056,-1.39734278488104,0.517672833268924,0.0736450524489783,-0.185560370101215,-0.360374722312338,-0.315301344419349,1.42683979887566,-0.065994527548366,1330263
-0.413203970835183,-0.267642975641935,-1.21982328972274,0.0261864057916809,-0.296473917057737,3.09355095283934,0.88293026489415,-0.905423310852586,0.484114487293368,0.280353534217195,1364384
-0.278627165065386,-0.959413039324793,1.07223304739818,0.564145279961778,0.0480405248141057,-0.0870397191830961,0.0252344314271843,-1.24290112467125,-0.378394393886261,0.375150537567591,1386095
-0.0880313406733121,-0.103626957955753,-1.33500992228802,0.696038978053816,0.256540984726013,0.145844033051362,-0.415427671308085,0.0727977278651804,-0.907031177466895,-0.0705771406822289,1458656
-0.182291433703175,-0.0370345862991455,1.28943635094053,-0.692531075376189,-0.0531031308988216,-0.0701034645256999,-0.309050597931904,-0.694907511164067,-0.641778208120302,-1.6373459961573,1485662
-0.0791460874562248,0.510710266401149,0.25612905997972,0.115979509255374,0.0632409320774867,0.308560561835853,-0.255469476730427,-0.0797943798967888,-0.406995427381679,-0.702825803631503,1497807
-0.117891890201084,-1.28581453888857,-0.279562392966169,0.0212184162366266,-0.00996523260899072,-1.10961597849826,-0.328243489388806,0.478272329922487,0.0177042574181472,-1.39340972753792,1501387
0.0247727279775591,-1.10839264574946,-0.185636882527467,0.00879456660577497,-0.0182754926397151,-0.791359698299615,0.0460783815347095,1.55504070304307,0.166159217539533,-0.990569303255449,1518948
-0.178596017943121,0.625793574555479,0.678629184022361,-0.0330219462770504,-0.0667190910453066,0.274580370054916,-0.199124645012938,-0.500359851870158,-0.866212368438797,-0.497778921941328,1526417
-0.303599454367644,-0.450166902280932,0.10258433408281,0.0886961647414119,-0.121541200113922,-0.556052065158609,0.928310127005432,-0.642717190304949,-1.69251451417449,0.271433552642287,1565177
0.243840595322209,-0.0843479685455154,-0.342560029586958,0.815182158927031,0.0262658425601739,0.364495868713254,-0.418936893911886,0.463933222360397,-0.696871609434607,0.158643934870858,1606693
-0.183427104031166,-0.506225392341472,0.227075679172601,0.467910937141665,0.00782054203052161,-0.262955614729852,-0.289469535398302,-0.443737791124147,-0.294745226109815,0.295728777689662,1612262
1.37493883582601,0.556619819166068,0.756583441350814,-0.0663037602622373,-0.030384820682312,-0.19788404039837,-0.295145455335396,1.49056516749643,-0.456046739704613,-0.206196174467862,1614566
-0.206138095298543,0.540826604366838,-0.477547366892062,1.02140944143083,0.026742661516914,0.615830258191848,0.812712916939711,-0.985324754921451,0.692006860771409,2.32917892821829,1644034
-0.198888270821493,-0.257617509611062,-0.722019263579097,-0.926685574225925,-0.724516881202409,-1.08125902369404,-0.276746138869661,-0.797383015386732,-1.43761616380969,0.561324450368427,1668599
-0.126046249713515,-0.609035190180701,-0.207693396289046,0.37722978826112,0.108893687201363,-0.729636006963347,-0.117272962690239,0.0853675833318694,-1.03108949879533,1.10859114680536,1671370
0.170088210507493,-0.351386872803249,2.0424851190512,0.086659643305774,0.0827541884550335,0.972416589527281,-0.11059999452294,0.0128849770915359,-0.781462023496925,0.062470310187564,1684230
-0.168517184512623,0.148583577401524,1.04076952396377,1.22272456517276,0.0386750187980847,0.401554660277962,0.193040740096703,-0.305456645402443,0.862555937772784,1.62129453400906,1692385
-0.174576445763739,-0.878417182941245,-0.648442907020274,-2.71533116748645,-0.278739119152363,-0.250630534297694,-0.369645725803594,2.11703827420885,-0.234018567715877,-0.683608677597833,1720713
-0.151662191761844,0.489817731477531,1.13105140770582,0.111809200010343,-0.0180979194320888,0.668996405777731,-0.34514257091751,-0.169909229112981,-0.260715499876705,-0.812393107811856,1738800
-0.148953470100111,-0.189231152970071,-0.946400144110524,-0.132838864007777,-0.366121747540935,-0.319509127896252,-0.344575756008673,-0.161502818188661,1.38495607998176,1.25264138179401,1740845
-0.117476634753283,-0.83582383149767,-0.150524518732858,0.371711637267713,-0.36238208574452,-0.887229522596494,4.70334538181837,-0.865198891970389,-0.552280961414573,1.44734133792173,1742294
-0.153907812544806,-0.9733955197516,0.469418766134226,0.252574018524525,-1.48313090212985,-1.29939477338036,0.0272391521953674,-0.656757836713694,-0.0932053136372772,1.0031614220097,1767700
0.451061488040108,-0.311652493549976,0.40634783124138,-1.24479809479436,-0.100252749119404,-1.69344408122026,-0.399144922865126,1.34969900356274,-0.558936643816498,-0.157084687693594,1768972
0.681342494280204,-1.3689698110761,0.149809960979286,0.170826619459563,-0.0819773694737455,-1.19648776659284,0.622987729274939,2.08136600736845,-0.471866558838425,-0.430731192552307,1889409
-0.144159735168052,-0.418357849097911,0.297421044879166,1.05951198896358,0.0119127270324298,0.060443019443755,0.13973691671338,-0.0291196304144698,-0.31442724276409,-0.257439088004774,1915938
-0.092549356830295,0.127499584673666,-0.462367099465702,0.0680729576097172,-0.0629479497345287,0.352855334025824,-0.363568456194135,0.566175852403172,-1.14073965991312,-0.320233417184938,1916742
-0.0305126218960222,0.0972271895785337,1.83865321881895,-1.7137933193518,-0.0162376325367132,-0.210561555549558,0.185617547283787,0.266348416968727,-0.539410918625053,2.39134426613202,1919296
0.244372295184675,1.14653646111952,1.63032286950499,-1.13937371723639,-0.0327089413034713,0.197691049341373,0.0744395277425557,1.54474371878831,-0.769722975081661,0.547294383806772,1926770
0.314381700711031,0.59256116573084,-0.365900728929661,0.000722559365567498,0.0183831453680867,1.38807084540911,-0.419445359420854,0.738778114476309,-0.533666247607791,-0.568315964660354,1938156
-0.174605387692572,0.21149692885809,0.316273595345335,-0.44211671480768,-0.0353837304476006,-0.590100994127354,-0.195691008467141,-0.280612268623701,1.27276112462647,1.48309956455272,1938561
-0.223891795468019,1.05156040658762,0.208298403929399,-0.0144369084542433,0.007261635028088,-0.190143450742509,0.0709043035519643,-0.517513802912624,1.40282140820103,-0.541416463387867,1966316
-0.13763660729487,-0.0842679620061275,-0.245631024372109,0.646491998873377,0.0301945996046907,0.44607730299938,10.9412913427721,0.149097457660932,-0.747373898473656,-0.875767105393576,1967281
1.78547194653624,1.16202486495094,0.115555796394021,-5.52423847818766,-0.292615369234272,1.05554720376256,0.941250387444034,2.96643458439214,1.24000899806643,2.65162838550752,1973544
