"letm_prc_m012_250","letm_prc_grady_242","letm_prc_d5_241","letm_prc_sphericity_238","letm_prc_max_232","sub"
-0.0915077416584529,-0.032135503569088,-0.761960774103833,0.752428346435609,-0.943728804582301,1085983
0.0224745224269323,-0.541721505963586,-0.0701151915430755,-0.22915037648958,0.430881916352894,1125173
-0.0121903559058603,0.678075623592773,0.779268220786293,0.246330617990013,-0.334068936678063,1154608
-0.164969705939555,0.665396181059389,1.02220455046937,-0.378343480575766,2.07955044328326,1181124
9.7237081695744,-2.10904939954142,-0.340457907657809,-0.408805587489532,-1.40580687055082,1183075
-0.0661223777165792,-0.901940990802103,-0.796922566616173,2.90080149462826,-1.19836419655772,1232870
-0.136480852526505,-0.921174962377445,-0.0692590582551621,0.815283813957202,1.74992027651573,1279943
-0.126172035502049,-0.477336076376802,-0.205999158461192,0.165506582330942,0.253556507435954,1329352
-0.118151880290299,-0.386196185420455,0.77278142018299,-0.0475781985332368,0.0599096537926191,1330263
0.0250276274009283,-3.69679327552224,2.94691163065337,1.86277159134844,1.63417838962278,1364384
-0.0630504164547282,-0.206906403130495,0.642963265766854,2.42532154279121,0.502755647709086,1386095
0.0769970994135368,-0.675478914698544,-0.939735400743658,1.50395532758341,1.11262035170838,1458656
0.437586247302402,0.615483163300741,0.334955908972604,-1.1589923777586,-0.343824418063628,1485662
0.0487953916175045,-0.661856285489188,-0.805399776285626,0.993334524415355,-0.275600823479207,1497807
0.488508262269597,-0.422558675443262,-0.207553521964703,0.217254651493823,-0.440970406455546,1501387
0.0226067047169278,-0.0774898771616647,-1.76593450352681,1.63095511297952,-2.22028315398822,1518948
0.128376454606163,-0.490444564217009,1.57810886853013,-0.161210142525628,1.38463165229319,1526417
0.0543495492870535,-0.150152315781302,-0.836153452736918,-0.414215312155696,0.545913273219357,1565177
0.575291072226959,0.872139304164885,0.991068807832817,-1.39380339545529,-0.026003853756977,1606693
-0.0227155341374812,0.332674041196562,0.212752931894326,2.76453183773733,0.448645007052215,1612262
0.0273959574752198,-0.25509247767985,0.497392691091595,0.133399168516062,0.289129566685727,1614566
0.0953493590117378,0.229998894345211,-1.4271466518209,1.98455602911258,-1.37085577699098,1644034
1.20918131444597,-0.883634999925897,1.3287752776073,-1.17670478472793,0.230278206498726,1668599
0.100653648278884,-0.534990514726002,-0.511038952404362,1.98155726212068,-0.958984586235988,1671370
0.117477906679364,0.161584667441281,0.126598544156295,2.85319903907965,0.299722693255104,1684230
0.0535924780138567,-0.599039429443903,-0.653648693822785,0.246063567639297,-0.877870076799979,1692385
0.0241834815131741,-1.085286483043,-0.414701358035872,0.423898512266819,1.36662273926775,1720713
-0.0471850057281504,-0.142881851906765,-1.05635969983497,0.633234471677249,-0.808017239102017,1738800
-0.0699686826103191,0.471683403257314,0.391861690993959,-1.37665638984067,-0.855135064715611,1740845
0.295124370371343,0.0776244651551155,0.975032692301636,-0.838341234329515,-0.332126278295826,1742294
-0.292539730761478,1.05924220361385,0.847236639197664,-0.815215141781285,0.496057312400605,1767700
0.0359212773309634,0.295558683200434,-0.368175867987998,-0.894549348748912,-0.496267354320826,1768972
0.0989448428030019,0.121830858127094,-0.0222218622370688,-0.0790918363156439,1.3268086982651,1889409
1.86765838543117,0.214806040070641,0.419102363370757,-0.862303544461874,-0.25739226815396,1915938
0.00727863655015879,0.928694954814252,-0.26989611367652,-0.333100120988005,0.818457320981964,1916742
-0.0306185683640609,0.082683685341262,0.0789798339262581,0.495237217786875,-0.944844633112407,1919296
0.00722831695124127,0.06640922099412,0.0300300879393817,1.59840325685047,-0.481809324065849,1926770
0.0363099130415622,-0.177693565474096,0.0959380726889838,-0.604546133574249,1.17066003203038,1938156
0.528404167423504,0.735005154737963,0.651132248615045,-1.15851902100718,-0.269621686927313,1938561
1.35984865816891,-0.549453011466358,0.568131180487596,-0.774201417628678,-0.397539264529085,1966316
-0.0149861831112541,0.434538307922922,-1.25772279583338,0.223398587147438,-1.59402032754554,1967281
0.168892568274078,0.989969471375861,4.13890337161412,-0.410372366724864,1.18371798266066,1973544
-1.51612632088806,-1.4676862540576,1.30755703505849,-0.908917263885942,0.170331866439249,1975401
0.713434685922874,-0.261094747943144,0.235223542352855,-1.05379932239375,-0.470531322702919,1976407
0.025459120572907,2.31664486930304,0.0430446255182732,2.48520927339949,0.113178220154232,1978972
-0.168483556895556,0.549074216870421,0.509514031786824,0.228954110755924,0.287971177015483,1979045
0.0817671839087128,-0.720121155076622,-2.27332870329001,2.02929351056418,-2.0234168445103,1979422
-0.845356576473498,1.67173139402138,0.451705164485836,-0.226048973706503,-0.802573667288271,1980052
-2.16628951663641,-0.76500977956898,-0.379870387807142,-0.573474509730075,0.641880584563152,2001182
-0.00665853033844558,-1.17886525446171,-0.165179667835775,1.63867841401699,-1.02885220213167,2002465
-0.578276885124191,1.05126466444897,0.934166750240669,-0.859752485552888,-0.122131342980899,2004451
-0.0139137085810643,0.496271262198189,-0.0176122325421529,0.537371503993157,-0.431642428826376,2006164
