"mkm8d_gtvper_original_shape_Elongation_247","mkm8d_gtvper_wavelet.HHH_firstorder_Skewness_244","mkm8d_gtvper_wavelet.HHH_glcm_ClusterShade_241","mkm8d_gtvper_wavelet.LHH_glcm_ClusterShade_239","mkm8d_gtvper_wavelet.HHL_firstorder_Skewness_229","sub"
1.02769013153375,-0.155900684265156,-0.124613828460463,-0.127225128536487,-0.102293869545465,1085983
0.903315011727641,0.311455164399973,0.0937040811546015,-0.0750709711774372,-1.02921836541355,1125173
-1.09125817683295,0.836138402018752,0.414777446089856,0.432839786419995,-0.100528485164261,1154608
0.128547106063381,-2.04206511763426,-0.202898994746048,-0.168952084053714,0.243982920131483,1181124
1.3884677017123,0.48916621253429,0.132362892680587,-0.166317374430479,0.443736028927758,1183075
-0.515882743954256,0.286506892431893,0.181682409613698,-0.158683526078468,-0.876193826355234,1232870
0.0607759317154871,0.162305157368959,0.0825198066420958,-0.0513169586095396,-0.251722296093214,1279943
-0.201139121923733,0.270917198662269,0.484908426662017,-0.00587724550490816,-0.786542897436483,1329352
0.300674203552877,-0.190736313026426,0.0953426308848218,-0.0361557754215965,-0.354013128332507,1330263
-0.778798785706111,-0.376781460450569,0.168871883079439,-0.151847024059072,0.439304070534578,1364384
0.550834506291019,-0.825501723021743,-0.337034100500661,0.0421628759441339,-0.663841255579524,1386095
-0.929661778444626,0.255057265877415,0.0549692233059233,-0.141186417416075,-0.80691922832866,1458656
0.705670136509656,0.16489028105274,0.109550390062536,-0.197111956204895,-0.521678992958069,1485662
0.275885909030906,-0.83403509215208,0.0498059728882762,-0.0739009971991697,-0.836347308137313,1497807
0.100023363668544,-0.300297014492483,0.0852805967368576,-0.13620903508796,-0.794917462752436,1501387
-1.34544525662363,0.800148374084731,0.282811372842132,-0.671260166099308,-0.817054033270983,1518948
1.51096136027969,0.810707282276318,1.00320471340939,-0.0615375217191427,-1.07918718376586,1526417
-0.131026322266124,1.02801330651512,0.38694020327389,0.796518668466951,0.341619068685456,1565177
-0.149223694264323,0.269621210033224,0.106739019597619,0.0526379000339761,-0.865794215167728,1606693
-0.293846978593448,0.0558046963981946,0.094481916993731,-0.148425301144761,-0.50063375458129,1612262
0.92214904460807,-2.45487582728978,-1.01053857567597,-0.418428731801126,-0.278521984139845,1614566
-0.581795491472504,0.149098019513024,0.0926399556421371,-0.143731779918268,-0.851816327104092,1644034
-1.66776710866579,-0.21397105711975,-0.143328122517624,-0.140531903049296,-0.729569054690486,1668599
-0.80111345931503,0.329557414587314,0.48454138834672,-0.128918605545332,-0.998979129977041,1671370
0.754346377918268,0.153645813648636,-0.329008966775536,-0.198360712168966,-0.0659967883525135,1684230
1.24984030338684,0.239513448669775,0.0719404031909596,0.329027224863005,0.193431662108578,1692385
-1.0246976716634,0.305977307061908,0.0784821713211231,-0.107146459065973,0.346100998764604,1720713
1.5400243260392,-0.121698195048687,0.0913597054034724,-0.177737474220643,-0.186141466299008,1738800
-1.25279275877206,0.342926446406312,0.54188833954572,-0.150037241660421,-0.245621126412615,1740845
-0.453459444402201,0.479153241757172,0.513013729337584,-0.39299066018593,0.437034758346247,1742294
-0.535854702963544,0.471341938012838,0.81329587065988,0.0175419625028994,-0.317304965315344,1767700
0.559456451328435,1.52103388537275,0.185579448713031,-0.150927276667481,-1.35291985081162,1768972
0.221649289100178,0.671144953404974,0.417767804383428,0.640292600650947,0.228185402362087,1889409
-0.311505158853065,-0.547431860511687,0.0897097492094374,-0.20614726650389,1.46817634587912,1915938
0.0583169583995714,0.100467497964952,0.0786097819436503,-0.0678600079535964,-0.413529098670742,1916742
1.72662786975157,0.805162331108128,0.090673987771265,-0.229688880240256,-0.2784839804919,1919296
1.60280737715455,0.741993235202823,0.125173159226798,-0.235009057639169,-0.419023381953876,1926770
-0.439751588795574,1.21634764909971,0.589241529813826,-1.13791464769601,0.345470540425775,1938156
0.302496441599299,-0.0216926332256205,0.0779257932376921,-0.147185261735198,-0.0130579085733172,1938561
-0.318568089246165,0.299514117475934,0.0986088690592967,-0.262650435146977,-0.248145805946575,1966316
-0.690529219166993,-0.0606156573485728,0.10359772172404,-0.152641840221127,-0.285887102969571,1967281
-0.144524629863961,2.32962077165995,0.119711785392158,-0.431584497253043,0.914495798405746,1973544
0.455393621929341,-0.353566277906463,-0.127771931547362,-0.125308018667128,-0.103753633156356,1975401
1.15323283817663,0.126174431547605,0.0904430714407469,-0.138728358382352,-0.659132521892111,1976407
0.723648645318114,0.0218652202885319,-0.00934470446126809,-0.14356889337953,-0.0909719316974454,1978972
0.688877247703935,-1.31801642202739,-0.0151792198741716,-0.0177163621853114,0.674039814015856,1980052
-2.9864263821688,0.556679764460676,0.119462429897798,-0.0246189189056227,-0.381169132208901,2001182
0.261628342733366,-0.764656446296672,-1.73687037002902,-0.157275219833506,-1.58004469853455,2002465
0.510966742080502,3.26404190653181,0.110973160492341,-0.197700878045264,1.11303763774228,2004451
0.96870166927464,-0.754474041458886,-0.654901777982751,-0.0242398390565366,-1.01961570391731,2006164
1.31920141703189,-0.24179126514372,-0.110674456930939,-0.320617593822754,-0.163058218142598,2007309
-0.781552064834679,-0.0809928260532851,0.0934320580568164,-0.113504805154949,-0.335704116404322,2009915
-0.135162141434392,-0.130643515123147,-0.138347359770113,-0.00841656463281592,-0.264805020118582,2010259
-0.275691260879174,1.1308528439131,0.327010879922073,0.200270530901776,3.81817830652285,2010554
0.926350145224189,-0.756227315157989,-1.08482621285996,0.575101747298775,1.50684583778349,2026671
-1.1870278728144,0.557909463374117,0.0784389526189076,-0.108696788864814,0.180267704007846,2033049
-1.60661375823954,-0.798583303863904,-0.16119397734442,-0.498823997565665,0.0117608907428232,2034136
0.148960976948125,0.321918867437593,0.144789344915761,-0.0634329900581928,0.570441930298952,2040495
0.803886159567286,-0.0594844828218696,2.10325837051727,13.2658057809259,1.85652366001874,2047354
0.34290483858058,-0.0566496140716443,0.183223567200518,-0.170014447744818,-0.589944609003201,2051378
-0.122418874731402,0.226968599759794,0.0626563119738184,-0.201584211159535,-0.0539004149885679,2055667
-1.49914299538566,0.660130764907242,0.125190556740777,-0.0656001909956498,-0.0479886345102574,2057358
0.648518761459635,-0.0213130690476301,-0.222062090013425,-0.181777724091107,-0.0311826036874689,2059713
-1.21274849309538,2.64975707378066,0.697919159883157,-0.182458449975962,-1.85099685220387,2069079
0.150743403962046,1.32329148008262,0.239995973976705,-0.316674904167641,-0.573163631437349,2070958
0.43957837880919,-0.127683339693455,0.0447017791765872,-0.00893886931941096,-0.474151932160735,2072215
