"mkm2d_ptvper_wavelet.LHH_firstorder_Mean_239","mkm2d_ptvper_original_glszm_ZoneVariance_236","sub"
0.150632145308286,0.121087727075172,2116787
1.50102009003823,-0.641221098905385,2119177
-0.402288524138206,-0.369720235081962,2131601
-0.466377022322909,-0.510965863078249,2132424
-0.978482087865702,2.62765446948353,2132982
0.480156632342284,0.455745978324058,2133204
-0.871435793861548,-0.545928186305202,2133380
0.711298161097432,-0.0698627650410304,2134220
0.90229758306143,2.07627919034596,2135748
0.692076237051428,-0.957857713218443,2137799
0.609537465009781,0.124425872693598,2138375
0.691614043563086,-0.226781943760717,2138678
0.602311836741088,-0.560143292234171,2139733
-1.90172471781617,-0.600814149123692,2141116
2.19397282763536,-0.890392402393428,2144796
-0.120338366380442,-0.591236197337716,2145166
0.853468119999079,-0.353532040815084,2145694
-0.451164024098932,0.212604527452284,2146138
-0.956900055225056,-0.160179172223433,2151024
0.0941938951149303,-0.718725881075728,215131
0.995470421300464,-0.409969024738719,2152442
0.6420789387051,0.131758779470828,2157529
-0.940755692114056,-0.487737920911885,2158101
-1.52793977751928,-0.583899291341915,2158329
-2.63323350785978,5.30111003129715,2168082
0.590554437696016,-0.0912347421347246,2172217
-1.61485661977026,-0.725093634646902,2176530
1.01757476007839,-0.487447553355343,2176784
0.579945232710514,-0.978094887071577,2181724
-1.07920712018746,-0.328286322024984,2183291
0.731274492062211,-0.592609439443535,2183356
-1.90643479979634,1.80629981498201,2185290
0.274676305406673,-0.275982986962327,2186951
0.199450071977254,-0.69792178618084,2196212
-0.632264068787036,-0.171308717323125,2199403
0.108289742636598,-0.242482131594889,2200416
-0.480575202045095,-0.539094222392831,2200813
0.0356625203534895,-0.696189356038904,2205389
0.0901812591701323,-0.529512368897906,2212664
0.0107808480581193,-0.603057423646981,2217034
1.13024947864635,-0.794560666050477,2218615
-1.53278130710865,-0.379230623097711,2219842
0.730966194734209,-0.713349200640207,2224150
-0.11999476636983,1.14672117057605,2228399
0.25302553151239,0.373964127329666,2228400
0.202952682403865,1.33732897395657,2234271
1.31726248442314,0.325087668213486,2234422
-0.498478760309972,-0.553682382856535,2237571
0.757926576584716,-1.06945644855396,2244172
-0.22291188966908,1.69077590180972,2247869
1.61091272613058,-0.966151697600381,2250648
-0.90209950745006,-0.358962532232259,2250836
-0.476176987399328,1.77542388893004,2267382
-0.0796877093217311,-0.394163270772059,2269346
0.213307598355015,-0.931374223720147,2271329
-0.27554346691609,0.401253628150544,2274521
-0.900387770063595,0.383664774131375,2276121
-0.0608492634438605,-0.90079441917728,2278618
0.141038443690681,-0.115931862923999,2285214
0.116513088024317,-0.026865039288541,2286108
-1.61257138431094,1.08858631195147,2293123
-0.206771587395519,-0.0906646590879242,2294852
-1.15331145221611,0.409874304361716,2294873
-0.58885628489121,-0.246682808003158,2296332
0.714146115409426,-0.615674399636287,2305114
0.874712370586087,-0.856669325343708,2305115
0.950730192031271,-0.801044457909459,2306459
-0.400419184142469,0.506479622938865,2306893
0.303683407878553,1.06889908364982,2317120
-0.964507625885624,0.4176698357935,2319068
-1.07717881381153,2.43458004454373,2321962
-0.298614026532847,0.0325257143537965,2331869
1.61911309508437,-0.585494912527964,2336735
0.672925707419889,1.0040411669227,2339674
-1.19516564004463,0.0416744165124847,2340155
0.466817868595485,1.53773096907924,2340322
-2.00416548573962,1.16676648851785,2350037
0.117642623010878,-0.817913050336805,2352038
-2.0500364287419,-0.918313973148079,2359944
0.477464055551368,-0.562664178857013,2381907
-0.756231769293853,2.05115011331995,2393207
-0.048472063272711,-0.349125987156513,2395415
0.88920205585627,-0.543124494389719,2395943
-0.080292103901819,-0.610079227883117,2401405
0.0496903874941691,-0.326708359918803,2405144
-0.0938873869688351,-0.203165765319314,2414406
-0.135789223390318,-0.535522004641102,2419459
-1.55811461640705,0.303718702180011,2425694
-1.00422155787526,1.01309108596821,2426863
-0.623675467477164,-1.10536824846807,2430773
0.178495587039993,-0.264100837487046,2439458
-1.02263912132399,-0.737952086272942,2443354
0.211078452704558,0.236556511808883,2445526
0.939527202150101,-0.530797528003612,2448298
0.563140107354889,-0.586661347338966,2453577
1.53593734729845,-0.722363497158482,2474709
-0.12473599018266,0.232213004670599,2480056
-2.27779703669065,2.66586406818123,2480330
0.449497075358259,-0.500071218854215,2487135
0.123074609527679,-0.597803479916475,2488660
1.48252881195793,-0.900577784761487,2490180
-0.361244432496136,-0.4131494451394,2493534
-0.663306157099798,-0.995961005284442,2498991
0.748703356446207,-0.804795213336112,2500377
-0.0853878975456041,2.2373833663671,2504802
0.266820478192524,-0.386914757241489,2510402
-0.931136106704949,0.266851001778794,2520618
1.51263695556975,0.498195037639212,2559453
2.66875002665928,-0.279314773493855,277752
1.54677505757227,1.63055010107858,308862
-1.89105294452616,-0.470022935844584,58325
-1.85134256991772,-0.197879817257318,92173
1.1390092640583,-0.260777353219732,923666
0.37124194039379,-0.48351975534094,965005
-2.21670657862598,-0.478509267528782,983079
