"mkm5d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm5d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm5d_ctv_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm5d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm5d_ctv_wavelet.HHH_firstorder_Median_248","mkm5d_ctv_wavelet.HHH_glcm_JointEnergy_248","mkm5d_ctv_original_shape_Flatness_246","mkm5d_ctv_lbp.3D.k_glcm_ClusterShade_244","mkm5d_ctv_wavelet.LHH_firstorder_Skewness_240","mkm5d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_240","mkm5d_ctv_lbp.3D.m1_glcm_ClusterShade_232","mkm5d_ctv_lbp.3D.m2_glcm_ClusterShade_231","mkm5d_ctv_wavelet.LLH_firstorder_Skewness_229","mkm5d_ctv_lbp.3D.m2_firstorder_Range_228","mkm5d_ctv_wavelet.LHH_glcm_ClusterShade_226","sub"
-0.00964038657433178,-0.11872375979025,-0.177871621401036,0.412120264305792,-0.657221931684853,0.288507638966282,-0.754829020727476,1.30881026026862,-0.492696653274258,-0.378124218060174,-0.245490894497107,0.509292287360934,0.392739265928911,0.113431155823978,-0.0109977068998522,-0.0956436084626755,1085983
-0.233314692927432,0.407083798532551,-0.0365569057656632,-2.25313443183057,0.124739611298826,-0.549840950455307,0.0812522093530455,0.207712242144571,-0.169661251731619,-0.648315303175337,-0.241922019389439,-0.0837889478590519,-0.319112254250881,-0.888012154533783,0.0402903619059123,-0.0733983966274594,1125173
0.468977032499328,-0.379949910043866,-0.912559080232638,0.0357553385867756,-1.37562685272835,3.32739558611935,-0.944563421717656,-1.77978312813069,1.38178016984173,0.266906828205047,-0.324311326135754,-0.468876531994249,-2.55572633971578,0.22753966586929,-0.325894116988746,0.332176581070214,1154608
1.17122704666054,0.058888371023318,-0.0147646085440767,0.447212773858945,1.45619903835439,-0.0490453980268775,0.52643562526684,0.947046439148062,-0.193057028666791,-0.517484066804693,-0.312248716328917,-0.432335389090264,0.499976431794096,0.447740529137477,-0.0109977068998522,-0.0858339249708205,1181124
0.0671096166886878,-0.0814733393695279,-0.246640846495848,0.768301597357258,-0.388787607232761,1.02288184586786,-0.662167797562721,0.498026448452127,-0.481040424568981,0.701924473852861,-0.332402329253552,-0.00429750574297795,-0.59481848812442,0.389219337014523,-0.0109977068998522,0.145632951336923,1183075
0.895234692944916,0.272005234704385,-0.165575812922613,-1.84852478274832,1.16698576627585,1.04447360095959,-0.505431991005181,-0.040555282256636,3.65230928831513,0.166606436123177,-0.31309218811694,-0.480943064568385,0.231107983155841,0.361809166547807,-0.0109977068998522,-0.0604669577157024,1232870
-0.0578894116983271,-0.0436816386949276,-0.12341254618721,-0.63088567300096,-0.117940195323394,-0.15195733871775,-0.513904193119833,0.326442447809471,-0.218159826326461,-1.33523450730945,-0.246524758257108,-0.060072288068471,0.660769568361915,-0.594241970584235,0.11204365733964,-0.218860499131326,1279943
-0.24698157644633,-0.317170163353552,-0.313162748936358,0.763791136723227,0.0552326461439818,-0.758556382699854,-1.06241444820523,-1.12719639939352,0.664825365572223,0.957640006227723,-0.314308807397982,0.445929204637162,-0.868086004669458,0.149897623537699,-0.0109977068998522,0.583303845240668,1329352
-1.4833097655545,-0.0531202475038318,-0.0908862799672459,-1.74432203801605,2.44775112734335,0.598509409631521,1.39521711134988,-1.34905215456648,0.213869626977093,-0.771869550752753,-0.317022619840473,-0.0302068623946184,-0.649947992412232,0.411611843793453,-0.0109977068998522,-0.252310358913995,1330263
-0.758995845581787,-0.227544365247014,-0.355413279304433,-0.0326786630859287,-0.116209239704994,2.25779622025886,-0.87033334977029,-2.0016901349136,-1.26715006568503,-0.0881315665572611,-0.334996692438601,-0.0103707672587813,-0.965439552875707,1.89482714298812,-6.48871056469169,-0.0366438563817784,1364384
