"mkm7d_ptv4_wavelet.HHH_firstorder_Median_250","mkm7d_ptv4_wavelet.LHH_firstorder_Skewness_249","mkm7d_ptv4_lbp.3D.m2_firstorder_Maximum_248","mkm7d_ptv4_wavelet.HHH_firstorder_Mean_246","mkm7d_ptv4_original_shape_Flatness_244","mkm7d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_242","mkm7d_ptv4_wavelet.HHH_glcm_ClusterShade_236","mkm7d_ptv4_original_shape_Sphericity_232","mkm7d_ptv4_lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis_230","sub"
0.00126167935998685,-2.1476065228852,-0.545218305295005,0.520281968299144,1.06854900054944,0.165355177556565,0.444732239318935,1.30576548099094,0.792867290539795,1085983
-1.03218492381544,1.19382365612223,-0.320233303886258,-0.648441746928977,0.354501163226146,-0.965206473553728,0.444877754501706,0.429056827880961,0.536968450380353,1125173
0.750407624572165,-0.427413033751965,1.67975972212191,-0.355531649023191,-0.0765557024615884,1.93960201235486,0.324274871089484,0.533469221961684,-0.086835388540303,1154608
-0.2283069225306,-0.669639825951106,-0.545218305295005,-1.54768428633889,0.940097272090689,-0.394906203847921,-0.531156850776761,1.0127534297702,1.15071067488253,1181124
0.336742293193286,-0.840323578651732,-0.545218305295005,-0.528410178321911,0.263638859654381,-0.282879729057577,-0.334172139945482,0.187453347958989,-0.274352724948859,1183075
-0.769023563169022,2.21359007550675,-0.545218305295005,-0.130289006066966,-0.783737688736107,2.28739721980243,0.215416551292956,0.711392666380653,-1.4802349170038,1232870
-0.456062370612852,-1.18854807309469,-0.320233303886258,0.00649052951262363,0.217784317271122,0.312112369223848,0.336034300814061,0.616908983387075,0.4360361755781,1279943
-0.308950030548345,-0.0874868037235604,-0.545218305295005,-0.1515531892808,0.0872473650047468,-0.462217092738064,-3.64963028832845,-1.61085866311944,0.742616541646864,1329352
0.418125756106567,-0.132481400225544,-0.545218305295005,0.722041241683412,0.336280957137563,1.28368914986084,0.319554358137016,-1.35760436662229,-0.760808734118903,1330263
0.299675789827356,-0.166310053619456,0.442210958301091,2.27581206542176,-0.144506452321763,-0.208785772797613,-2.076265484159,1.13075821350784,-0.104990713416373,1364384
0.643056044772144,-0.556382219055068,-0.545218305295005,0.524707864018533,0.398415274521501,0.754827149211855,0.715673844068166,0.475021081989143,-1.1223628788892,1386095
0.531962348209539,-0.905935410406478,-0.320233303886258,0.979738027766335,-0.0809947408050252,-0.89117892393074,0.874357892657054,-1.54107601782265,0.995785056812884,1458656
0.0266095386141094,0.189509757819963,-0.451436459621896,0.275369180717799,1.12333587222391,-1.18612426089406,0.28059490007341,0.545543247259213,1.15974241309903,1485662
0.146350198124418,0.117032427592882,1.04380156235272,0.0600697901554261,0.254443162346087,-0.273604907048976,-0.37190738454913,0.673326706668721,-0.132210192571075,1497807
0.691836864150436,-0.668461167519607,-0.404181622657384,0.555613876596048,-0.400284443105829,0.0715393842540007,0.406998540591685,-1.03396651887051,-0.413891528609024,1501387
